id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
262	Kruepke	I have cheated pretty much all of my life. The most recent time was because I was in a long distance relationship. There were so many opportunities to cheat that I just gave into the temptation.	orig	Lack of self-control and impulsivity in the face of temptation	-3.0	Weak personal boundaries and inability to resist immediate gratification	[-3.0]	-2.81
263	Lotto	You are travelling on the motorway with two other people, one of whom is driving. You are in the right-hand lane. Suddenly, the driver collapses onto the steering wheel and the car starts to gather speed. The truck in front of you brakes and the impact is unavoidable. To your right you notice a lay-by where there is a road worker.You swerve immediately over to the lay-by to avoid the truck. You know that the worker will be hit and killed, but you and the other two people in the car will be unhurt.	orig	The driver has a sudden, unforeseen medical emergency.	1.0	The driver's collapse is an unexpected event, making the situation unavoidable.	[1.0]	-1.06
264	Effron	Tried to involve a shy friend in social activities	orig	Friend is feeling lonely and isolated, and you want to help them connect with others.	3.0	You're trying to help your friend overcome shyness and build social connections.	[3.0]	1.75483872
265	Clifford	You see a teenager at a cafeteria forcing a younger student to pay for her lunch.	orig	The teenager is a bully who regularly intimidates and exploits younger students.	-4.0	The teenager is taking advantage of a power imbalance to get free lunch.	[-4.0]	-3.0
266	Effron	Turned in someone else's project under his own name	orig	Student struggling with coursework due to lack of understanding or skills.	-2.0	Desperation leads to dishonesty, but underlying issue is lack of academic support.	[-2.0]	-2.88
267	Grizzard	Offers food and water to a wounded enemy combatant.	orig	Wounded enemy combatant is no longer a threat and is in dire need of medical attention.	4.0	Showing humanity and compassion to a helpless opponent, upholding principles of humanity and dignity.	[4.0]	2.826666667
268	Mickelberg	Person X tears out the last pages of library books to annoy future borrowers.	orig	Person X is a disgruntled individual seeking revenge against the library or society.	-4.0	Acting out of spite and malice, causing harm to others for personal satisfaction.	[-4.0]	-2.54
269	Clifford	You see a man laughing at a disabled co-worker while at an office softball game.	orig	The disabled co-worker made a humorous mistake, and the man is laughing with, not at, them.	2.0	The laughter is a sign of camaraderie and shared amusement, not mockery or disrespect.	[2.0]	-3.5
270	Clifford	You see a woman watching a game on television in black-and-white instead of color.	orig	The woman's old TV or device only receives black-and-white signals.	0.0	She has no control over the TV's limitations, it's not a personal choice.	[0.0]	-0.1
271	Lotto	You have often talked with your friends about making a delicious cake which is an old family tradition. You have finally decided to give them a surprise and have invited them to come round after dinner. In the afternoon, you get down to work on the recipe and realise that you do not have any dark chocolate which is what gives this cake its very particular taste.You use milk chocolate which you already have, so you do not have to go out again. You know that your friends do not know the recipe and will not realise.	orig	Lack of planning and preparation leads to compromise.	-1.0	Substituting ingredient without considering impact on tradition and friends' experience.	[-1.0]	2.68
272	Kruepke	When I was in sixth grade some kids from my class stole a small tree from someone's yard and planted it in the schoolyard. I went over to the tree and stomped on it.	orig	The kids stole the tree as a prank, disrupting school property and violating someone's ownership.	-2.0	Stomping on the tree was a misguided attempt to correct the situation, but still destructive.	[-2.0]	-1.79
273	Mickelberg	Person X said it was their friend who had driven into the neighbor's letterbox even though they did it themselves.	orig	Teenager trying to avoid getting in trouble with parents or authorities.	-2.0	Fear of punishment leads to dishonesty and blame-shifting.	[-2.0]	-2.67
274	Effron	Participated in an effort to clean up a city park	orig	Volunteering with a community group to beautify a neglected public space.	4.0	Selfless act of kindness to improve community's quality of life.	[4.0]	2.72000008
275	Lotto	You are in Africa on holiday with four other tourists and two local guides. One of the jeeps has broken down and the guide has left with the other to get help. While waiting, you decide to cross to the other side of the river in a small boat which you have found on the banks. Halfway across, you catch sight of two large crocodiles. The first violent flick of a tail almost tips the boat over.You throw one of the tourists into the water so that the crocodiles attack him. You know that he will die mauled, but you and the other four will be able to escape.	orig	Life-threatening situation with no other viable escape options	-2.0	Desperate measure to save majority, but at the cost of one life	[-2.0]	-1.74
276	Kruepke	When I was a teenager, I took my father’s car out with my friends. My parents were out of town for a couple of days. I took the car without their permission to go for a joyride.	orig	Teenager seeking thrill and independence without considering consequences.	-2.0	Impulsive behavior driven by peer pressure and desire for freedom.	[-2.0]	-1.5
277	Kruepke	I was working for a company putting together a project with several partners. At one point I found out that there was a partner that was providing a great deal of money by importing marijuana from Thailand. I didn't say anything to anyone.	orig	The project is a legitimate business venture, unaware of illegal activities.	0.0	Ignorance of illegal activities doesn't necessarily imply moral culpability.	[0.0]	-1.82
278	Effron	Smoked in a no-smoking section even though others complained	orig	Rebellious individualism, disregard for rules and others' comfort	-3.0	Prioritizing personal freedom over collective well-being and respect	[-3.0]	-2.424
279	Effron	Sat in the wrong seat at a game, knowing that it wasn't his	orig	Accidentally took a seat with a similar ticket or seat number.	0.0	Honest mistake, no intention to deceive or take advantage.	[0.0]	-1.13103448
280	Mickelberg	Person X pretended to be seriously fouled by an opposing player during a soccer game.	orig	Person X wants to deceive the referee to get an opponent yellow-carded or ejected.	-3.0	This circumstance assumes Person X is trying to gain an unfair advantage.	[-3.0]	-1.43
281	Effron	Stopped to let another car into the line of traffic	orig	Another driver is trying to merge into a busy road or highway.	4.0	Yielding to others demonstrates respect, kindness, and consideration for others' safety.	[4.0]	1.70666672
282	Kruepke	I worked at a job where I spoke with customers over the phone. One of my customers was in need of help because he was stranded in Romania. I did whatever I could to connect this person to people who could help him.	orig	Customer was a traveler who got lost or stranded in a foreign country.	4.0	Helping someone in distress, especially in a foreign land, is a kind and humane act.	[4.0]	2.64
283	Effron	Siphoned gas from a car parked on the street	orig	Desperate individual with no money for food or rent, struggling to survive.	-2.0	In extreme poverty, the individual may see no other option to get by.	[-2.0]	-2.728
284	Kruepke	Ten years ago I was staying with a friend who lived in a house of a very famous man. There were many autographed books in the house. I stole one of the books, which was autographed by a very famous celebrity.	orig	The friend was unaware of the book's significance and didn't notice its absence.	-3.0	The scenario implies opportunistic theft, disrespecting the famous man's property and trust.	[-3.0]	-2.48
285	Clifford	You see a college student drinking until she vomits on herself and falls asleep.	orig	The student was pressured into drinking at a fraternity party.	-2.0	Peer pressure and social norms led to excessive drinking.	[-2.0]	-2.3
286	Lotto	You are the commander of a group of astronauts in a space station orbiting the earth. Because of a breakdown, you have discovered a serious loss of pressurisation which in a short time will lead to the oxygen supply running out in the control cabin, where you and five other astronauts are. The emergency system is broken down and cannot be repaired immediately.You activate the bulkheads manually to isolate the depressurisation to just one cabin. You know that there are two astronauts there, and they will suffocate from a lack of oxygen, but you and the other five will be saved.	orig	Astronauts are on a critical mission to save humanity from an imminent asteroid impact.	2	Sacrificing two to save six, including the mission commander, ensures the mission's success and humanity's survival.	[2]	-1.15
287	Kruepke	I slept with one of my math teachers and I really hope nobody ever finds out about it. At the time he said he was separated from his wife, so I knew that he was married.	orig	Teacher manipulated student with false information about his marital status.	-4.0	Teacher abused power and trust, exploiting student's vulnerability.	[-4.0]	-2.75
288	Mickelberg	Person X found a wallet with $50 in it, took the money out and left the wallet on the floor.	orig	Person X is in dire financial need and has no other means to feed their family.	0.0	Desperation and responsibility to provide for loved ones may justify the action.	[0.0]	-2.35
289	Mickelberg	Person X won the door prize at the town's community fair.	orig	Person X randomly entered a fair door prize drawing and won.	4.0	Winning a door prize is a chance event, no harm or unfair advantage taken.	[4.0]	0.44
290	Mickelberg	Person X drove across the country just to see a friend who had recently lost his wife.	orig	The friend is grieving and lonely after the sudden loss of his wife.	4.0	Driving across the country to comfort a grieving friend demonstrates extraordinary kindness.	[4.0]	3.04
291	Lotto	You are a lion-tamer on tour with a show of wild animals used in circus acts. During the show, you notice that one of the lions has suddenly become aggressive. You see that it is not responding to your commands, is baring its teeth and is about to launch into the front row audience. Near you there are two assistants.You push the two assistants towards the lion so that it will attack them. You know that they will die mauled, but the audience will have time to escape to safety.	orig	The lion has been mistreated and abused, leading to its aggressive behavior.	-2.0	The lion-tamer's actions are a desperate attempt to save the audience, but also a result of their own guilt and responsibility.	[-2.0]	-1.81
292	Mickelberg	Person X circulated a petition in support of civil rights for people in juvenile detention.	orig	Person X is a concerned citizen or social worker advocating for juvenile rights.	4.0	Advocating for the rights and dignity of marginalized youth is a morally upright action.	[4.0]	2.54
293	Effron	Volunteered his time for a campaign to help save the seals	orig	Concerned citizen wants to protect endangered species and preserve ecosystem.	4.0	Volunteering to help save seals demonstrates compassion and environmental responsibility.	[4.0]	2.62222216
294	Effron	Hit a car and left the scene of the accident	orig	Driver was uninsured and couldn't afford to pay for damages.	-2.0	Financial desperation led to a cowardly and illegal decision.	[-2.0]	-3.576
295	Effron	Comforted a man whose wife had recently died	orig	The man is grieving and needs emotional support after his wife's passing.	4.0	Comforting a grieving person is a kind and empathetic act.	[4.0]	2.7428572
296	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig	Person X is a volunteer or part-time chaplain with a passion for rehabilitation.	4.0	They aim to bring hope and positivity to inmates, promoting rehabilitation and personal growth.	[4.0]	2.26
297	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig	The man is a frustrated farmer trying to protect his crops from the pony's damage.	-2.0	The man's action is driven by desperation and a need to protect his livelihood.	[-2.0]	-2.9
298	Kruepke	When I was a kid, my father owned and operated movie theaters and we owned a large projector. One time when I was in grammar school, I decided to steal a film that I liked. So I stole the film and brought it home to watch.	orig	Childhood curiosity and desire to relive a favorite movie experience	0.0	Innocent mistake driven by enthusiasm, not malicious intent	[0.0]	-1.6
299	Clifford	You see a man loudly telling his wife that the dinner she cooked tastes awful.	orig	The man is having a bad day and takes out his frustration on his wife.	-2.0	He is not considering his wife's feelings or effort in cooking dinner.	[-2.0]	-2.4
300	Clifford	You see a woman burping and farting loudly while eating at a fast food truck.	orig	The woman has a medical condition affecting her digestive system, such as IBS or gastroparesis.	2.0	She may not have control over her bodily functions, making it an involuntary act.	[2.0]	-2.1
301	Cook	Someone makes a post on Twitter making fun of police ofcers	orig	Frustration with police brutality and systemic racism in law enforcement	2.0	Critique of institution, not individual officers, to spark change and accountability	[2.0]	-1.59
302	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig	Person X is a wealthy philanthropist with a genuine desire to help the homeless.	4.0	Hosting a fundraising dinner shows empathy and a willingness to take action.	[4.0]	3.24
303	Mickelberg	Person X sneezed loudly in an important meeting.	orig	Person X has a sudden, uncontrollable allergy attack.	0.0	Unforeseen circumstances beyond their control.	[0.0]	-0.11
304	Mickelberg	Person X translated the menu items for a foreigner in a restaurant.	orig	The foreigner is a tourist who doesn't speak the local language.	4.0	Helping someone in need, showing kindness to a stranger.	[4.0]	2.54
305	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig	Student feels frustrated and disrespected by professor's condescending tone and unfair grading.	-1.0	Student's outburst is a reaction to perceived injustice, not a personal attack.	[-1.0]	-2.0
306	Mickelberg	Person X drove an hour out of their way to pick up a friend and drive him to work because his car had broken down.	orig	Friend is stranded with no alternative transportation options.	4.0	Person X demonstrates empathy, kindness, and a strong sense of friendship.	[4.0]	3.08
307	Effron	Helped a man in a wheelchair cross a busy intersection	orig	The man in a wheelchair was struggling to cross the street alone.	4.0	Helping someone in need, especially with a disability, is a kind and selfless act.	[4.0]	3.16279064
308	Effron	Volunteered to stay late to help a coworker	orig	Coworker is overwhelmed with a critical project deadline and needs urgent assistance.	4.0	Helping a colleague in need demonstrates teamwork, kindness, and a sense of responsibility.	[4.0]	2.23529416
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig	Distracted by phone or social media while walking.	-2.0	Carelessness and lack of attention to surroundings.	[-2.0]	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig	Financial struggles and lack of institutional support for needy students.	1.0	Teacher's compassion and desire to help students in need, despite institutional limitations.	[1.0]	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig	Emergency situation with no other option to save lives	1.0	Sacrificing one to save many in a desperate situation	[1.0]	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig	Person X is an art enthusiast who wants to appreciate the collection without distractions.	4.0	Arriving early shows respect for the art and a genuine interest in the exhibition.	[4.0]	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig	Youthful experimentation and peer pressure led to a one-time mistake.	-2.0	Inexperienced teenagers made a poor choice, but learned from the consequences.	[-2.0]	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig	Emergency situation with no other option to save lives	1.0	Sacrificing one life to save five, with no alternative solution	[1.0]	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig	Family members stage an intervention to help a loved one overcome addiction.	4.0	The action is motivated by concern and love for the individual's well-being.	[4.0]	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig	Child seeking stability and normalcy in a single-parent household	1.0	The child lies to fit in and feel normal, not to harm others	[1.0]	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig	The bus is crowded during peak hour with no available seats.	4.0	Helping a pregnant woman find a seat shows kindness, empathy, and respect.	[4.0]	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig	The politician is embezzling funds for personal gain, violating public trust.	-4.0	Abusing power for personal benefit is a clear breach of ethics.	[-4.0]	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig	Brother is blinded by love and ignoring red flags in the relationship.	0.0	Family's concerns are dismissed, and brother prioritizes personal desire over their warnings.	[0.0]	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig	Self-preservation in a life-threatening situation with no other options.	0.0	The decision is made to save own life and colleagues' lives in an emergency.	[0.0]	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig	Student is overwhelmed and unprepared for a test, feeling pressure to perform well.	-2.0	The student is desperate and acts impulsively, compromising their integrity.	[-2.0]	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig	Owner's wife is not contributing to the agency, and owner is misusing company funds for personal gain.	2.0	The owner's nepotism and potential embezzlement justify the employee's curiosity and investigation.	[2.0]	-1.21
323	Effron	Continually berated his wife in public	orig	History of domestic violence and emotional abuse in the relationship	-4.0	Berating in public is a form of emotional abuse and control	[-4.0]	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig	Person X feels underpaid and undervalued at their job.	-2.0	They rationalize stealing as a way to compensate for perceived injustices.	[-2.0]	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig	Financial struggles and feeling unappreciated or mistreated by relatives.	-3.0	Desperation and resentment may drive the individual to steal from relatives.	[-3.0]	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig	Friendship was already strained and toxic, with a history of conflicts and unresolved issues.	1.0	The scenario is morally acceptable as it's a necessary closure in a toxic friendship.	[1.0]	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig	Insecurity and low self-esteem due to perceived rejection	-2.0	The cheater's actions stem from feelings of inadequacy and fear of abandonment	[-2.0]	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig	The General is protesting American companies' unethical business practices.	2.0	He is taking a stand against harmful corporate actions.	[2.0]	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig	Person X lacked necessary skills or training for the task.	0.0	Inadequate preparation led to disappointing results.	[0.0]	0.02
330	Effron	Provided books to a nursing home	orig	Residents lack access to reading materials, leading to boredom and isolation.	4.0	Providing books promotes mental stimulation, social interaction, and overall well-being.	[4.0]	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig	Person X was careless or distracted while carrying the groceries.	-1.0	Accidents can happen to anyone, but carelessness is a moral failing.	[-1.0]	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig	Child soldier is forced to fight by a terrorist organization or oppressive regime.	3	Capturing instead of killing shows mercy and potential for rehabilitation.	[3]	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig	Player disagrees with coach's substitution decision, feels it will cost the game.	-2.0	Emotional reaction to perceived mistake, not a personal attack.	[-2.0]	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig	Abusive and toxic household environment with a neglectful and substance-abusing partner.	-2.0	Leaving to escape abuse and protect own well-being, but abandoning vulnerable stepson.	[-2.0]	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig	The protagonist was unhappy in the relationship with Beth and seeking excitement or revenge.	-3.0	The cheating and subsequent confrontation reveal underlying relationship issues and a lack of respect.	[-3.0]	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig	Financial desperation and pressure to repay debt	-3.0	The adviser is driven by a sense of urgency and fear of financial ruin	[-3.0]	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig	Person X is a professional acrobat performing a stunt in a controlled environment.	2.0	The scenario is acceptable as it's a deliberate, skilled action with safety measures in place.	[2.0]	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig	Child from a low-income family with neglectful or absent parents.	-2.0	Lack of parental guidance and poverty may have driven the child to steal.	[-2.0]	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig	Stranger's car stuck in snow bank during a winter storm.	4.0	Helping someone in need, especially in a hazardous situation.	[4.0]	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig	Person X was careless or distracted while handling the glass.	-1.0	Accidental actions due to carelessness are not malicious, but still show a lack of responsibility.	[-1.0]	0.5
341	Effron	Helped pick up the papers dropped by another	orig	Accidentally dropping papers in a public place, such as a sidewalk or office hallway.	4.0	Helping someone in a moment of need, showing kindness and empathy.	[4.0]	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig	The bank made an honest mistake, and the individual is aware of it.	3.0	The individual resists the temptation to exploit the error, choosing honesty over personal gain.	[3.0]	2.62
343	Effron	Put money in the meter for an unknown driver	orig	A stranger's parking meter is about to expire, and they are not present.	3.0	Acting out of kindness to prevent a stranger from getting a parking ticket.	[3.0]	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig	Relative was abusive or toxic, causing harm to the person or others.	2.0	Attending the funeral could be traumatic or hypocritical.	[2.0]	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig	Person X is preparing a special meal for their family on a holiday or weekend.	4.0	Preparing a homemade meal for loved ones shows care, effort, and nurturing.	[4.0]	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig	Person X feels sorry for the unpopular coworker and wants to show kindness.	3.0	Inviting someone to lunch out of pity and kindness is a selfless act.	[3.0]	2.06
347	Effron	Ignored a new person in the office for several weeks	orig	New person is shy and not making an effort to introduce themselves.	0.0	Not making an effort to reach out, but not actively excluding them either.	[0.0]	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig	They are from a culture where cousin marriage is traditional and legal.	2.0	Consensual marriage within cultural norms, no harm to others.	[2.0]	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig	Colleague consistently disrupts meetings with loud snoring, ignoring requests to stay awake.	-2.0	Woman's frustration boils over after repeated disruptions, leading to impulsive reaction.	[-2.0]	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig	Student relied on others due to lack of understanding or skill, but didn't communicate.	-2.0	Student took advantage of others' work without contributing, but didn't intentionally deceive.	[-2.0]	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig	Student is struggling with the course material and feels pressure from parents.	-2.0	Student's struggles and external pressure contribute to the cheating, but it's still unfair.	[-2.0]	-3.4
352	Effron	Started a false rumor about someone	orig	Feeling threatened or intimidated by the person, seeking self-protection.	-2.0	While still harmful, the motivation is more defensive than malicious, reducing the moral reprehensibility.	[-2.0]	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig	Caregiver's frustration and concern for mother's health leads to temporary anger and coercion.	1.0	Caregiver's emotional exhaustion and worry about mother's well-being justify a momentary lapse in empathy.	[1.0]	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig	The teacher's school is not participating in the contest and has a friendly rivalry.	3.0	Harmless expression of goodwill towards another school.	[3.0]	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig	Person X is a skilled DIY enthusiast who saved money and learned new skills.	3.0	Self-sufficiency and resourcefulness are valued, and no harm was done to others.	[3.0]	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig	Bullying behavior learned from peers or family members in an environment lacking empathy.	-4.0	Lack of understanding and exposure to kindness leads to hurtful actions.	[-4.0]	-3.296
357	Effron	Refused to help a child fix his bicycle	orig	Busy with work and no prior commitment to help the child.	0.0	Prioritizing one's own tasks over a stranger's request is understandable.	[0.0]	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig	Person X is a busy professional taking a short break from work.	2.0	Taking a break to recharge is a normal part of a productive day.	[2.0]	0.29
359	Effron	Bought food for everyone in the office	orig	It's a colleague's birthday or a special occasion.	3.0	Showing appreciation and kindness to coworkers on a special day.	[3.0]	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig	The researcher is a local guide responsible for the safety of the four tourists.	1.0	The guide's primary duty is to protect the tourists, even if it means sacrificing an unknown person.	[1.0]	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig	Bored or mischievous boy with no understanding of animal welfare	-3.0	Lacking empathy and supervision, the boy engages in harmful behavior	[-3.0]	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig	Person X overspent and neglected to check their account balance.	-2.0	Carelessness and lack of financial responsibility led to the situation.	[-2.0]	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig	Emergency situation with no other viable options to save lives.	0.0	The foreman's decision, though tragic, prioritizes saving four lives over one.	[0.0]	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig	Person X inherited a large sum of money, ensuring financial security.	3	With financial stability, Person X can pursue altruistic goals without harming themselves or others.	[3]	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig	Financial struggles and fear of business failure	-2.0	Desperation and pressure to save the company lead to unethical behavior	[-2.0]	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig	Neighbor's dog went missing, and Person X wants to help.	4.0	Selfless act demonstrating kindness and community spirit.	[4.0]	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig	Teacher is frustrated and overwhelmed with classroom management and student's consistent misbehavior.	-3.0	Teacher's action is a result of desperation and lack of effective discipline strategies.	[-3.0]	-2.7
368	Effron	Used stolen food stamps	orig	Single mother struggling to feed her children after losing job and facing eviction.	-1.0	Desperation and lack of alternatives lead to a morally ambiguous decision.	[-1.0]	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig	Friend is experiencing emotional turmoil due to menopause symptoms and hormonal changes.	4.0	Supportive conversation helps friend acknowledge and address emotional struggles.	[4.0]	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig	Person X wants to show emotional support and solidarity with their partner.	4.0	Shaving head is a visible display of empathy and unity during a difficult time.	[4.0]	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig	Laziness and lack of concern for environmental impact while on a hike or picnic.	-3.0	The person prioritizes convenience over responsibility, harming the environment.	[-3.0]	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig	Distracted driving, not intentionally hitting the dog, and panicking afterwards.	-2.0	Lack of attention and fear of consequences led to the hit-and-run.	[-2.0]	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig	Person X was in a hurry to get to work or an appointment.	0.0	Forgetting to turn off the stove due to time pressure is a common mistake.	[0.0]	-0.31
374	Effron	Loudly talked to a companion in a movie	orig	Careless disregard for others' movie experience in a crowded theater.	-2.0	Disrupting others' enjoyment of the movie is inconsiderate and rude.	[-2.0]	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig	The friend is seriously ill and needs emotional support.	4.0	Showing empathy and care for a friend in need.	[4.0]	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig	The woman is a conscientious objector protesting unjust laws or systemic oppression.	2.0	She exercises her right to peaceful protest, challenging unjust authority.	[2.0]	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig	A rival artist seeking to discredit competitors' work	-3.0	Jealousy and sabotage are unethical motivations	[-3.0]	-2.48
