scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
56	82	Effron	Pushed into the front of a line at a theater	orig		6	8	4	8	5	As a 69-year-old man, I'm more concerned about my own safety and well-being, so I assume the patient (me) is vulnerable.	As a male from Argentina, I'm more likely to be assertive and direct, so I assume the action was intentional.	As a 69-year-old man, I'm more likely to be concerned about the potential harm caused to me, so I assume the action caused some harm.	As a 69-year-old man, I'm more likely to appreciate the help and consider it a positive action.	Considering the patient (me) was vulnerable, the action was intentional, and some harm was caused, but the help provided was significant, I would rate this scenario as 5, leaning towards being morally acceptable.	A stranger	I assumed the stranger was in a hurry and didn't mean to cause trouble	Me	I assumed the stranger was trying to help me by pushing me forward	2.0

56	84	Effron	Pushed into the front of a line at a theater	orig		4	8	6	2	5	As someone who lives in a busy city, I'm used to people being in a rush, so I assume the person who pushed me was just trying to get to their destination quickly.	As a conservative, I tend to believe that people should take responsibility for their actions, so I assume the person who pushed me did it intentionally.	As a male, I'm more likely to be physically affected by the push, so I assume it caused some harm.	As someone who speaks Spanish at home, I'm more likely to be understanding and empathetic towards others, so I assume the person who pushed me didn't mean to cause harm.	Considering the person who pushed me was likely in a hurry and didn't mean to cause harm, I think this scenario is morally acceptable, but not extremely so.	A person	I assume it was a stranger who pushed me	I was the patient being affected by this action	I assume the person who pushed me was in a hurry or distracted	2.0
56	85	Effron	Pushed into the front of a line at a theater	orig		2	8	1	8	6	I trust people of my own race, so I assumed the stranger was acting with good intentions	As a man, I'm more likely to assume the stranger was acting with intention, rather than just being careless	As a Catholic, I believe in forgiveness and understanding, so I don't think the stranger's action caused much harm	Since I speak Spanish at home, I'm more likely to assume the stranger was trying to help, rather than cause harm	Considering the stranger's good intentions and the minimal harm caused, I think this scenario is morally acceptable	A stranger	I assumed the stranger was in a hurry and didn't mean to cause trouble	Me	I assumed the stranger was trying to help me by pushing me forward	2.0
56	86	Effron	Pushed into the front of a line at a theater	orig		8	7	8	9	1	As a woman, I empathize with the person who was pushed, and my age and familiarity with English make me more likely to understand the inconvenience caused	As a Latina with Mexican parents, I may be more likely to understand the cultural context of pushing and shoving in lines, and my age and experience may make me more likely to see this as a deliberate action	As a woman, I may be more sensitive to the emotional impact of being pushed, and my age and familiarity with English make me more likely to understand the distress caused	As a woman, I may be more likely to prioritize the well-being of the person who was pushed, and my age and familiarity with English make me more likely to understand the need for help	Considering the vulnerability of the patient, the intentionality of the action, and the harm caused, I believe this scenario is morally unacceptable (Answer to Q9: 1)	A person	I assume the agent is someone who is trying to get ahead in line, possibly in a hurry or impatient	The patient being affected by this action is the person who was originally in line	I assume the patient is someone who was waiting patiently and was not expecting to be pushed	6.0
56	87	Effron	Pushed into the front of a line at a theater	orig		6	4	5	8	3	I think the person being pushed is vulnerable because they're just trying to enjoy a movie and didn't ask for trouble	I think the stranger was trying to get ahead in line, but didn't mean to cause harm	I think the person being pushed might have been physically harmed or at least startled	I think the person being pushed didn't deserve to be treated unfairly	Considering the person being pushed was vulnerable and didn't deserve to be treated unfairly, I think this scenario is morally unacceptable	A stranger	I assumed the stranger was in a hurry and didn't mean to cause trouble	The person who was pushed into the front of the line	I assumed the person was just a regular moviegoer who didn't deserve to be pushed	2.0
56	88	Effron	Pushed into the front of a line at a theater	orig		2	8	6	2	4	As a male, I'm more likely to be assertive and less vulnerable. My age and being at home with Spanish speakers may also contribute to my perception of vulnerability.	As a male, I may be more likely to perceive intentional actions. My Mexican heritage and upbringing may also influence my perception of intentional actions.	As a male, I may be more likely to perceive harm caused. My age and being at home with Spanish speakers may also contribute to my perception of harm.	As a male, I may be more likely to perceive help caused. My age and being at home with Spanish speakers may also contribute to my perception of help.	Considering the person's intentional action and the harm caused, I would rate this scenario as 4, leaning towards being morally unacceptable.	A person	I assume it was a stranger who pushed me	I was the patient being affected by this action	I assume the person who pushed me was in a hurry or distracted	1.0
56	89	Effron	Pushed into the front of a line at a theater	orig		4	6	2	3	4	I think the person who was pushed might be feeling frustrated or annoyed, but not extremely vulnerable.	I think the person who pushed me might not have intended to cause harm, but was still reckless and inconsiderate.	I think the person who was pushed might have been startled or upset, but not physically harmed.	I think the person who was pushed might have been helped by being pushed to the front of the line, but it's not a significant help.	Considering the person who pushed me might not have intended to cause harm, but was still inconsiderate, I think this scenario is morally neutral.	A person	I assume it was a stranger who pushed me	I was the patient being affected by this action	I assume the person who pushed me was in a hurry or distracted	1.0
57	6	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	2	1	As a Latina, I understand the importance of respect and dignity, and I believe that the waitress deserves respect regardless of her name.	As a woman, I believe that women should be treated with respect and kindness, and I think that Person X's behavior was unacceptable.	As a Catholic, I believe in treating others with kindness and compassion, and I think that Person X's behavior caused harm to the waitress.	As someone who speaks English at home, I believe that language should not be a barrier to respect and kindness, and I think that Person X's behavior did not help the waitress.	Based on my answers to Q5-Q8, I believe that this scenario is extremely immoral (1) because it shows a lack of respect and kindness towards the waitress, and it is unacceptable behavior.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	3.0
57	9	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		5	8	8	0	1	I can relate to the feeling of being judged or stereotyped based on one's name or identity.	Person X's action was intentional and deliberate, as they specifically targeted the waitress and used a derogatory term.	The action caused harm to the waitress's feelings and self-esteem, and may have also created a hostile work environment.	The action did not provide any help or benefit to the waitress or anyone else.	The intentional and harmful action was not justified and was morally unacceptable.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	27	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	2	1	As a person of color, I understand the importance of respecting others regardless of their name or background.	As a woman, I believe that intentional harm towards others is unacceptable and reflects poorly on the perpetrator.	As a Christian, I believe that harming others is against the teachings of my faith and can have negative consequences.	As someone who speaks English at home, I understand the importance of being respectful and considerate towards others, regardless of their background.	Considering the intentional harm caused to the waitress, I believe this scenario is extremely immoral.	Person X	That the waitress is not worthy of respect because of her name	The waitress	That her name is unimportant and doesn't define her worth	2.0
57	35	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	0	1	The patient is vulnerable because she is a waitress who relies on tips for her livelihood.	The action is intentional because Person X deliberately called the waitress 'dummy' and didn't leave a tip.	The action caused harm because it was a form of verbal abuse and disrespect towards the waitress.	The action did not cause help because it was a form of harm and disrespect towards the waitress.	The scenario is extremely immoral because it involves verbal abuse, disrespect, and harm towards a vulnerable individual.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	36	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	8	6	2	3	The person's race and ethnicity may make them more aware of the potential harm caused by name-calling and racial microaggressions.	The person's gender may influence their behavior and decision-making, leading them to be more intentional in their actions.	The person's political ideology may influence their moral judgment, leading them to prioritize individual freedom and responsibility over the potential harm caused to others.	The person's gender may influence their ability to empathize with others and consider the potential consequences of their actions.	The person's conservative ideology and male gender may lead them to prioritize individual freedom and responsibility over social norms and community expectations, making this scenario less morally acceptable.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	3.0
57	38	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		6	8	7	2	2	As a white person, I tend to be more critical of others' names and may not consider the impact of my words on others.	As a male, I may be more prone to acting on impulse and not considering the consequences of my actions.	As a conservative, I may be more inclined to prioritize individual freedom and autonomy over the well-being of others.	As someone who speaks English at home, I may not be as aware of the cultural significance of names and the impact of my words on others.	Considering the intentional and harmful nature of Person X's actions, I would rate this scenario as 2, indicating that it is somewhat immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	55	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8.0	6.0	8.0	0.0	1.0	As a Latina, I understand the importance of names and cultural identity, and I believe the waitress's name is not a reason to disrespect her.	As an atheist, I don't believe in the concept of inherent worth or dignity, but I do believe in treating others with respect and kindness.	As a woman, I understand the importance of empathy and compassion, and I believe that calling someone a 'dummy' and not leaving a tip is harmful and disrespectful.	As someone who speaks English at home, I believe that language and cultural background should not be used as a reason to disrespect or harm others.	Considering the harm caused to the waitress and the lack of empathy shown by Person X, I believe this scenario is extremely immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That her name is unimportant and doesn't define her worth	1.0
57	57	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	2	2	As a Latino or Latina, I may be more sensitive to issues of identity and respect, and may perceive the waitress's name as a personal attack.	As a male, I may be more likely to perceive the action as intentional and aggressive, and may be more likely to take offense to the name-calling.	As a male, I may be more likely to perceive the harm caused as significant, as I may be more sensitive to issues of respect and dignity.	As a male, I may be less likely to perceive the help caused as significant, as I may not be as invested in the waitress's well-being.	Considering the intentional and harmful nature of the action, I would rate this scenario as 2, as it is morally unacceptable.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	4.0
57	69	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		2	8	6	4	2	As a person of mixed ethnicity, I understand the importance of not judging others based on their name or appearance.	As a male, I tend to be more assertive and direct, which may lead me to make impulsive decisions.	As a male, I may be more prone to making decisions that prioritize my own interests over others.	As someone who speaks English at home, I may be more likely to prioritize the comfort and convenience of others, including the waitress.	Considering the waitress was affected by Person X's action, and the harm caused was significant, I would rate this scenario as 2, extremely immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	70	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	2	1	The person's identity as a Latina may make her more empathetic to the waitress's feelings and more likely to perceive her as vulnerable.	The person's moderate political views may lead her to believe that Person X's actions were intentional and unacceptable.	The person's gender may make her more empathetic to the waitress's feelings and more likely to perceive the harm caused.	The person's gender may make her more empathetic to the waitress's feelings and more likely to perceive the help caused.	The person's moderate political views and empathy for the waitress's feelings lead her to believe that the scenario is highly immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	2.0
57	86	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	2	1	As a Latina, I understand the importance of respecting others regardless of their name or background.	As a woman, I believe that name-calling and belittling others is unacceptable behavior.	As a woman, I understand the impact of verbal abuse and belittling on one's self-esteem and well-being.	As a woman, I believe that helping others and showing kindness is essential, especially in situations where someone is being belittled.	Considering the harm caused to the waitress and the lack of kindness shown, I believe this scenario is extremely immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	90	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	0	1	I believe the waitress is vulnerable because she is a service worker who relies on tips for her livelihood.	I believe Person X's action was intentional because they specifically targeted the waitress and made a conscious decision to be rude and not leave a tip.	I believe the action caused harm because it not only affected the waitress's livelihood but also her self-esteem and sense of worth.	I believe no help was caused because Person X's action was harmful and did not benefit anyone.	I believe this scenario is extremely immoral because it involves intentional harm and disrespect towards another human being.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not a person of value	1.0
57	91	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	7	8	2	4	The person's identity as a Latino or Latina may make them more empathetic to the waitress's feelings and more likely to perceive her as vulnerable.	The person's moderate conservative views may lead them to prioritize Person X's right to express their opinion, even if it is hurtful.	The person's gender may make them more sensitive to the impact of Person X's words on the waitress's dignity and well-being.	The person's gender may lead them to prioritize the waitress's well-being and dignity over Person X's right to express their opinion.	The person's moderate conservative views and gender may lead them to balance the importance of personal freedom with the need to respect others' dignity and well-being.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	92	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		4	8	8	0	2	Younger adults, especially men, tend to be more impulsive and less empathetic.	Younger adults, especially men, tend to be more impulsive and less empathetic.	The action caused emotional distress and financial loss to the waitress.	The action did not provide any help to the waitress.	The action was intentional and caused harm to the waitress, but the person's assumption about the waitress's name being the reason for the action is not justified.	Person X	Assumed the agent was a rude and careless person	The waitress	Assumed the waitress was not affected by the action	1.0
57	93	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	6	9	8	2	The waitress's name is a personal characteristic that is not relevant to her job performance, and it's unfair to judge her based on it.	Person X's intention was to express dislike for the waitress's name, which is a personal and subjective opinion.	The waitress was likely hurt and offended by Person X's comment, and it's unacceptable to treat someone with disrespect and disregard.	The waitress did not receive a tip, which is a basic expectation in a service industry, and it's unfair to deprive her of her hard-earned income.	The action was harmful and unfair, and it's important to respect and treat others with kindness and respect, regardless of their names or backgrounds.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	94	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		2	6	8	0	2	The patient is an adult and a professional, so I assume they are capable of handling the situation.	The action was intentional, but it was also a personal attack, which suggests a lack of empathy.	The patient was publicly belittled and humiliated, which can cause emotional distress and harm to their self-esteem.	The patient was not treated with respect and dignity, which is essential for their well-being.	The action was intentional and caused harm, which is morally unacceptable. However, as a moderate person, I also consider the context and the fact that the patient is an adult and a professional.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That her name is unimportant and doesn't define her worth	2.0
57	95	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	8	6	2	1	As a Latino or Latina, I believe in treating others with respect and dignity, regardless of their name.	As a male, I believe that men should take responsibility for their actions and treat others with respect.	At 58 years old, I have gained a sense of maturity and understand that name-calling is not acceptable behavior.	As someone who speaks Spanish at home, I value the importance of respect and kindness in all interactions.	Considering the harm caused to the waitress and the lack of respect shown, I believe this scenario is extremely immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not worthy of respect due to her name	1.0
57	96	Mickelberg	Person X called a waitress 'dummy' and did not leave a tip, because they didn't like her name.	orig		8	9	8	0	1	The waitress is a vulnerable individual who deserves respect and kindness, regardless of her name.	The action was intentional and hurtful, and it's unacceptable to treat someone with disrespect just because of their name.	The action caused harm to the waitress's self-esteem and dignity, and it's unacceptable to treat someone with disrespect.	The action did not cause any help or benefit to the waitress, and it's unacceptable to treat someone with disrespect.	The action was intentional, hurtful, and caused harm to the waitress, making it extremely immoral.	Person X	That the waitress is not worthy of respect due to her name	The waitress	That she is not a person of value	1.0

59	7	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		8	4	8	2	2	As a woman and a member of the dominant race, I may be more likely to be concerned about the potential harm caused to the person's health and well-being	As a moderate conservative, I may be more likely to view the action as reckless and irresponsible, rather than intentional	As a woman and a moderate conservative, I may be more likely to view the harm caused as significant, as it can lead to long-term health consequences and damage to relationships	As a woman, I may be more likely to empathize with the person and recognize the potential for help and support	Considering the potential harm caused and the lack of intentionality, I would rate this scenario as 2, as it is not morally acceptable to engage in reckless and irresponsible behavior	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as they are the one who is affected by their own actions	I assume the person is aware of the potential consequences of their actions, but is choosing to ignore them	2.0

59	20	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	4	8	2	2	As a woman and a member of the dominant race, I may be more likely to be concerned about the potential harm caused to the person's reputation and relationships	As a moderate conservative, I may be more likely to view this behavior as reckless and irresponsible, rather than intentionally harmful	As a woman and a member of the dominant race, I may be more likely to view this behavior as harmful to the person's own well-being and relationships	As a moderate conservative, I may be more likely to view this behavior as causing more harm than good, and potentially setting a bad example for others	Based on my answers to Q5-Q8, I believe this behavior is morally unacceptable because it causes harm to the person themselves and potentially to others, and is not justified by any greater good	The person who brags on social media	I assume the person is an adult, likely in their 20s or 30s, and is doing this to seek attention or validation	The person themselves, as well as possibly their friends and followers who may be influenced by their behavior	I assume the person is not seriously harmed, but may be embarrassed or ashamed of their actions	1.0
59	26	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		8	2	8	1	1	As a woman from the United States who speaks English at home, I'm more likely to be concerned about the well-being of the person involved and the potential consequences of their actions.	As a spiritual person, I believe that our actions have consequences and that seeking attention and validation through reckless behavior is not a healthy or moral way to live.	As a Latina with a Mexican father and an American mother, I'm aware of the cultural significance of family and community, and I believe that this person's actions could potentially harm their relationships and reputation.	As a spiritual person, I believe that we should strive to help and uplift each other, rather than seeking to harm or embarrass others.	Based on my answers to Q5-Q8, I believe that this scenario is extremely immoral (1) because it involves reckless and harmful behavior that could have long-term consequences for the person involved and those around them.	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as well as possibly their friends and followers who may be influenced by their behavior	I assume the person is not considering the potential harm their actions may cause to themselves and others	1.0
59	34	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	2	8	2	2	As a young adult, I'm familiar with the desire for social validation, and as someone who speaks Spanish at home, I understand the importance of family and social relationships, which might be affected by this behavior.	As a Christian, I believe in the importance of self-control and responsible behavior, which is not demonstrated by this action.	As someone who values relationships and family, I'm concerned about the potential harm caused to the person's reputation and relationships.	As someone who understands the importance of social relationships, I believe that this behavior can cause more harm than good.	Considering the potential harm caused to the person's reputation and relationships, I believe this behavior is morally unacceptable.	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves	I assume the person is not seriously harmed, but rather seeking attention	2.0
59	39	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		8	9	8	0	1	As a 45-year-old woman who speaks English at home, I'm concerned about the potential long-term effects of excessive drinking on the person's health and relationships.	Given my conservative political views (D11), I believe the person's actions are intentional and reckless.	As a mother who values her own health and well-being, I'm worried about the harm caused to the person's physical and mental health.	I don't think the person's actions caused any help, only harm, to themselves and possibly others.	Considering the person's intentional and reckless behavior, I believe this scenario is extremely immoral (1).	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as well as possibly their friends and followers who may be influenced by their behavior	I assume the person is not considering the potential harm their actions may cause to themselves and others	1.0

59	58	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		8	9	8	0	1	The person's vulnerability is high because they are putting themselves at risk of physical harm and potential long-term consequences	The person's action is intentional because they are actively choosing to engage in harmful behavior and then bragging about it	The person's action causes harm to themselves and potentially others, including their friends and followers who may be influenced by their behavior	The person's action does not cause any direct help, but it may cause harm to themselves and others	The person's action is morally unacceptable because it prioritizes self-gratification and attention-seeking over personal well-being and responsibility	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as well as possibly their friends and followers who may be influenced by their behavior	I assume the person is not considering the potential harm their actions may cause to themselves and others	3.0
59	66	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	8	7	0	2	As a 20-year-old female atheist, I'm more likely to prioritize individual freedom and autonomy, but also consider the potential harm caused to others.	Given my liberal views and age, I'm more likely to assume the person's actions were intentional and reckless.	As a liberal and a young adult, I'm more likely to consider the harm caused to the person themselves, as well as others who may be influenced by their behavior.	Given my liberal views and age, I'm more likely to assume that the person's actions caused no help, but rather harm to themselves and others.	Considering the potential harm caused to the person themselves and others, I would rate this scenario as 2, as it is morally unacceptable.	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as well as anyone who sees their post	I assume the person is not concerned about the well-being of others and is only thinking about their own reputation	1.0
59	71	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		4	8	7	3	2	As a 26-year-old woman who speaks English at home, I'm familiar with the concept of social media and its impact on self-esteem. I'm also influenced by my liberal views (D11) and my Spanish upbringing, which emphasizes community and social harmony.	As a liberal and a woman, I'm more likely to view intentional actions as harmful. I also consider the potential long-term effects of excessive drinking on one's health and relationships.	As a woman who speaks English at home, I'm aware of the potential health risks associated with excessive drinking. I also consider the potential harm caused to the person's relationships and reputation.	As a woman who speaks English at home, I'm aware of the potential negative impact of excessive drinking on one's relationships and reputation. I also consider the potential harm caused to the person's physical and mental health.	Considering the potential harm caused to the person's health, relationships, and reputation, I would rate this scenario as 2, extremely immoral.	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as they are the one who is affected by their own actions	I assume the person is not seriously harmed, but rather is seeking attention	4.0

59	80	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	8	8	4	2	The person's excessive drinking and vomiting may be a sign of deeper issues, such as mental health problems or a lack of self-care.	The person's intention is to seek attention and validation, which is a selfish and harmful motivation.	The person's actions have caused harm to themselves, potentially leading to physical and emotional consequences.	The person's friends and followers may be influenced by their behavior and may need help to recognize the negative consequences of excessive drinking.	The person's actions are harmful and selfish, and do not take into account the well-being of others. This behavior is not morally acceptable.	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as well as possibly their friends and followers who may be influenced by their behavior	I assume the person is not thinking about the potential consequences of their actions and is not considering the well-being of others	5.0
59	95	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	4	8	2	2	The person's actions can put others at risk, such as their friends and family who may be affected by their behavior	The person's intention is likely to seek attention and validation, rather than to harm themselves or others	The person's actions can lead to physical and emotional harm, as well as damage to their relationships and reputation	The person's actions can have a negative impact on those around them, such as their friends and family who may be affected by their behavior	The person's actions are harmful and selfish, and can have negative consequences for those around them	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves	I assume the person is not seriously harmed, but rather seeking attention	1.0

59	98	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	2	8	4	2	The patient's vulnerability is influenced by their desire for social validation and the potential consequences of their actions, such as health problems or social ostracism	The person's intention is to seek attention and validation, which is not a morally justifiable reason for causing harm to themselves or others	The person's actions cause harm to themselves, potentially leading to health problems, and also set a bad example for others	The person's actions may raise awareness about the importance of responsible drinking and the potential consequences of excessive drinking	The person's actions are morally unacceptable because they cause harm to themselves and others, and are not justified by any greater good	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as well as possibly their friends and followers who may be influenced by their behavior	I assume the patient is the person themselves, as they are the one engaging in the behavior	3.0
59	99	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	8	7	4	3	As a 21-year-old American woman, I'm familiar with the pressures of social media and the desire to fit in, which may lead to reckless behavior.	Given my own experiences with social media, I think the person is intentionally seeking attention and validation, rather than being reckless or careless.	As a woman, I'm concerned about the potential long-term effects of excessive drinking on one's health and well-being, which could be harmful.	While the person may not be seriously harmed, their actions could still have negative consequences, such as damaging their reputation or relationships.	Considering the potential harm caused, I think this scenario is morally unacceptable, but not extremely so.	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as they are the one who is affected by their own actions	I assume the person is not seriously harmed, but rather is seeking attention	1.0
59	100	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		8	9	8	6	2	Excessive drinking can lead to health problems, financial issues, and social problems, which can affect the community and the individual's well-being	The person is intentionally seeking attention and validation by posting about their excessive drinking, which is a reckless and irresponsible behavior	Excessive drinking can lead to physical harm, such as injuries and health problems, as well as emotional harm, such as damage to relationships and self-esteem	Excessive drinking can lead to problems in personal relationships, work, and daily life, which can have a negative impact on the individual's overall well-being	Considering the harm caused to the individual and the potential impact on the community, I believe this scenario is morally unacceptable	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves	I assume the person is not seriously harmed, but rather seeking attention	1.0
59	123	Cook	Someone brags on social media about drinking excessively to the point of vomiting	orig		6	4	8	0	1	As a 53-year-old woman who speaks English at home, I'm concerned about the potential long-term effects of excessive drinking on one's health and relationships.	As a woman who values her relationships and health, I believe the person's intention is to seek attention and validation, rather than to cause harm	As a Catholic woman who values her health and relationships, I believe the person's actions cause harm to themselves and potentially to others	As a woman who values her relationships and health, I believe the person's actions do not cause any help, but rather harm	Considering the potential long-term effects of excessive drinking and the person's intention to seek attention, I believe this scenario is morally unacceptable	The person who brags on social media	I assume the person is doing it to seek attention and validation	The person themselves, as they are the one who is affected by their own actions	I assume the person is not seriously harmed, but rather is seeking attention	7.0
64	9	Effron	Had a welcoming party for some new neighbors	orig		4	8	1	6	6	As a 25-year-old male who speaks English at home, I'm likely to be familiar with social norms and customs, which makes me assume the new neighbors are vulnerable to social interactions.	As a 25-year-old male who speaks English at home, I'm likely to be intentional about making a good impression and being friendly, which makes me assume the action was intentional.	As a 25-year-old male who speaks English at home, I'm likely to be aware of social norms and customs, which makes me assume the action caused minimal harm.	As a 25-year-old male who speaks English at home, I'm likely to be aware of social norms and customs, which makes me assume the action caused some help (e.g., building a connection with the new neighbors).	Considering the minimal harm caused and the potential help caused, I think this scenario is morally acceptable.	The person who had the welcoming party	I assumed the person was a good neighbor who wanted to make a positive impression	The new neighbors	I assumed the new neighbors were open to socializing and making new friends	5.0
64	13	Effron	Had a welcoming party for some new neighbors	orig		6	8	2	9	7	I assume the new neighbors are vulnerable because they're new to the area and might feel isolated	I intentionally organized the party to make the new neighbors feel welcome and included	The party caused minimal harm, but it did bring people together and foster a sense of community	The party caused a lot of help, as it brought people together and created a sense of belonging	Considering the minimal harm caused and the significant help brought, I think the scenario is highly moral	The person who had the welcoming party	I assumed the person was a good neighbor who wanted to make a positive impression	The new neighbors	I assumed the new neighbors were open to socializing and making new friends	4.0
64	15	Effron	Had a welcoming party for some new neighbors	orig		4	8	0	9	7	As a woman and someone who lives in a small city, I'm more likely to be empathetic and understanding of others' feelings.	As a 19-year-old woman, I'm more likely to be optimistic and enthusiastic about making new connections.	As an atheist, I don't believe in causing harm or doing anything that would negatively impact others.	As a woman and someone who is young, I'm more likely to be focused on building positive relationships and making a good impression.	Overall, I think the scenario is highly moral because it involves kindness, generosity, and a desire to connect with others.	The person who had the welcoming party	I assumed the person was friendly and wanted to make a good impression	The new neighbors	I assumed the neighbors were probably feeling a bit overwhelmed and appreciated the effort	4.0
64	21	Effron	Had a welcoming party for some new neighbors	orig		6	8	2	9	7	I'm assuming the new neighbors are feeling a bit nervous and overwhelmed in a new environment, so I'm being considerate of their emotional state.	The person went out of their way to organize a welcoming party, which shows they're genuinely interested in getting to know the neighbors.	The party is a positive and uplifting experience for the new neighbors, which is likely to boost their mood and sense of belonging.	The party is a way to build connections and foster a sense of community, which is essential for emotional well-being.	The party is a thoughtful and considerate act that brings people together, which is highly moral.	The person who had the welcoming party	I assumed the person was friendly and wanted to make a good impression	The new neighbors	I assumed they were excited to meet new people and start a new chapter in their lives	4.0
64	31	Effron	Had a welcoming party for some new neighbors	orig		2	8	1	9	7	I assumed the neighbors were not vulnerable to the party, as they were new to the area and likely eager to meet new people	I assumed the person hosting the party was intentional in their actions, as they went out of their way to organize the event	I assumed the party had minimal harm, as it was a positive and welcoming gesture	I assumed the party had a positive outcome, as it brought people together and fostered a sense of community	Considering the party had minimal harm and a positive outcome, I would rate it as highly moral	The person who had the welcoming party	I assumed the person was friendly and wanted to make a good impression	The new neighbors	I assumed the neighbors were open to socializing and appreciated the effort	3.0
