id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
142	Kruepke	When I was in third grade I really wanted to be popular. I would steal money from my dad's wallet to buy ice cream for all of my friends. Eventually he found out.	orig		0.0	Stealing lacks prudence and practical wisdom.	0.0	Stealing is inherently unjust and unfair.	0.0	Action shows no courage or moral conviction.	0.0	Lacks self-control and moderation in desires.	-4.0	Highly immoral due to lack of virtues.	-2.13
143	Mickelberg	Person X used their body to protect their partner from falling debris during an earthquake.	orig		8.0	Action reflects practical wisdom in crisis.	5.0	Action is neutral regarding fairness.	10.0	Action shows high courage and strength.	5.0	Action is neutral regarding self-control.	3.0	Highly moral due to courage and prudence.	3.22
144	Mickelberg	Person X sold their house to fund a local program for the needy.	orig		8.0	Balances moral duty with practical sacrifice.	9.0	Promotes fairness and aids the needy.	10.0	Shows courage in sacrificing personal comfort.	8.0	Exhibits self-control by giving up a major asset.	4.0	Highly moral due to virtue and sacrifice.	3.01
145	Kruepke	My family didn't have money so I would always admire jewelry on other students in school. In second grade there was this little girl who would wear this necklace. One time at recess she put it down and I took it.	orig		0.0	The action is imprudent and lacks moral principles.	0.0	The action is unjust and unfair to the other student.	0.0	The action shows no courage or moral strength.	0.0	The action lacks self-control and moderation.	-4.0	The action is extremely immoral.	-2.36
146	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		7.0	Participating in a contest shows practical wisdom.	8.0	The contest was fair and open to all.	5.0	No significant challenge or adversity faced.	6.0	Moderation in participating in a fun activity.	3.0	Overall, the action is morally positive.	1.05
147	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		7.0	Reflects practical wisdom in remembering details.	5.0	Neutral; does not directly relate to fairness.	6.0	Shows mental effort but not moral courage.	5.0	Neutral; not related to self-control.	2.0	Overall positive but not highly moral.	0.79
148	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		8.0	Shows practical wisdom in solving the problem.	5.0	Action is neutral regarding fairness.	5.0	Does not involve significant courage or adversity.	7.0	Moderate action, not excessive or deficient.	3.0	Prudent and moderate, overall moral.	0.34
149	Kruepke	I was helping my friend move and she took advantage of my help. She made me clean most of her house and wanted to use my car to move all of her stuff. She didn't pay for the gas that I used or even thank me.	orig		2.0	Action lacks practical wisdom and balance.	1.0	Action is unfair and exploits help.	3.0	Action does not show courage or strength.	2.0	Action shows lack of moderation and self-control.	-3.0	Overall, the action is quite immoral.	-1.39
150	Effron	Provided food and clothing for flood victims	orig		9.0	Balances moral duty with practical aid.	10.0	Ensures fairness by helping those in need.	8.0	Shows courage in addressing a crisis.	7.0	Moderation in providing essential needs.	4.0	Highly moral due to balanced virtues.	3.22666664
151	Lotto	You are the pilot of a helicopter taking four people on a sight-seeing trip in the French Alps, at an altitude of about 2,000 metres. At a certain point, the helicopter loses altitude and no longer responds to the commands. You send out a mayday signal and try various manoeuvres, but the helicopter continues to fall and risks crashing into a rock face.To gain altitude, you push the person next to you out of the helicopter. You know that this person will plummet to the ground and will die, but you and the other three will be saved.	orig		2.0	Action lacks prudence; sacrificing one life for others is extreme.	0.0	Action is unjust; it unfairly sacrifices one person.	1.0	Action shows desperation, not true fortitude.	1.0	Action lacks temperance; extreme measure taken.	-4.0	Highly immoral; violates ethical principles.	-1.8
152	Mickelberg	Person X donates blood once a month even though they have a strong fear of needles.	orig		8.0	Balances moral duty with practical action.	9.0	Promotes fairness and societal good.	10.0	Shows courage despite fear of needles.	7.0	Exhibits self-control over fear.	4.0	Highly moral due to courage and societal benefit.	2.78
153	Effron	Picked up a child so that she could see the parade	orig		8.0	Action shows practical wisdom in helping child enjoy parade.	7.0	Action ensures fairness by allowing child to see.	5.0	No significant challenge or adversity faced.	5.0	Action is neutral regarding moderation and self-control.	3.0	Overall, action is morally positive and kind.	2.45161288
154	Kruepke	I went to the movies a couple of months ago, to see a film. When that film was done, instead of leaving the theater, I just went into another of the theaters within the complex. I watched another movie without paying.	orig		2.0	Action lacks prudence; it disregards moral principles.	0.0	Action is unjust; it involves theft of services.	5.0	Action does not involve courage or moral conviction.	2.0	Action shows lack of self-control and moderation.	-3.0	Action is morally unacceptable due to injustice.	-1.39
155	Clifford	You see a girl asking for allowance even though her brother did her chores for her.	orig		2.0	Action lacks practical wisdom, deceitful behavior.	1.0	Unfair to brother, lacks moral righteousness.	2.0	No courage or strength shown.	1.0	Lacks self-control, driven by desire for allowance.	-3.0	Overall, the action is deceitful and unfair.	-2.7
156	Clifford	You see a soccer player pretending to be seriously fouled by an opposing player.	orig		0.0	Pretending to be fouled lacks practical wisdom.	0.0	Deceiving the referee and opponents is unfair.	0.0	Lacks courage to face the game honestly.	0.0	Shows lack of self-control and moderation.	-4.0	Action is extremely immoral due to deception.	-2.5
157	Kruepke	When I was eleven or twelve, I called someone a racial name. The person I'd called the name was a sort of a friend of my sister's. It got back to her and she was humiliated.	orig		0.0	Action shows lack of practical wisdom.	0.0	Action is unfair and morally wrong.	0.0	Action lacks courage and moral conviction.	0.0	Action shows lack of self-control.	-4.0	Action is extremely immoral.	-2.54
158	Effron	Swore at a cashier who made an error on his bill	orig		0.0	Swearing lacks practical wisdom and balance.	0.0	Swearing is unfair and morally wrong.	0.0	Swearing shows lack of courage in adversity.	0.0	Swearing indicates lack of self-control.	-4.0	Action is extremely immoral.	-2.34666672
159	Effron	Spat off the balcony at the theater	orig		0.0	Spitting off a balcony is imprudent and reckless.	0.0	It shows disrespect and potential harm to others.	0.0	No courage or moral conviction is involved.	0.0	Lacks self-control and moderation.	-4.0	Highly immoral due to lack of virtues.	-2.3
160	Clifford	You see someone at the school gym lifting free weights in nice business clothes.	orig		2.0	Lifting weights in business clothes lacks practical wisdom.	5.0	Action is neutral regarding fairness and moral righteousness.	4.0	Shows some courage but not significant moral conviction.	3.0	Lacks moderation and self-control in attire choice.	-1.0	Overall, the action is slightly imprudent and immoderate.	-0.2
161	Clifford	You see a man secretly voting against his wife in a local beauty pageant.	orig		2.0	Lacks practical wisdom; undermines trust in relationship.	1.0	Unfair to wife; violates principles of justice.	1.0	Shows cowardice; avoids honest confrontation.	2.0	Lacks self-control; driven by personal bias.	-3.0	Overall, the action is morally unacceptable.	-1.9
162	Effron	Invited an unpopular coworker to go to lunch with him	orig		8.0	Shows practical wisdom in fostering workplace harmony.	7.0	Promotes fairness by including an unpopular coworker.	6.0	Requires courage to go against social norms.	7.0	Demonstrates moderation by not excluding others.	3.0	Overall, a morally positive action.	1.825
163	Kruepke	For the past two Christmases we had our family celebration at my sister’s house. I’m not really partial to her husband and their kids are spoiled rotten, which makes for an unpleasant Christmas. So for the last two Christmases in a row, I didn’t go visit that part of my family.	orig		4.0	Avoiding unpleasant situations shows some prudence but lacks family engagement.	3.0	Not visiting family may be seen as unfair to them.	2.0	Avoiding family gatherings lacks courage to face discomfort.	4.0	Moderation in avoiding conflict but could be seen as excessive avoidance.	-1.0	Overall, the action is slightly negative morally.	-0.71
164	Clifford	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	orig		2.0	Lacks prudence, prioritizes immediate pleasure over long-term well-being.	5.0	Neutral, does not directly impact fairness or justice.	2.0	Lacks fortitude, avoids facing deeper issues or challenges.	1.0	Contrary to temperance, indulges in excessive desires.	-3.0	Overall, the action is morally questionable.	-2.6
165	Clifford	You see a professor giving a bad grade to a student just because he dislikes him.	orig		0.0	Action is contrary to prudence, lacks practical wisdom.	0.0	Action is highly unjust, unfair grading.	0.0	Action lacks fortitude, no moral courage.	0.0	Action shows lack of self-control and moderation.	-4.0	Highly immoral due to lack of virtue.	-3.7
166	Mickelberg	Person X could have saved the life of a man stabbed in a dark alley but couldn't be bothered calling an ambulance.	orig		0.0	Neglecting to call an ambulance shows lack of practical wisdom.	0.0	Failing to help is unfair and morally wrong.	0.0	Avoiding action in a crisis shows lack of courage.	5.0	Action is neutral regarding self-control and moderation.	-4.0	Highly immoral due to lack of prudence, justice, and fortitude.	-3.2
167	Clifford	You see a woman pressuring her daughter to become a famous evening news anchor.	orig		2.0	Lacks practical wisdom; imposes personal desires.	1.0	Unfair pressure on daughter's autonomy.	3.0	Shows determination but misdirected.	1.0	Lacks moderation; excessive ambition.	-3.0	Overall, morally questionable due to imbalance.	-1.5
168	Lotto	You are at sea aboard a rubber dinghy with a friend and another two people whom you do not know. In the distance, you can see a boat in difficulty which has caught fire. The six people on board have jumped into the water and are drowning. To save them you must head towards them at high speed, but the dinghy is too heavy.To lighten the load, you push overboard the two people you do not know. You know that they cannot swim and will drown, but the six other people in the water will be saved.	orig		7.0	Balances saving more lives with a difficult choice.	2.0	Unjust to sacrifice two for six.	8.0	Shows courage in making a tough decision.	3.0	Lacks moderation, extreme action taken.	-1.0	Morally complex, slightly negative overall.	-1.55
169	Kruepke	Just a few weeks ago I got a call from my friend's niece. She was living in my town and having some financial difficulties. I told her that she could come live with me for one week just until she got her act together.	orig		8.0	Shows practical wisdom in offering temporary help.	7.0	Ensures fairness by helping someone in need.	6.0	Demonstrates courage in taking responsibility.	7.0	Moderate action, not excessive or deficient.	3.0	Overall, a morally positive action.	2.42
170	Mickelberg	Person X arrived at the airport only to discover they had left their passport at home.	orig		2.0	Forgetting a passport shows lack of prudence.	5.0	Action is neutral regarding justice.	5.0	Action is neutral regarding fortitude.	5.0	Action is neutral regarding temperance.	-1.0	Overall, the action is slightly imprudent.	0.06
171	Mickelberg	Person X regularly cheats on their girlfriend when she is traveling for work.	orig		0.0	Cheating lacks practical wisdom and moral principles.	0.0	Cheating is unfair and morally wrong in relationships.	0.0	Cheating shows a lack of moral courage.	0.0	Cheating indicates a lack of self-control and moderation.	-4.0	The action is extremely immoral.	-3.09
172	Lotto	You have just finished doing your shopping in a big and very crowded shopping centre and you are late for an appointment on the other side of town. In your hurry to leave the car park, you misjudge a manoeuvre and your car scrapes the car next to you causing a very visible scratch on the door. It is lunch time and there are no people in the car park.After having checked that nobody has seen what happened, you continue the manoeuvre and leave the car park. You know that the damage will cost the owner a lot of money, but no one can say that you caused it.	orig		0.0	Action lacks practical wisdom and moral principles.	0.0	Action is unfair and morally wrong.	0.0	Action shows lack of courage to face consequences.	0.0	Action shows lack of self-control and responsibility.	-4.0	Action is extremely immoral.	-0.98
173	Mickelberg	Person X put money in the expired parking meter of a stranger.	orig		8.0	Shows practical wisdom in helping avoid a fine.	7.0	Promotes fairness by preventing an unjust penalty.	4.0	Requires minimal courage, not facing significant adversity.	6.0	Demonstrates moderation in spending a small amount.	3.0	Overall positive action with minor moral impact.	2.52
174	Lotto	You and another five actors are taking part in rehearsals for a stage show. The lighting technician is adjusting the spotlights and is on the catwalks several meters above. Suddenly, a criminal armed with a gun comes into the theatre and threatens to kill you and the other actors. He is standing right under the catwalk.You activate the opening of a trapdoor in the catwalks in which there is heavy scenery and other material which will fall on top of the criminal. You know that the technician will also fall, and will die, but you and the other five will be unhurt.	orig		6.0	Balances saving lives with a tragic cost.	3.0	Involves sacrificing one life to save many.	8.0	Shows courage in a dire situation.	2.0	Lacks moderation, extreme action taken.	1.0	Morally complex, leans slightly positive.	-0.75
175	Mickelberg	Person X solved a crossword puzzle in the newspaper.	orig		6.0	Solving a puzzle requires practical wisdom.	5.0	The action is neutral regarding justice.	5.0	No significant challenge or adversity involved.	6.0	Moderation in leisure activity is shown.	1.0	Morally neutral to slightly positive action.	0.11
176	Effron	Put a roach down another person's shirt	orig		0.0	Action is imprudent and lacks practical wisdom.	0.0	Action is unfair and morally wrong.	0.0	Action does not reflect courage or strength.	0.0	Action shows lack of self-control and moderation.	-4.0	Action is extremely immoral.	-3.04
177	Lotto	You are the fourth in a team of five mountaineers involved in a climb. The head of the team has just secured himself to the rock face when the second in the team starts to slide, pulling you, and the others, with him. You all fall for tens of metres and stop suspended above a crevasse. Your weight is too much and the rope is not going to resist for long.To lighten the load, you cut the rope which links you to the last climber. You know that he will fall into the crevasse and die, but you and the other two climbers will survive.	orig		7.0	Balances survival with harsh necessity.	2.0	Unfair to the last climber.	8.0	Shows courage in a dire situation.	6.0	Moderation in a life-or-death scenario.	1.0	Morally complex, leans towards survival.	-1.25
178	Cook	Someone participates in a non-violent white nationalist rally	orig		0.0	Promotes harmful ideology, lacks practical wisdom.	0.0	Inherently unjust, promotes inequality.	2.0	Courage misapplied to harmful cause.	0.0	Moderation irrelevant, ideology harmful.	-4.0	Promotes harm, lacks virtue.	-1.86
179	Cook	Someone refuses to stand for the pledge of allegiance at a public event	orig		7.0	Reflects prudence by balancing personal beliefs with societal norms.	8.0	Reflects justice by standing up for personal rights and fairness.	9.0	Shows fortitude by courageously expressing dissent.	5.0	Neutral in terms of temperance, not related to desires or pleasures.	3.0	Overall, a morally acceptable act of personal conviction.	-1.13
180	Kruepke	A woman at work would always bring in pictures of her dogs. One day she had to make the decision to put her dogs to sleep. So I cried with her and comforted her.	orig		5.0	Action shows empathy, not directly related to prudence.	7.0	Action reflects fairness and moral support.	6.0	Action shows emotional strength in comforting another.	5.0	Action is neutral regarding self-control and moderation.	3.0	Overall, the action is morally supportive.	2.49
181	Clifford	You see a man forbidding his wife to wear clothing that he has not first approved.	orig		2.0	Lacks practical wisdom and balance in decision-making.	0.0	Unfair and controlling, undermines equality in the relationship.	1.0	Shows control, not courage or moral strength.	1.0	Excessive control, lacks moderation and self-control.	-3.0	Highly immoral due to lack of justice and temperance.	-3.1
182	Lotto	You are a soldier in the Gulf War. An armed group has taken four civilians hostage and threatens to kill them. You have been able to discover where the hostages are being held and you must act quickly before they are killed. You have discovered that a tanker transporting oil is about to pass in front of where the hostages are being held.You shoot at the tanker so that it explodes, causing the kidnappers to leave their hideout. You know that the explosion will kill the driver, but it will make it possible to enter into action and save the four civilians.	orig		6.0	Action involves practical wisdom but sacrifices a life.	4.0	Action saves four lives but kills one innocent.	8.0	Action shows courage in a dangerous situation.	3.0	Action lacks moderation, causing unnecessary death.	-1.0	Action is morally complex, slightly negative.	-0.52
183	Effron	Helped an older man carry his luggage to his car	orig		8.0	Shows practical wisdom in helping someone in need.	7.0	Promotes fairness and kindness in society.	5.0	Requires minimal courage or strength.	6.0	Demonstrates self-control and moderation in actions.	3.0	Overall, a morally positive action.	2.4
184	Kruepke	A friend of mine decided to move to the city where I lived. My friend didn't know anyone in the city. So I went to pick her up at the airport and drove her around the city throughout the next week so she could become familiar with the city.	orig		8.0	Shows practical wisdom in helping a friend.	7.0	Reflects fairness and kindness in relationships.	5.0	Does not involve significant courage or adversity.	6.0	Moderation in time and effort for a friend.	3.0	Overall, a morally positive action.	2.64
185	Effron	Drove through a puddle, splashing some pedestrians	orig		2.0	Action shows lack of foresight and care.	1.0	Unfair to pedestrians, causing inconvenience.	5.0	No courage or moral challenge involved.	2.0	Lack of self-control in driving.	-3.0	Overall, the action is inconsiderate.	-1.52941176
186	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		0.0	Action shows lack of practical wisdom and consideration for others.	0.0	Action is unfair to other pool users and violates social norms.	5.0	Action does not involve courage or moral conviction.	0.0	Action shows lack of self-control and moderation.	-4.0	Highly immoral due to lack of prudence, justice, and temperance.	-3.4
187	Effron	Offered to help a neighbor fix a fence	orig		8.0	Helping a neighbor shows practical wisdom and community spirit.	7.0	Assisting a neighbor promotes fairness and social harmony.	6.0	Requires effort and willingness to face physical challenges.	7.0	Moderation in personal time and effort for others.	3.0	Overall, the action is morally positive.	2.53333336
188	Mickelberg	Person X burned their country's flag because they don't like their country.	orig		2.0	Burning a flag lacks practical wisdom and balance.	1.0	The action is contrary to societal norms and fairness.	3.0	It shows courage but in a destructive manner.	1.0	The action lacks moderation and self-control.	-3.0	Overall, the action is largely immoral.	-1.37
189	Lotto	You are a lawyer who is working on an important legal case. The presiding judge in the case is someone whom you know from your university days. At the time, you were on friendly terms, but now, after many years, it seems that he hardly remembers you. You know that he has just finished a hearing and is about to leave the court.You organize it so that you meet the judge outside the court and invite him to lunch. You know that becoming friends again will be useful to you in the important case you are working on.	orig		3.0	Action reflects strategic thinking, not prudence.	2.0	Action could compromise fairness and justice.	5.0	Action does not involve facing adversity.	2.0	Action shows lack of self-control.	-2.0	Action is morally questionable.	0.12
190	Clifford	You see a man walking down a dark hallway while still wearing his sunglasses.	orig		2.0	Wearing sunglasses in dark is impractical.	5.0	Action is neutral regarding fairness.	5.0	No evident courage or strength shown.	3.0	Action shows lack of moderation.	-1.0	Overall, action is slightly imprudent.	-0.2
191	Mickelberg	Person X went to a friend's house to play a card game.	orig		5.0	Playing a card game is neutral to prudence.	5.0	The action is neutral to justice.	5.0	No significant challenge or adversity involved.	5.0	Moderation in leisure activities is neutral.	0.0	The scenario is morally neutral.	0.44
192	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		9.0	Action shows practical wisdom in aiding flood victims.	10.0	Action ensures fairness and support for those in need.	10.0	Action demonstrates courage in facing a crisis.	8.0	Action reflects self-control and moderation in resources.	4.0	Highly moral due to balance of virtues.	3.63
193	Kruepke	When I was a first grade teacher in a Spanish-speaking school, I wanted to get to know all of my children’s parents. So I made a point to make myself available at any time of day. Many of them were illiterate, so I wouldn’t just send letters home, but I would call them as well.	orig		9.0	Shows practical wisdom in engaging with parents effectively.	8.0	Ensures fairness by accommodating illiterate parents.	7.0	Demonstrates courage in addressing potential communication barriers.	6.0	Moderation in making oneself available without overextending.	4.0	Highly moral due to balanced virtues.	2.56
194	Grizzard	Breaks the hand of a wounded combatant to gain information.	orig		0.0	Action lacks prudence, disregards moral principles.	0.0	Action is unjust, violates fairness and rights.	0.0	Action shows misuse of strength, not true fortitude.	0.0	Action lacks self-control, excessive violence.	-4.0	Action is extremely immoral, violates virtues.	-1.546666667
195	Kruepke	When I first went to dance school in New York I lied about my age. There is a lot of pressure to be young in the dance industry. I was twenty and told people I was only sixteen.	orig		2.0	Lying about age lacks practical wisdom and honesty.	1.0	Deceiving others is unfair and morally wrong.	2.0	Lying shows a lack of courage to face reality.	2.0	Lying indicates a lack of self-control and moderation.	-3.0	Overall, the action is morally questionable.	-1.39
196	Mickelberg	Person X drove their car the wrong way down a one-way street.	orig		0.0	Driving wrong way is imprudent and dangerous.	0.0	Endangers others, thus unfair and unjust.	0.0	Lacks courage; it's reckless, not brave.	0.0	Shows lack of self-control and moderation.	-4.0	Highly immoral due to endangerment.	-1.07
197	Lotto	You are the bodyguard for an important politician. At the end of a rally, as you are getting into the car together with three other people, the secret services inform you that there is a terrorist heading towards you at high speed in a car filled with dynamite. With the binoculars you see a car at a distance of several hundred metres.You shoot at the car coming towards you by aiming at the petrol tank. The explosion will hit a traffic policeman, who, unaware of the danger, is patrolling the area. You know that he will die, but you and the other four will be unhurt.	orig		8.0	Action reflects prudence in saving lives.	3.0	Action sacrifices one life for five.	7.0	Action shows courage in a crisis.	2.0	Action lacks moderation, extreme measure.	-1.0	Morally complex, slightly negative.	-0.67
198	Clifford	You see a college president singing a rival school's fight song during a pep rally.	orig		7.0	Shows diplomacy and unity, not imprudent.	8.0	Promotes fairness and sportsmanship.	6.0	Requires courage to break norms.	5.0	Moderate action, not excessive.	3.0	Overall positive, promotes unity.	-1.7
199	Clifford	You see a man eating a bowl of cereal in the morning with water instead of milk.	orig		7.0	Using water instead of milk is practical and cost-effective.	5.0	This action does not affect fairness or moral righteousness.	5.0	No significant challenge or adversity is involved.	8.0	Reflects moderation and self-control in dietary choices.	2.0	Morally neutral to slightly positive due to prudence and temperance.	-0.1
200	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		3.0	Action lacks practical wisdom; not a balanced response.	2.0	Unfair to the dog; punishment doesn't fit the 'crime'.	5.0	Does not involve courage or moral conviction.	2.0	Shows lack of self-control and moderation.	-2.0	Action is more immoral than moral.	-2.2
201	Clifford	You see a teenage girl openly staring at a disfigured woman as she walks past.	orig		2.0	Staring lacks practical wisdom and sensitivity.	1.0	Staring is unfair and disrespectful.	0.0	No courage or moral conviction shown.	1.0	Lacks self-control and moderation.	-3.0	Action is largely immoral.	-2.0
202	Mickelberg	Person X cared for and housed their five nieces and nephews for a year because PersonX's sister was very unwell.	orig		9.0	Balancing care for family with practical needs.	8.0	Ensuring fairness and support in family.	10.0	Demonstrates courage in facing family crisis.	7.0	Shows self-control in managing responsibilities.	4.0	Highly moral due to virtue balance.	3.36
203	Effron	Made breakfast for his wife on her birthday	orig		8.0	Reflects practical wisdom in celebrating wife's birthday.	7.0	Shows fairness and care in relationship.	5.0	Not directly related to facing challenges.	8.0	Demonstrates moderation in a simple, thoughtful act.	3.0	Overall a morally positive action.	2.7636364
204	Clifford	You see a former Secretary of State publicly giving up his citizenship to the US.	orig		4.0	Action may reflect personal wisdom but lacks broader context.	3.0	Action could be seen as unjust to the nation.	7.0	Requires courage to make a significant life change.	5.0	Action is neutral regarding self-control and moderation.	-1.0	Mixed moral implications, leaning slightly negative.	-2.1
205	Lotto	You are a worker in an atomic energy plant. Following an explosion, there has been a leakage of radioactivity in your work area, where there are another three people. The doors are blocked because the security system has activated, but the decontamination and communications systems have broken down. If you remain exposed to the radiation you will die in a short time.You activate the ventilation system to divert the radioactivity towards another work division. You know that there is a worker in the area who will die from the radiation, but you and the other three workers will be saved.	orig		8.0	Balances saving more lives with practical action.	3.0	Sacrifices one life to save three, raising fairness issues.	7.0	Shows courage in making a difficult decision.	5.0	Not directly related to moderation or self-control.	1.0	Morally complex, leans towards saving more lives.	-1.55
206	Effron	Told a joke about a nun on a train	orig		3.0	Joke may lack prudence if offensive.	4.0	Fairness depends on joke's content.	5.0	Requires minimal courage to tell.	4.0	Moderation depends on joke's taste.	0.0	Morality hinges on joke's respectfulness.	-0.575
207	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		6.0	Walking to work is practical and enjoyable.	5.0	Action is neutral regarding fairness.	5.0	No significant challenge or adversity faced.	7.0	Moderation in enjoying simple pleasures.	2.0	Moderately moral due to temperance and prudence.	0.81
208	Effron	Ignored a neighbor's request to borrow some tools	orig		3.0	Ignoring request may lack practical wisdom.	2.0	Ignoring request may be unfair to neighbor.	5.0	Action does not involve facing adversity.	5.0	Action does not involve self-control.	-2.0	Action leans towards immorality due to lack of justice.	-0.89523808
209	Lotto	You are returning from a mountain hut by chairlift with three other people, when a storm breaks out. Lightning hits the cable. The chairlift stalls and you are stuck swinging in the air at a height of tens of metres. The mechanism which fixes your chair to the cable has been seriously damaged and is starting to disintegrate.You push the person next to you off the chair to lighten the load. You know that this person will fall to their death, but you and the other two will be able to resist until help arrives.	orig		3.0	Action prioritizes survival but lacks moral balance.	0.0	Unjust as it sacrifices one for others' benefit.	2.0	Lacks moral courage, resorts to extreme measures.	0.0	Shows no self-control or moderation.	-4.0	Highly immoral due to unjust sacrifice.	-1.78
210	Kruepke	Before I was in the actor's union, I used to lie and say I was in the union anyway. When you are working as an actor doing background work, it really changes how they treat you if you are a union member. So I would pretend I was in the union.	orig		2.0	Lying lacks prudence, as it risks long-term consequences.	1.0	Deceit undermines fairness and justice in the industry.	2.0	Lying to avoid challenges shows lack of fortitude.	1.0	Lying indicates a lack of self-control and honesty.	-3.0	Overall, the action is morally unacceptable.	-1.18
211	Effron	Helped a neighbor move his piano	orig		7.0	Reflects practical wisdom in helping a neighbor.	8.0	Promotes fairness and good neighborly relations.	6.0	Requires physical effort and willingness to help.	6.0	Shows moderation in balancing own time and effort.	3.0	Overall, a morally positive action.	1.9636364
212	Effron	Tripped someone in the hall	orig		0.0	Tripping someone lacks practical wisdom and moral principles.	0.0	The action is unfair and morally wrong.	0.0	Tripping someone does not show courage or strength.	0.0	The action shows a lack of self-control.	-4.0	The action is extremely immoral.	-2.776
213	Mickelberg	Person X jumped off a boat to save a drowning friend even though this put PersonX's own life at risk.	orig		3.0	Action risks life, lacks practical wisdom.	8.0	Action reflects moral righteousness in saving a life.	10.0	Action shows great courage and strength.	5.0	Action is neutral regarding self-control.	3.0	Highly moral due to courage and justice.	3.55
214	Lotto	For some time your knee has been hurting when you walk. You therefore decided to make an appointment with an orthopaedic consultant, which has been fixed for a month’s time. Several days ago, you told a friend about your problem and he was able to organize an appointment for you much sooner than the one you fixed.You go to the appointment which your friend organized, without bothering to cancel the one you booked. You know that many patients’ problems are serious.	orig		8.0	Shows practical wisdom in seeking quicker care.	2.0	Unfair to others waiting for appointments.	5.0	Does not involve significant courage or adversity.	3.0	Lacks moderation by not canceling the original appointment.	1.0	Balancing prudence and justice, slightly immoral.	-0.32
215	Kruepke	I remember getting married when I was 17 years old. I got married just so I could get away from my mother. I certainly felt relieved to separate myself from her.	orig		2.0	Marrying at 17 to escape is imprudent.	5.0	Action is neutral regarding fairness.	6.0	Shows some courage to change situation.	3.0	Lacks moderation and self-control.	-1.0	Overall, morally questionable decision.	-1.15
216	Mickelberg	Person X put on a suit and wore their lucky socks in preparation for a job interview.	orig		8.0	Shows practical wisdom in preparing for interview.	5.0	Action is neutral regarding fairness and justice.	7.0	Demonstrates courage in facing a challenging situation.	6.0	Moderation in preparation, not excessive or deficient.	3.0	Overall, the action is morally positive.	0.47
217	Clifford	You see a boy setting a series of traps to kill stray cats in his neighborhood.	orig		0.0	Action lacks practical wisdom and moral principles.	0.0	Action is unfair and morally wrong.	0.0	Action does not show moral courage.	0.0	Action lacks moderation and self-control.	-4.0	Action is extremely immoral.	-3.6
218	Mickelberg	Person X ordered their favorite dish from a Chinese restaurant.	orig		5.0	Ordering food is neutral regarding prudence.	5.0	Ordering food is neutral regarding justice.	5.0	Ordering food is neutral regarding fortitude.	6.0	Ordering favorite dish shows moderate self-indulgence.	1.0	Action is morally neutral with slight temperance.	0.22
219	Effron	Volunteered his time as a big brother to a fatherless child	orig		8.0	Shows practical wisdom in helping a child.	9.0	Promotes fairness and moral righteousness.	7.0	Requires courage to commit time and effort.	6.0	Demonstrates self-control and moderation.	4.0	Highly moral act benefiting society.	3.31851848
220	Effron	Worked on a campaign to release prisoners of war	orig		8.0	Balancing moral duty with practical efforts.	9.0	Ensures fairness and moral righteousness.	10.0	Requires courage to face significant challenges.	7.0	Moderation in approach to advocacy.	4.0	Highly moral due to justice and courage.	3.0588236
221	Clifford	You see a girl ignoring her father's orders by taking the car after her curfew.	orig		2.0	Disobeying curfew lacks practical wisdom and prudence.	1.0	Ignoring father's orders is unfair and unjust.	3.0	Action shows some courage but lacks moral conviction.	1.0	Taking the car after curfew shows lack of self-control.	-3.0	Overall, the action is quite immoral.	-2.5
222	Effron	Sells drugs to high school sudents	orig		0.0	Selling drugs is imprudent and harmful.	0.0	It is unjust to harm students.	0.0	Lacks moral courage, exploits vulnerability.	0.0	Shows no self-control or moderation.	-4.0	Highly immoral, harms society.	-3.432
223	Kruepke	When my first husband and I split up, I was seventeen years old with a six-month-old baby and working in a grocery store. Sometimes I would just take things I needed. I remember taking cans of tuna, milk and loaves of bread.	orig		7.0	Action shows practical wisdom in dire circumstances.	3.0	Action is unfair to the store but necessary for survival.	8.0	Shows courage in facing difficult life challenges.	2.0	Lacks self-control in adhering to societal rules.	1.0	Morally complex, leans towards necessity over strict morality.	-0.87
224	Mickelberg	Person X was unable to fix the dripping faucet so they had to call the plumber.	orig		8.0	Calling a plumber shows practical wisdom in solving the problem.	5.0	The action is neutral regarding fairness and moral righteousness.	5.0	The action does not involve significant courage or strength.	5.0	The action is neutral regarding moderation and self-control.	2.0	The action is morally acceptable due to prudence.	0.38
