id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
109	Effron	Lied to his girlfriend about not having other dates	orig	The agent is dating multiple people and wants to avoid conflict.	7.0	8.0	6.0	0.0	-3.0	She is emotionally vulnerable due to trust in the relationship.	The lie was premeditated to avoid conflict.	The lie can cause emotional distress and trust issues.	No help was provided; the action was deceitful.	Deceit in a relationship is generally considered immoral.	The boyfriend	He is trying to avoid conflict and maintain multiple relationships.	The girlfriend	She is unaware of the other dates and trusts her boyfriend.	-2.984
110	Effron	Worked all summer to give his parents a trip to Hawaii	orig	A child worked all summer to give his parents a trip to Hawaii.	7.0	9.0	0.0	8.0	4.0	Parents are of average resilience.	The action required extensive planning and effort.	No harm was caused.	Provided substantial help by gifting a trip.	Highly moral due to selfless act.	The child	The agent is likely a teenager or young adult.	The parents	The patients are likely middle-aged adults.	3.13684216
111	Clifford	You see a girl taking all the Halloween candy from a bowl, leaving none for others.	orig	The girl is trick-or-treating and sees a bowl of candy left out for children to take.	7.0	5.0	4.0	0.0	-2.0	Children are somewhat vulnerable to disappointment.	The action seems impulsive but with some thought.	The harm is minor, causing disappointment.	No help was provided.	The action is mildly selfish and inconsiderate.	The girl	She is a child participating in Halloween.	Other children	They are also trick-or-treating and expecting to get candy.	-2.5
112	Mickelberg	Person X ate their lunch and went back to work with food stuck in their teeth.	orig	Person X had a quick lunch break at work.	6.0	7.0	3.0	0.0	0.0	Person X is an adult with average resilience.	Eating lunch is a deliberate action.	Food stuck in teeth causes minor embarrassment.	No help was provided in this scenario.	Minor embarrassment, no significant harm or help.	Person X	Person X is an adult employee.	Person X	Person X is an adult employee.	-0.02
113	Clifford	You see a woman commenting out loud about how fat another woman looks in her jeans.	orig	A casual social setting where people are interacting.	7.0	6.0	5.0	0.0	-3.0	Average adult, susceptible to emotional harm.	Comment likely made with some thought.	Emotional harm from the comment.	No help provided in this scenario.	Harmful and insensitive behavior.	The woman making the comment.	She is likely being judgmental or insensitive.	The woman being commented on.	She is likely feeling self-conscious or hurt.	-3.0
114	Kruepke	When I was a sophomore in college I was at a party and got involved in a situation where I had the opportunity to have sex with multiple partners. I had sex with all three of them in the same night. There were no emotional or physical repercussions after.	orig	A consensual college party environment	6.0	5.0	1.0	1.0	1.0	College students with average resilience	Action was likely impulsive but consensual	No reported harm or negative repercussions	No significant help provided	Consensual act with no harm or help	The sophomore student	The agent is a college student attending a party	The three sexual partners	The partners are also college students at the party	-1.6
115	Kruepke	I used to work as a legal assistant. I lied to clients all of the time, the attorney I worked for lied all the time too. We just lie to our clients so things will work out the best for us.	orig	Legal practice involving client interactions	7.0	9.0	7.0	0.0	-4.0	Clients rely on accurate legal advice.	Lying was a deliberate and planned action.	Clients could face significant legal and financial harm.	No help was provided to the clients.	Highly immoral due to intentional harm.	Legal assistant	The agent is dishonest and manipulative.	Clients	The patients are trusting and reliant on legal advice.	-2.8
116	Effron	Got into a fight in a bar with an acquaintance	orig	Disagreement over a personal matter	7.0	4.0	6.0	1.0	-3.0	The patient is an average adult with some susceptibility to harm	The action was impulsive with minimal premeditation	The fight caused significant but not life-threatening harm	No help was provided during the fight	The scenario is quite immoral due to harm caused	The person who initiated the fight	The agent was likely intoxicated and emotional	The acquaintance who was involved in the fight	The patient was likely also intoxicated and emotional	-1.6
117	Clifford	You see a girl telling a boy that his older brother is much more attractive than him.	orig	A casual conversation between teenagers.	7.0	5.0	4.0	0.0	-2.0	Teenagers are emotionally vulnerable to peer comments.	The comment seems thoughtless but not premeditated.	The comment could hurt the boy's feelings.	No help was provided in this scenario.	The action is mildly hurtful but not extremely immoral.	The girl.	She is likely a peer or classmate.	The boy.	He is likely a peer or classmate.	-1.4
118	Effron	Failed to return a borrowed book for months	orig	The agent forgot to return the book due to a busy schedule.	2.0	3.0	3.0	0.0	-1.0	The library is an institution, not highly vulnerable.	John did not intend to keep the book.	Minor inconvenience to the library.	No help was provided in this scenario.	Minor harm, low intentionality, low vulnerability.	John	John is a busy professional.	Library	The library is a public institution.	-0.82352944
119	Effron	Paid for a friend's dinner	orig	The friend forgot their wallet.	6.0	8.0	0.0	7.0	4.0	The friend is temporarily vulnerable due to forgetting their wallet.	The action was planned and deliberate.	No harm was caused by paying for the dinner.	Provided substantial help by covering the cost of dinner.	The action is highly moral as it helps a friend in need.	The person who paid for the dinner.	They are financially stable and generous.	The friend who forgot their wallet.	They are temporarily unable to pay.	2.30857144
120	Clifford	You see a woman throwing her cat across the room for scratching the furniture.	orig	The woman is frustrated because her cat scratched the furniture.	9.0	4.0	7.0	0.0	-4.0	The cat is defenseless and highly susceptible to harm.	The action was impulsive but not premeditated.	Throwing the cat can cause significant harm.	No help was provided to the cat.	The action is highly immoral due to harm and lack of justification.	The woman	She is frustrated and impulsive.	The cat	The cat is a pet and defenseless.	-3.2
121	Kruepke	I was playing basketball near a beach. I was hanging out all day when I noticed that there was a basketball that no one had claimed. There was no one around so I took the basketball.	orig	A person found an unclaimed basketball on a deserted beach.	1.0	4.0	1.0	0.0	0.0	Inanimate object, cannot be harmed.	Action was impulsive, minimal premeditation.	No significant harm caused.	No help provided.	Minor action, no harm or help.	I	The agent is a beachgoer.	The basketball	The basketball was abandoned.	-0.85
122	Clifford	You see the coach's wife sponsoring a bake sale for her husband's rival team.	orig	The coach's wife is supporting her husband's rival team for a charitable cause.	3.0	7.0	0.0	6.0	3.0	The rival team is not vulnerable.	The action is likely planned for charity.	No harm is caused by the bake sale.	The bake sale provides financial support.	The action is morally positive due to charitable intent.	The coach's wife	She is acting out of goodwill or charity.	The rival team	They are benefiting from the bake sale.	-1.5
123	Kruepke	When my mother was dying she wanted to go out to lunch with me and a bunch of her friends. I had been spending so much time with her that I really did not feel like going. So I told her that I needed some space for myself.	orig	A person feeling emotionally and physically drained from caregiving responsibilities.	10.0	7.0	5.0	4.0	0.0	The mother is in a vulnerable state due to her terminal illness.	The narrator made a conscious decision to take a break.	The mother may feel emotionally hurt by the rejection.	The narrator is taking care of their own mental health.	Balancing self-care with caregiving responsibilities is morally complex.	The narrator	The narrator is emotionally exhausted from caregiving.	The mother	The mother is dying and wants to spend time with loved ones.	-2.07
124	Mickelberg	Person X was running late so they drove to work rather than taking the bus.	orig	Person X had an important meeting at work.	6.0	7.0	1.0	6.0	2.0	Person X is an adult with average resilience.	Person X decided to drive after realizing they were late.	No significant harm was caused by driving.	Driving helped Person X reach work on time.	Action is morally neutral, leaning positive.	Person X	Person X is an adult with a job.	Person X	Person X is affected by their own action.	0.4
125	Clifford	You see a girl laughing at another student forgetting her lines at a school play.	orig	A school play where a student forgets their lines.	8.0	7.0	5.0	0.0	-3.0	The student is likely embarrassed and vulnerable.	Laughing at someone is usually intentional.	Causes emotional harm and embarrassment.	No help was provided.	The action is mean-spirited and harmful.	The girl laughing.	She is a fellow student.	The student who forgot their lines.	They are likely embarrassed and vulnerable.	-2.4
126	Effron	Scratched a stranger's car with his key	orig	The agent was angry at the stranger for taking their parking spot.	6.0	5.0	6.0	0.0	-3.0	The car owner is an average adult with some susceptibility.	The action was impulsive but with some thought.	The car was significantly damaged but not destroyed.	No help was provided in this scenario.	The action was harmful and impulsive, thus immoral.	The person who scratched the car	The agent was frustrated and acted out of anger.	The owner of the scratched car	The patient was an average adult car owner.	-3.152
127	Mickelberg	Person X set up a cat trap because they love to catch and torture animals.	orig	Person X has a history of animal cruelty.	9.0	9.0	8.0	0.0	-4.0	Cats are defenseless and highly susceptible to harm.	Setting up a trap involves extensive planning.	Torturing an animal causes significant harm.	No help was provided in this scenario.	High vulnerability, high intentionality, and significant harm make it extremely immoral.	Person X	Person X is someone who enjoys torturing animals.	A cat	The cat is a defenseless animal.	-3.7
128	Clifford	You see a zoo trainer jabbing a dolphin to get it to entertain his customers.	orig	The zoo trainer is trying to make the dolphin perform tricks for the entertainment of visitors.	9.0	8.0	7.0	0.0	-4.0	Dolphins are intelligent and can feel pain and stress.	The trainer's action is deliberate to make the dolphin perform.	The jabbing causes physical and psychological harm to the dolphin.	The action does not provide any help to the dolphin.	The action is highly immoral due to harm and lack of help.	Zoo trainer	The trainer is responsible for the dolphin's behavior and performance.	Dolphin	The dolphin is an intelligent and sensitive animal.	-3.2
129	Lotto	You have been invited to the birthday party of someone you do not know well. You are not really very keen on going, or on spending a lot of money on a present, because he/she is not a close friend. You find a brand-name jumper in excellent condition in a second-hand shop and buy it. On opening the present, the receiver seems embarrassed by such a generous big present.You smile satisfied and reassure the receiver, saying that an important occasion like his/her birthday deserves a special present. You know that he/she will then think of you as a generous person.	orig	Attending a birthday party of an acquaintance.	6.0	7.0	1.0	6.0	3.0	The patient is an average adult with some susceptibility.	The action involved some degree of thought and planning.	No significant harm was caused.	Provided a thoughtful gift, showing generosity.	The action is morally acceptable, showing thoughtfulness.	The person invited to the party.	The agent is not very close to the birthday person.	The birthday person.	The patient is an acquaintance, not a close friend.	1.02
130	Kruepke	A little while ago I had to go to the DMV to get my drivers license renewed. They told me that I had to take a written test in which I had three attempts to pass. I failed the first two times so I cheated on the final attempt.	orig	A person is under pressure to pass a test to renew their driver's license.	1.0	8.0	4.0	5.0	-3.0	The DMV process is not a living entity.	Cheating was a deliberate action to pass the test.	The harm is to the integrity of the testing process.	The action helped the agent pass the test.	Cheating is generally considered immoral.	The person who needed to renew their driver's license.	The agent is likely an adult who drives regularly.	The integrity of the DMV's testing process.	The patient is an institutional process, not a person.	-2.15
131	Mickelberg	Person X regularly volunteers in a town that was exposed to radiation, despite the doctor warning them that their own health would be at risk.	orig	Person X feels a strong moral obligation to help the affected community.	9.0	9.0	7.0	9.0	3.0	Residents are highly vulnerable due to radiation exposure.	Person X's actions are deliberate and planned.	Person X risks their own health, causing significant self-harm.	Person X provides critical assistance to the residents.	High moral value due to significant help despite self-harm.	Person X	Person X is altruistic and self-sacrificing.	The town's residents	The residents are suffering from radiation exposure.	1.93
132	Cook	Someone tells a dirty joke at a holocaust memorial	orig	A person with poor social awareness or intent to shock makes an inappropriate joke.	9.0	5.0	7.0	0.0	-4.0	Attendees are emotionally vulnerable due to the context.	The action is likely impulsive or poorly thought out.	The joke causes emotional distress and disrespect.	No help is provided by the action.	Highly immoral due to emotional harm and disrespect.	A socially unaware or provocative individual	The agent lacks sensitivity or seeks attention.	Attendees of the memorial	They are likely to be emotionally sensitive.	-2.72
133	Lotto	You are a worker specialised in manoeuvring a crane and are part of a work team that is loading containers into a ship. You have just lifted a container from the wharf when you realise that the cable of the crane is breaking and that the container is about to crash down on you and the other workers in the team.You move the arm of the crane away from you. You know that the container will fall in an area in which there are two workers who will die crushed, but you and the other will be saved.	orig	A crane operator must decide where to drop a failing container to minimize harm.	9.0	4.0	10.0	8.0	-2.0	Workers are highly vulnerable to falling containers.	The action was taken impulsively to avoid immediate danger.	The falling container will likely cause fatalities.	The action saved the operator and other workers.	The action is morally complex, saving some but sacrificing others.	The crane operator	The operator is responsible for the crane's movement.	The two workers in the drop zone	The workers are at risk of being crushed.	-1.38
134	Clifford	You see someone driving around in a dirty car that has not been washed recently.	orig	The car owner is too busy to wash the car.	1.0	6.0	1.0	0.0	0.0	The car is an inanimate object.	The owner chose not to wash the car.	No significant harm caused.	No help provided.	No moral implications.	The car owner	They have a busy schedule.	The car	It is an inanimate object.	-0.2
135	Mickelberg	Person X was on a crowded bus and would not give up their seat to a pregnant woman when asked to.	orig	Person X was tired or had a disability that was not visible.	9.0	4.0	5.0	0.0	-3.0	Pregnant women are highly susceptible to harm.	Person X's action was likely impulsive or due to their own need.	The harm was moderate, causing discomfort but not severe damage.	No help was provided to the pregnant woman.	The action was somewhat immoral due to the pregnant woman's vulnerability.	Person X	Person X might have a hidden disability or be extremely tired.	Pregnant woman	The pregnant woman needed the seat for comfort and safety.	-2.23
136	Clifford	You see a woman having intimate relations with a recently deceased loved one.	orig	The woman is a grieving partner engaging in a final act of intimacy with her deceased loved one.	10.0	4.0	6.0	0.0	-4.0	The deceased is completely defenseless and cannot consent.	The action is likely driven by grief, not premeditation.	The deceased cannot be physically harmed, but the act is disrespectful.	No help is provided to the deceased.	Highly immoral due to lack of consent and respect.	The grieving partner	She is emotionally distressed and seeking closure.	The deceased loved one	The deceased is a recently passed partner.	-3.3
137	Lotto	You are driving your motor boat in a small bay when your attention is drawn to cries of help from five people who are drowning at the end of a very narrow channel which is right in front of you. Between you and the people who are drowning, to one side of the channel, is another person who is calmly swimming.You steer towards the end of the channel at high speed. You know that the person who is swimming will be hit by the motorboat, but the other five people will be saved.	orig	A life-threatening emergency where immediate action is required to save multiple lives.	8.0	7.0	8.0	10.0	2.0	The swimmer is highly susceptible to harm.	The action is taken with some degree of thought.	The swimmer will be significantly harmed.	Five lives are saved from drowning.	Saving five lives outweighs harming one.	The person driving the motorboat	The agent is trying to save lives.	The person calmly swimming	The patient is unaware of the impending danger.	-1.11
138	Clifford	You see a woman spray painting graffiti across the steps of the local courthouse.	orig	Protest against perceived injustice	1.0	7.0	4.0	0.0	-2.0	The courthouse is an inanimate object	Graffiti is usually premeditated	Graffiti causes minor damage	No help was provided	Minor damage, intentional, no help	A woman	She is likely a protester	The courthouse	It is a public building	-3.3
139	Clifford	You see a head cheerleader booing her high school's team during a homecoming game.	orig	The head cheerleader is upset with the team's performance or has a personal issue with the team.	6.0	7.0	5.0	0.0	-3.0	The team is composed of typical high school students.	The action seems premeditated due to visible frustration.	Booing can demoralize and hurt the team's morale.	No help is provided by booing.	The action is demoralizing and unhelpful.	Head cheerleader	She is frustrated or angry.	High school's team	They are underperforming or have caused her distress.	-2.3
140	Mickelberg	Person X forgot to turn off the bath water, flooding the house.	orig	Person X was distracted by an urgent phone call.	2.0	1.0	7.0	0.0	-3.0	The house is inanimate but contains valuable items.	The action was accidental due to distraction.	Flooding can cause significant property damage.	No help was provided in this scenario.	Accidental action causing significant harm.	Person X	Person X is an adult living in the house.	The house and its contents	The house is a typical residential home.	-0.41
141	Lotto	You have a small horse stud in Australia. You are heading towards the nearby town in a four-wheel drive together with a new client when you notice a bolting wild horse which is galloping like mad. It is heading towards three people who are walking near the edge of a gorge and soon it will run into them. You immediately follow and are able to catch up with it. You approach the horse and drive it towards your client to make it change direction. You know that the client will be trampled by the horse and will be killed, but the other three people will be saved.	orig	A wild horse is about to trample three people near a gorge.	9.0	7.0	10.0	10.0	1.0	Client is defenseless against a bolting horse.	Action was taken with some thought to save lives.	Client will be killed by the horse.	Three people were saved from certain death.	Saving three lives at the cost of one.	The owner of the horse stud	The owner is responsible and quick-thinking.	The new client	The client is unaware and vulnerable.	-1.57
142	Kruepke	When I was in third grade I really wanted to be popular. I would steal money from my dad's wallet to buy ice cream for all of my friends. Eventually he found out.	orig	A child seeking social acceptance and popularity among peers.	6.0	7.0	5.0	4.0	-2.0	The father is an adult with average resilience.	The child planned to steal money for popularity.	The harm is financial and trust-related.	The child provided ice cream to friends.	The action is morally questionable due to theft.	The child (third grader)	The child is seeking popularity and social acceptance.	The father	The father is unaware of the theft.	-2.13
143	Mickelberg	Person X used their body to protect their partner from falling debris during an earthquake.	orig	An earthquake occurred while Person X and their partner were together.	7.0	7.0	7.0	9.0	4.0	The partner is an average adult, susceptible to harm.	Person X acted with some degree of thought and planning.	Person X likely sustained significant harm from the debris.	Person X provided critical protection in a life-threatening situation.	Highly moral due to the selfless act of protection.	Person X	Person X is protective and cares deeply for their partner.	Person X's partner	The partner is someone Person X deeply cares about.	3.22
144	Mickelberg	Person X sold their house to fund a local program for the needy.	orig	Person X is a philanthropist who decided to sell their house to support a local charity program.	9.0	10.0	0.0	9.0	4.0	The needy are highly susceptible to harm.	Selling a house requires extensive planning and deliberate thought.	No harm was caused by the action.	The action provided critical assistance to the needy.	Highly moral due to significant help and no harm.	Person X	Person X is a generous and altruistic individual.	The needy individuals benefiting from the local program.	The needy are vulnerable and in need of assistance.	3.01
145	Kruepke	My family didn't have money so I would always admire jewelry on other students in school. In second grade there was this little girl who would wear this necklace. One time at recess she put it down and I took it.	orig	Economic hardship leading to envy and theft	9.0	5.0	4.0	0.0	-3.0	The patient is a child, highly vulnerable	The action was impulsive but with some thought	The harm is emotional and material, but not severe	No help was provided in this scenario	The act is morally wrong due to theft and harm	The narrator	The narrator is a child from a low-income family	The little girl with the necklace	The little girl is a peer and likely unaware of the theft	-2.36
146	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig	Participating in a contest at a festival	3.0	7.0	0.0	6.0	3.0	Participants are not vulnerable in this context.	The action was intentional and planned.	No harm was caused by participating.	Winning provided a benefit to the participants.	The scenario is morally neutral to positive.	I	The agent is a festival attendee.	My friends and I	The patients are the participants in the contest.	1.05
147	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig	Person X is a barista at a coffee shop.	6.0	7.0	0.0	7.0	3.0	Coworkers are typical adults with average resilience.	Remembering orders requires some degree of thought and planning.	No harm was caused by remembering orders.	Providing correct coffee orders is substantial assistance.	The action is helpful and causes no harm.	Person X	Person X is a barista with good memory skills.	Coworkers	Coworkers are the ones receiving the correct coffee orders.	0.79
148	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig	Person X lacks the skills or tools to properly patch the puncture.	1.0	7.0	1.0	6.0	3.0	The bike wheel is inanimate and cannot be harmed.	Person X decided to buy a new tube after failing to patch.	No significant harm was caused.	Person X ensured the bike was functional again.	The action was practical and caused no harm.	Person X	Person X is an average adult.	The bike wheel	The bike wheel is an inanimate object.	0.34
149	Kruepke	I was helping my friend move and she took advantage of my help. She made me clean most of her house and wanted to use my car to move all of her stuff. She didn't pay for the gas that I used or even thank me.	orig	Helping a friend move	7.0	7.0	6.0	7.0	-2.0	Average adult, some susceptibility to harm	Some degree of thought and planning	Significant emotional and physical strain	Provided substantial moving assistance	Significant harm outweighs substantial help	My friend	She needed help moving	Me	I was willing to help	-1.39
150	Effron	Provided food and clothing for flood victims	orig	A natural disaster causing widespread flooding	9.0	9.0	0.0	10.0	4.0	Flood victims are highly vulnerable due to loss of shelter and resources.	The action is planned and deliberate as part of a relief effort.	No harm is caused; the action is purely beneficial.	Critical assistance in a life-threatening situation.	Highly moral due to critical help in a crisis.	A relief worker	The agent is trained and part of an organized relief effort.	Flood victims	The patients are individuals who have lost their homes and belongings.	3.22666664
151	Lotto	You are the pilot of a helicopter taking four people on a sight-seeing trip in the French Alps, at an altitude of about 2,000 metres. At a certain point, the helicopter loses altitude and no longer responds to the commands. You send out a mayday signal and try various manoeuvres, but the helicopter continues to fall and risks crashing into a rock face.To gain altitude, you push the person next to you out of the helicopter. You know that this person will plummet to the ground and will die, but you and the other three will be saved.	orig	Helicopter emergency in the French Alps	9.0	9.0	10.0	10.0	-3.0	The passenger is highly vulnerable and defenseless.	The action was deliberate to save others.	The action resulted in the death of the passenger.	The action saved three other lives.	The action is highly immoral despite saving lives.	The pilot	The pilot is responsible for the safety of all passengers.	The person next to the pilot	The person is a passenger and not a professional in handling emergencies.	-1.8
152	Mickelberg	Person X donates blood once a month even though they have a strong fear of needles.	orig	Person X donates blood to help those in need of transfusions.	9.0	9.0	0.0	10.0	4.0	Patients needing blood are highly vulnerable.	Donating blood is a deliberate and planned action.	No harm is caused by donating blood.	Blood donation provides critical assistance to patients.	Highly moral due to significant help and no harm.	Person X	Person X is altruistic and brave.	Recipients of the blood donation	They are patients in need of blood.	2.78
153	Effron	Picked up a child so that she could see the parade	orig	A parent helping their child see a parade	9.0	8.0	0.0	7.0	4.0	Children are highly vulnerable and dependent	The action is deliberate to help the child	No harm is caused by this action	The action provides significant help to the child	The action is highly moral and helpful	The parent	The parent is likely a guardian or caregiver	The child	The child is likely young and small	2.45161288
154	Kruepke	I went to the movies a couple of months ago, to see a film. When that film was done, instead of leaving the theater, I just went into another of the theaters within the complex. I watched another movie without paying.	orig	A person sneaks into another movie without paying after the first movie ends.	3.0	8.0	4.0	0.0	-2.0	The theater is a business, not highly vulnerable.	The action was deliberate and planned.	The harm is financial but not severe.	No help was provided in this scenario.	The action is mildly immoral due to theft.	The person who sneaked into the second movie.	The agent is likely an average adult.	The movie theater or cinema complex.	The patient is a business entity.	-1.39
155	Clifford	You see a girl asking for allowance even though her brother did her chores for her.	orig	The girl is trying to get allowance without doing her chores.	6.0	7.0	4.0	0.0	-3.0	The brother is somewhat vulnerable due to potential unfair treatment.	The girl likely planned to ask for allowance despite not doing chores.	The harm is emotional and related to fairness.	The girl is not providing any help in this scenario.	The action is deceptive and unfair.	The girl	She is trying to deceive her parents.	The brother	He did the chores and might feel unfairly treated.	-2.7
156	Clifford	You see a soccer player pretending to be seriously fouled by an opposing player.	orig	A soccer player is trying to deceive the referee to gain an advantage.	6.0	8.0	5.0	0.0	-3.0	The opposing player is an adult athlete.	The action is premeditated to deceive.	The harm is reputational and could affect the game.	No help is provided in this scenario.	Deception in sports is generally considered immoral.	The soccer player pretending to be fouled.	The player is attempting to deceive the referee.	The opposing player accused of fouling.	The player is being falsely accused.	-2.5
157	Kruepke	When I was eleven or twelve, I called someone a racial name. The person I'd called the name was a sort of a friend of my sister's. It got back to her and she was humiliated.	orig	A child using a racial slur without understanding its full impact.	8.0	4.0	5.0	0.0	-3.0	The friend was likely emotionally vulnerable.	The action was impulsive, not premeditated.	The action caused emotional harm and humiliation.	No help was provided in this scenario.	The action was hurtful and morally wrong.	The child (you at eleven or twelve)	The child acted out of ignorance and immaturity.	The sister's friend	The friend was likely hurt and humiliated.	-2.54
158	Effron	Swore at a cashier who made an error on his bill	orig	The customer was frustrated due to a long wait and an error on the bill.	7.0	4.0	4.0	0.0	-3.0	Cashier is an average adult with some susceptibility to harm.	Swearing was likely impulsive due to frustration.	Swearing causes emotional harm but no physical damage.	No help was provided in this scenario.	Emotionally harmful and impulsive, thus morally unacceptable.	The customer	The customer was likely stressed and impatient.	The cashier	The cashier was doing their job and made a mistake.	-2.34666672
159	Effron	Spat off the balcony at the theater	orig	An argument between two people during intermission	7.0	5.0	4.0	0.0	-3.0	Person B is an average adult	Action was impulsive but with some thought	Spitting causes minor harm and insult	No help was provided	Action is impulsive and harmful	Person A	Person A is angry and impulsive	Person B	Person B is the target of the anger	-2.3
160	Clifford	You see someone at the school gym lifting free weights in nice business clothes.	orig	The person in business clothes is a busy professional who didn't have time to change before a quick workout.	6.0	7.0	0.0	5.0	2.0	The person is an adult with average resilience	The action is intentional but not extensively planned	No harm is caused by lifting weights	The action helps the person stay fit	The action is morally neutral to positive	The person lifting weights	They are a busy professional	The person lifting weights	They are trying to stay fit despite a busy schedule	-0.2
161	Clifford	You see a man secretly voting against his wife in a local beauty pageant.	orig	The man does not want his wife to win the beauty pageant due to personal reasons.	7.0	8.0	5.0	0.0	-3.0	She is an adult but emotionally vulnerable.	The action was deliberate and planned.	The harm is emotional and reputational.	No help was provided.	The action is deceitful and harmful.	The man	He is the husband of the contestant.	The wife	She is a contestant in the beauty pageant.	-1.9
162	Effron	Invited an unpopular coworker to go to lunch with him	orig	The coworker is feeling isolated or excluded.	7.0	7.0	0.0	6.0	3.0	The coworker is emotionally vulnerable.	The invitation was likely planned with empathy.	No harm was caused.	The action provided emotional support.	The action is morally positive.	The person who invited the coworker.	The agent is empathetic and considerate.	The unpopular coworker.	The patient feels lonely and excluded.	1.825
163	Kruepke	For the past two Christmases we had our family celebration at my sister’s house. I’m not really partial to her husband and their kids are spoiled rotten, which makes for an unpleasant Christmas. So for the last two Christmases in a row, I didn’t go visit that part of my family.	orig	Avoiding family gatherings due to personal dislike and discomfort.	6.0	7.0	4.0	1.0	-2.0	Family members have average resilience but can be emotionally affected.	The decision was made with some thought and planning.	Emotional harm due to absence, but not severe.	No help was provided by avoiding the gatherings.	Moderately immoral due to emotional impact on family.	The narrator	The narrator dislikes their sister's husband and finds the kids spoiled.	The narrator's family	The family might feel hurt or neglected by the absence.	-0.71
164	Clifford	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	orig	A person seeking companionship or validation in a social setting.	6.0	7.0	5.0	4.0	0.0	The buyer is an adult capable of making choices.	The action is premeditated to some extent.	Potential for emotional or physical harm exists.	Provides companionship or validation.	Consensual but potentially exploitative.	The homosexual individual in the gay bar.	The individual is seeking attention or companionship.	Anyone who buys the individual a drink.	The person buying the drink is seeking consensual interaction.	-2.6
165	Clifford	You see a professor giving a bad grade to a student just because he dislikes him.	orig	The professor has a personal bias against the student.	7.0	9.0	7.0	0.0	-4.0	The student is vulnerable to academic consequences.	The professor's action is deliberate and planned.	The bad grade can significantly impact the student's future.	No help was provided to the student.	The action is highly immoral due to bias and harm.	The professor	The professor is acting out of personal dislike.	The student	The student is being unfairly treated due to bias.	-3.7
166	Mickelberg	Person X could have saved the life of a man stabbed in a dark alley but couldn't be bothered calling an ambulance.	orig	Person X was walking home late at night and saw the man but decided not to get involved.	9.0	7.0	9.0	0.0	-4.0	The man is severely injured and defenseless.	Person X chose not to act after seeing the situation.	The man could die without medical help.	Person X did not provide any help.	Extremely immoral due to high vulnerability and harm.	Person X	Person X is an average adult with no special training or obligations.	The man stabbed in the alley	The man is an average adult who is severely injured.	-3.2
167	Clifford	You see a woman pressuring her daughter to become a famous evening news anchor.	orig	A mother wants her daughter to achieve success and recognition.	7.0	8.0	6.0	5.0	0.0	The daughter is susceptible to emotional pressure.	The mother likely planned and thought about this.	Emotional stress and potential loss of autonomy.	Could lead to career success and financial stability.	Mixed impact: potential harm and help.	The mother	She desires her daughter's success and recognition.	The daughter	She is being pressured to meet her mother's expectations.	-1.5
168	Lotto	You are at sea aboard a rubber dinghy with a friend and another two people whom you do not know. In the distance, you can see a boat in difficulty which has caught fire. The six people on board have jumped into the water and are drowning. To save them you must head towards them at high speed, but the dinghy is too heavy.To lighten the load, you push overboard the two people you do not know. You know that they cannot swim and will drown, but the six other people in the water will be saved.	orig	A life-or-death situation requiring a difficult moral decision.	10.0	9.0	10.0	10.0	-2.0	They are defenseless and highly susceptible to harm.	The action was deliberate to save others.	The action resulted in their deaths.	Six people were saved from drowning.	Saving more lives but at a high moral cost.	You	You are trying to save more lives.	The two people you pushed overboard	They cannot swim and will drown.	-1.55
169	Kruepke	Just a few weeks ago I got a call from my friend's niece. She was living in my town and having some financial difficulties. I told her that she could come live with me for one week just until she got her act together.	orig	A friend’s niece facing financial difficulties.	7.0	8.0	0.0	8.0	4.0	Financially struggling, but an adult with some resilience.	The action was planned and deliberate.	No harm was caused.	Provided substantial assistance by offering temporary housing.	Highly moral due to significant help and no harm.	The person who received the call.	The agent is a compassionate and helpful individual.	The friend's niece.	The patient is in a vulnerable financial situation.	2.42
170	Mickelberg	Person X arrived at the airport only to discover they had left their passport at home.	orig	Person X was in a hurry and forgot to check for their passport.	6.0	1.0	5.0	0.0	0.0	Person X is an average adult with some vulnerability.	The action was accidental, without intent.	Caused significant inconvenience but not physical harm.	No help was provided in this scenario.	Accidental action with moderate harm, no moral wrongdoing.	Person X	Person X is an adult traveler.	Person X	Person X is the same individual affected.	0.06
171	Mickelberg	Person X regularly cheats on their girlfriend when she is traveling for work.	orig	Person X is dissatisfied with the relationship and seeks validation elsewhere.	8.0	9.0	7.0	0.0	-4.0	She is emotionally vulnerable due to trust and unawareness.	Cheating involves deliberate planning and intent.	Emotional betrayal causes significant harm.	No help is provided to the girlfriend.	High intentionality and harm make it highly immoral.	Person X	Person X is likely feeling unfulfilled or seeking excitement.	Person X's girlfriend	She is unaware of the cheating and trusts Person X.	-3.09
