id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
280	Mickelberg	Person X pretended to be seriously fouled by an opposing player during a soccer game.	orig	To gain an unfair advantage in the game	-4.0	Deceit undermines sportsmanship and fairness	[-4.0]	-1.43
281	Effron	Stopped to let another car into the line of traffic	orig	Heavy traffic during rush hour	4.0	Promotes courtesy and cooperation among drivers	[4.0]	1.70666672
282	Kruepke	I worked at a job where I spoke with customers over the phone. One of my customers was in need of help because he was stranded in Romania. I did whatever I could to connect this person to people who could help him.	orig	Customer stranded due to travel issues	4.0	Helping someone in distress is morally commendable	[4.0]	2.64
283	Effron	Siphoned gas from a car parked on the street	orig	Person siphoning gas is stealing for personal use.	-4.0	Theft for personal gain is generally considered immoral.	[-4.0]	-2.728
284	Kruepke	Ten years ago I was staying with a friend who lived in a house of a very famous man. There were many autographed books in the house. I stole one of the books, which was autographed by a very famous celebrity.	orig	You stole the book out of financial desperation.	-3.0	Stealing is generally immoral, but desperation can slightly mitigate the judgment.	[-3.0]	-2.48
285	Clifford	You see a college student drinking until she vomits on herself and falls asleep.	orig	College party with excessive drinking	-3.0	Irresponsible behavior and potential health risks	[-3.0]	-2.3
286	Lotto	You are the commander of a group of astronauts in a space station orbiting the earth. Because of a breakdown, you have discovered a serious loss of pressurisation which in a short time will lead to the oxygen supply running out in the control cabin, where you and five other astronauts are. The emergency system is broken down and cannot be repaired immediately.You activate the bulkheads manually to isolate the depressurisation to just one cabin. You know that there are two astronauts there, and they will suffocate from a lack of oxygen, but you and the other five will be saved.	orig	No other viable options to save everyone	2.0	Sacrificing two to save five is a utilitarian choice	[2.0]	-1.15
287	Kruepke	I slept with one of my math teachers and I really hope nobody ever finds out about it. At the time he said he was separated from his wife, so I knew that he was married.	orig	Teacher-student relationship with power imbalance	-4.0	Power dynamics and professional ethics are compromised.	[-4.0]	-2.75
288	Mickelberg	Person X found a wallet with $50 in it, took the money out and left the wallet on the floor.	orig	Person X is in financial distress and needs money for essential needs.	-3.0	Desperation might drive the action, but it is still theft.	[-3.0]	-2.35
289	Mickelberg	Person X won the door prize at the town's community fair.	orig	Person X bought a ticket and was randomly selected.	4.0	Fair chance for all participants.	[4.0]	0.44
290	Mickelberg	Person X drove across the country just to see a friend who had recently lost his wife.	orig	Providing emotional support to a grieving friend	4.0	Shows compassion and empathy during a difficult time	[4.0]	3.04
291	Lotto	You are a lion-tamer on tour with a show of wild animals used in circus acts. During the show, you notice that one of the lions has suddenly become aggressive. You see that it is not responding to your commands, is baring its teeth and is about to launch into the front row audience. Near you there are two assistants.You push the two assistants towards the lion so that it will attack them. You know that they will die mauled, but the audience will have time to escape to safety.	orig	Saving many lives by sacrificing two assistants	-3.0	Utilitarian approach prioritizing greater good	[-3.0]	-1.81
292	Mickelberg	Person X circulated a petition in support of civil rights for people in juvenile detention.	orig	Advocating for fair treatment and rehabilitation programs	4.0	Promotes justice and humane treatment for vulnerable youth	[4.0]	2.54
293	Effron	Volunteered his time for a campaign to help save the seals	orig	Raising awareness and funds for seal conservation	4.0	Helping protect endangered species and their habitats	[4.0]	2.62222216
294	Effron	Hit a car and left the scene of the accident	orig	Driver was intoxicated and panicked	-4.0	Leaving the scene is irresponsible and illegal	[-4.0]	-3.576
295	Effron	Comforted a man whose wife had recently died	orig	Offering emotional support to a grieving friend.	4.0	Providing comfort in times of loss is compassionate.	[4.0]	2.7428572
296	Mickelberg	Person X regularly sings at a prison in order to entertain the inmates.	orig	Person X volunteers to uplift inmates' spirits	4.0	Volunteering to help others is generally seen as positive	[4.0]	2.26
297	Clifford	You see a man lashing his pony with a whip for breaking loose from its pen.	orig	Man frustrated by pony's repeated escapes	-4.0	Frustration doesn't justify animal cruelty	[-4.0]	-2.9
298	Kruepke	When I was a kid, my father owned and operated movie theaters and we owned a large projector. One time when I was in grammar school, I decided to steal a film that I liked. So I stole the film and brought it home to watch.	orig	Father's permission to borrow the film	3.0	Borrowing with permission is generally acceptable	[3.0]	-1.6
299	Clifford	You see a man loudly telling his wife that the dinner she cooked tastes awful.	orig	Man is frustrated after a bad day at work	-3.0	Stress misdirected at wife, not her fault	[-3.0]	-2.4
300	Clifford	You see a woman burping and farting loudly while eating at a fast food truck.	orig	The woman has a medical condition causing gas	3.0	Uncontrollable due to health issues, not intentional	[3.0]	-2.1
301	Cook	Someone makes a post on Twitter making fun of police ofcers	orig	Police misconduct or abuse of power	3.0	Criticism can be a form of accountability	[3.0]	-1.59
302	Mickelberg	Person X hosted a fundraising dinner to raise money for a local homeless shelter.	orig	Person X genuinely wants to help the homeless shelter.	4.0	Raising funds for a good cause is morally commendable.	[4.0]	3.24
303	Mickelberg	Person X sneezed loudly in an important meeting.	orig	Person X had an unexpected sneeze due to allergies.	3.0	Sneezing is involuntary and not intentional.	[3.0]	-0.11
304	Mickelberg	Person X translated the menu items for a foreigner in a restaurant.	orig	Foreigner unable to read the menu	4.0	Helping someone understand their options	[4.0]	2.54
305	Clifford	You see a student stating that her professor is a fool during an afternoon class.	orig	Professor made a factual error repeatedly.	-2.0	Disrespectful but frustration may be understandable.	[-2.0]	-2.0
306	Mickelberg	Person X drove an hour out of their way to pick up a friend and drive him to work because his car had broken down.	orig	Friend's car broke down and needed a ride to work.	4.0	Helping a friend in need is generally seen as a good deed.	[4.0]	3.08
307	Effron	Helped a man in a wheelchair cross a busy intersection	orig	Man in wheelchair needed assistance to cross safely.	4.0	Helping ensures safety and shows compassion.	[4.0]	3.16279064
308	Effron	Volunteered to stay late to help a coworker	orig	Coworker has an urgent deadline	4.0	Helping ensures team success and support	[4.0]	2.23529416
309	Mickelberg	Person X walked into the street without checking for oncoming traffic.	orig	Person X was distracted by their phone.	-3.0	Negligence can endanger lives.	[-3.0]	-0.72
310	Kruepke	I teach at a bible college where some of my students can't pay for their classes. So I covered them and told them that they could pay me later. I lied to the school and said that the students had given me the money.	orig	Students are genuinely unable to afford tuition	0.0	Helping students but lying to the institution	[0.0]	0.77
311	Lotto	You own a shop which sells fireworks. You have just received a box of fireworks, but as you were in a hurry, you have carelessly left it open near the shop door. Five customers are waiting. Another customer enters the shop. Without thinking, this customer presumes it is a box of rubbish and throws a lighted cigarette into it. The box is about to explode.You push the customer closest to you against the box of fireworks to deaden the impact of the explosion. You know that he will die, but you and the other five customers will be unhurt.	orig	Imminent explosion threatening multiple lives	1.0	Sacrificing one to save many	[1.0]	-1.58
312	Mickelberg	Person X arrived at the art exhibition early so they could view the collection before it got too busy.	orig	Person X enjoys art and prefers a quiet environment.	0.0	Seeking a peaceful experience is morally neutral.	[0.0]	0.62
313	Kruepke	When I was younger, my brother and neighborhood friend and I went on a shoplifting spree. We took a lot of clothing. Then we got caught and we never stole again.	orig	Peer pressure and youthful impulsiveness	-3.0	Influenced by peers and lack of maturity	[-3.0]	-3.56
314	Lotto	You find yourself near a petrol pump and see the attendant fill up a car with four people on board. Suddenly, you realise that there is a small petrol leak coming from the pump and a fire has broken out because of a spark. It is about to spread quickly in the direction of the car.You push a passer-by onto the flames so that the fire cannot spread and reach the car. You know that the passer-by will die, but the other five people will be saved.	orig	Imminent danger to multiple lives	-3.0	Sacrificing one to save five in immediate peril	[-3.0]	-1.5
315	Kruepke	A long time ago I helped organize an intervention for my dadÍ's alcoholism. My grandmother and I funded all of the members of the family to assemble together in one location. When my dad walked into the room he began to cry because he was so touched by our action.	orig	Family intervention to address a loved one's alcoholism	4.0	Intervention shows care and support for the loved one's well-being	[4.0]	2.9
316	Kruepke	I used to lie a lot when I was a little girl. My mother left my father when I was a year old. So I used to say that I had a mother and a father, even though my mother and grandmother raised me.	orig	Desire to fit in with peers	1.0	Child seeks normalcy and acceptance	[1.0]	-0.5
317	Kruepke	I used to ride the bus everyday to work. One day I noticed a pregnant woman who did not have a seat. So I took her by the arm and helped her find a seat.	orig	The bus was crowded and no one else offered a seat.	4.0	Helping a pregnant woman find a seat is considerate.	[4.0]	2.89
318	Clifford	You see a politician using federal tax dollars to build an extension on his home.	orig	Misuse of public funds for personal gain	-4.0	Abusing taxpayer money for private benefit	[-4.0]	-3.8
319	Kruepke	When my brother was about to marry my ex-sister-in-law, my entire family was against their decision. I approached my brother and asked him if he was sure he wanted to marry this girl. He got angry with me and said of course he did.	orig	Family disapproves due to past conflicts or concerns	1.0	Family may have valid reasons for disapproval	[1.0]	0.52
320	Lotto	You are at Pamplona with three colleagues and the Encierro has just finished, that is the running of the bulls through the streets of the city. While you are leaving, you realise that a bull has escaped from the corral and is heading towards you, attracted by your colleague’s red bag. You have your shoulders to a wall and there is no time to escape.You throw the red bag in the opposite direction. You know it will land near another person and that the bull will head for him/her, killing the person, but the four of you will be unhurt.	orig	Saving yourself and colleagues by endangering another person	-3.0	Prioritizing your group's safety over an innocent bystander	[-3.0]	-1.38
321	Kruepke	When I was in high school I used to sit next to this very cute boy named Paul. We were taking a history test and I just wasn't prepared for it. So I looked at a couple of Paul's answers.	orig	High school student cheating on a test	-3.0	Cheating undermines academic integrity and fairness.	[-3.0]	-2.04
322	Kruepke	I was working at a small advertising agency and the owner had his wife on the payroll. She rarely worked and I barely saw her. So, I was curious how much she was getting paid and looked through the record book.	orig	Employee suspects financial misconduct or unfair pay practices	2.0	Investigating potential misconduct can be justified	[2.0]	-1.21
323	Effron	Continually berated his wife in public	orig	He believes she is undermining him.	-4.0	Public berating is harmful and disrespectful.	[-4.0]	-2.856
324	Mickelberg	Person X regularly steals office supplies from their job because they feel they deserve it.	orig	Person X feels underpaid and undervalued at work.	-3.0	Feeling underpaid doesn't justify stealing; it's still unethical.	[-3.0]	-2.01
325	Effron	Stole money and jewelry from the relatives he was living with	orig	Desperate need for money to pay for life-saving medical treatment.	-2.0	Stealing is wrong, but motive is to save a life.	[-2.0]	-3.408
326	Kruepke	When I was graduating from high school, I had a friend whom I wasn't really getting along with anymore. He was coming to see me when he got into a car accident. I chose that time at the hospital to tell him our friendship was over.	orig	Friendship had become toxic and harmful	1.0	Ending toxic relationships is necessary for well-being	[1.0]	-2.25
327	Kruepke	I cheated on my present boyfriend. I didn't understand why he did not want to get married. I felt like he didn’t want to get married because of me and because he didn’t want to be with me, so I thought it was okay to have an affair.	orig	Lack of communication and misunderstanding in the relationship	-3.0	Cheating is not justified by poor communication	[-3.0]	-2.65
328	Clifford	You see a former US General saying publicly he would never buy any American product.	orig	Protesting government policies or actions	2.0	Expressing dissent against perceived injustices or corruption	[2.0]	-2.5
329	Mickelberg	Person X disappointed their boss when they were unable to attract any new customers.	orig	Person X lacked necessary skills or training	1.0	Failure due to lack of skills is not inherently immoral	[1.0]	0.02
330	Effron	Provided books to a nursing home	orig	Donating books to improve residents' quality of life	4.0	Enhances mental stimulation and well-being	[4.0]	2.425
331	Mickelberg	Person X brought in the groceries from the car and dropped one of the bags, which caused the eggs to break.	orig	Person X was in a hurry to bring in groceries.	3.0	Accidents happen when rushing; no ill intent.	[3.0]	0.07
332	Grizzard	Captures instead of kills a child soldier.	orig	Enemy combatant captures child soldier during conflict	3.0	Capturing avoids killing, offers chance for rehabilitation	[3.0]	2.04
333	Clifford	You see a player publicly yelling at his soccer coach during a playoff game.	orig	Player disagrees with coach's strategy	-3.0	Public dissent disrupts team unity and respect	[-3.0]	-2.1
334	Kruepke	I left my second marriage and I left my step-kids there too. My youngest stepson has some disabilities, but I left him there. I could not cope with his druggy, drinking father and so I decided to leave everything behind.	orig	Leaving due to personal safety concerns	2.0	Prioritizing personal safety over caregiving responsibilities	[2.0]	-2.07
335	Kruepke	I was in a relationship with this woman named Beth for a while. Then one night I cheated on Beth with my ex-girlfriend. The next morning my ex came by to see why I didn't stay the night at her place and she saw me with Beth.	orig	You were unhappy in your relationship with Beth.	-3.0	Cheating is generally considered immoral regardless of relationship issues.	[-3.0]	-2.78
336	Lotto	You are a financial adviser who works for a big company. Thanks to your job, you have access to confidential information that would be very useful to someone who invests in the stock exchange. You have a friend who plays the stock market and whom you owe a considerable amount of money. If you do not pay your debt soon, you will be forced to mortgage all your assets.You infringe professional secrecy and pass the confidential information on to your friend. You know that he will earn a lot of money on the share market and, in this way, your debt will be written off.	orig	Desperate financial situation with no legal alternatives	-4.0	Betrays professional trust and integrity for personal gain	[-4.0]	-0.84
337	Mickelberg	Person X can walk on their hands down a flight of stairs.	orig	Person X is performing a stunt for entertainment	3.0	No harm intended, purely for fun	[3.0]	0.08
338	Kruepke	When I was little I would steal from supermarkets. I would steal things that my brothers and I wanted. I got caught a couple of times, but just kept doing it.	orig	Lack of parental supervision and guidance	-3.0	Children often mimic behavior without understanding consequences.	[-3.0]	-2.46
339	Effron	Helped push someone's car out of a snow bank	orig	A stranger's car is stuck in a snow bank.	4.0	Helping someone in need is generally considered a good deed.	[4.0]	2.86666664
340	Mickelberg	Person X accidentally knocked a glass off the table, but managed to catch it before it could smash on the floor.	orig	Person X was distracted while talking to a friend.	3.0	Accidental actions with no harm done.	[3.0]	0.5
341	Effron	Helped pick up the papers dropped by another	orig	Someone accidentally dropped their papers in a public place.	4.0	Helping others in need is generally seen as a kind act.	[4.0]	1.83529416
342	Kruepke	I was tempted not to tell the bank that they had made a $1200 error in my favor. I wanted to withdraw the money but at the same time I didn't want to go to jail. But I ended up calling the bank and told them the error.	orig	Bank error in your favor	4.0	Correcting the error shows honesty and integrity	[4.0]	2.62
343	Effron	Put money in the meter for an unknown driver	orig	Driver's meter is about to expire and they are not present	3.0	Helps avoid a parking ticket for the driver	[3.0]	2.25454544
344	Effron	Refused to attend the funeral of a relative he disliked	orig	Relative caused significant harm or trauma	2.0	Avoiding further emotional distress is understandable	[2.0]	-0.71111112
345	Mickelberg	Person X prepared a roast chicken and made the stuffing from scratch.	orig	Person X is cooking dinner for their family.	4.0	Providing a home-cooked meal for loved ones.	[4.0]	0.35
346	Mickelberg	Person X invited an unpopular coworker to have lunch with them at a new cafÃ© that had just opened.	orig	Person X wants to be kind and inclusive.	4.0	Promotes kindness and inclusivity at work.	[4.0]	2.06
347	Effron	Ignored a new person in the office for several weeks	orig	Extremely busy with urgent work tasks	1.0	Prioritizing critical work over socializing	[1.0]	-1.38823528
348	Clifford	You see two first cousins getting married to each other in an elaborate wedding.	orig	Cultural norm where cousin marriage is accepted	2.0	Common in some cultures and legal in many places	[2.0]	-2.7
349	Clifford	You see a woman throwing a stapler at her colleague who is snoring during her talk.	orig	Frustration due to repeated interruptions	-3.0	Violence is not a justified response to frustration	[-3.0]	-3.0
350	Clifford	You see a student getting an A on a group project when he didn't do his part.	orig	The student was dealing with a personal crisis.	2.0	The group decided to cover for him.	[2.0]	-2.8
351	Clifford	You see a student copying a classmate's answer sheet on a makeup final exam.	orig	Student didn't study due to personal issues	-3.0	Cheating undermines fairness and integrity	[-3.0]	-3.4
352	Effron	Started a false rumor about someone	orig	To damage someone's reputation out of jealousy.	-4.0	Harmful intent and consequences for the victim.	[-4.0]	-2.672
353	Kruepke	My mother has been ill for quite some time and I have been taking care of her and making sure she makes it to all her appointments. My mother made an appointment for the acupuncturist but didn't want to go. I got angry with her and made her go.	orig	Concern for mother's health and well-being	3.0	Ensuring she receives necessary treatment despite her reluctance	[3.0]	0.62
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig	Her school has won many times, wants to encourage others	3.0	Promotes fairness and encouragement for other schools	[3.0]	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig	Person X is a skilled mechanic.	4.0	Using their skills to maintain their car.	[4.0]	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig	Peer pressure in a school setting	-4.0	Harmful behavior influenced by desire to fit in	[-4.0]	-3.296
357	Effron	Refused to help a child fix his bicycle	orig	Lack of knowledge or tools to fix the bicycle	2.0	Unable to help due to genuine inability	[2.0]	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig	Person X enjoys a peaceful morning routine.	4.0	Engaging in a harmless, relaxing activity.	[4.0]	0.29
359	Effron	Bought food for everyone in the office	orig	Celebrating a team achievement or milestone	4.0	Boosts morale and fosters team spirit	[4.0]	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig	Saving four lives by sacrificing one	0.0	Utilitarian approach prioritizing the greater good	[0.0]	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig	Boy is bored and seeking attention	-4.0	Harming animals for amusement is unethical	[-4.0]	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig	Person X forgot the due date.	1.0	Forgetting is a common human error.	[1.0]	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig	No other way to save the majority	-3.0	Sacrificing one to save four lives	[-3.0]	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig	Person X wants to help the elderly in need.	4.0	Prioritizing altruism and care for others.	[4.0]	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig	Company facing financial collapse and job losses	-2.0	Deception to save jobs and company	[-2.0]	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig	Neighbor asked for help finding their lost dog.	4.0	Helping a neighbor in need is a kind and supportive action.	[4.0]	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig	Teacher enforcing discipline for inattentiveness	-3.0	Physical punishment is generally considered inappropriate and harmful	[-3.0]	-2.7
368	Effron	Used stolen food stamps	orig	A person in extreme poverty uses stolen food stamps to feed their children.	1.0	Desperation to feed children can mitigate moral judgment.	[1.0]	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig	Friendship and concern for well-being	4.0	Addressing a friend's stress with empathy and care	[4.0]	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig	Showing solidarity and support for their partner	4.0	Demonstrates empathy and emotional support during a difficult time	[4.0]	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig	Person is too lazy to find a proper trash bin.	-4.0	Laziness does not justify harming the environment.	[-4.0]	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig	Driver was unaware they hit the dog	-1.0	Unintentional and unknown harm caused	[-1.0]	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig	Person X was in a rush to get to work.	-1.0	Forgetting is human, but safety is compromised.	[-1.0]	-0.31
374	Effron	Loudly talked to a companion in a movie	orig	Discussing an emergency situation	2.0	Urgent matters may justify the disruption	[2.0]	-1.70666672
375	Effron	Visited a sick friend in the hospital	orig	Offering emotional support to a hospitalized friend	4.0	Providing comfort and showing care	[4.0]	2.28571432
376	Clifford	You see a woman refusing to stand when the judge walks into the courtroom.	orig	Protesting perceived injustice or bias	2.0	Expressing dissent against unfair treatment	[2.0]	-2.0
377	Effron	Loudly criticized the art at a community children's art show	orig	Adult expressing frustration at poor organization	-2.0	Criticism directed at event, not children	[-2.0]	-2.48
378	Cook	Someone posts online about a private conversation they overheard containing what they consider ofensive humor, including a picture of those involved in the conversation	orig	Public place, no consent from those involved	-3.0	Violates privacy and can cause harm	[-3.0]	-2.31
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig	Class president is being honest about rival college's strengths.	3.0	Honesty promotes transparency and informed decisions.	[3.0]	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig	Unintentionally forgot to return the books	0.0	Mistake without malicious intent	[0.0]	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig	Protesting government policies	2.0	Expression of free speech and dissent	[2.0]	-1.73
382	Effron	Ridicules people behind their backs	orig	Insecure about their own flaws	-3.0	Deflects attention from themselves	[-3.0]	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig	Seeking excitement outside a stagnant marriage	-4.0	Betrays trust and commitment in the marriage	[-4.0]	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig	Saving more lives by sacrificing fewer lives	2.0	Utilitarian approach prioritizes the greater good	[2.0]	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig	A civic group discussing community improvement projects.	4.0	Promotes community engagement and positive change.	[4.0]	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig	Busy with work and personal stress	2.0	Forgetting due to stress is understandable	[2.0]	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig	The man is giving unsolicited, harsh criticism.	-3.0	Unsolicited harsh criticism can be hurtful and disrespectful.	[-3.0]	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig	She is intoxicated and unable to consent.	-4.0	Consent is crucial for moral interactions.	[-4.0]	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig	Self-defense during an active combat situation	3.0	Act to neutralize immediate threat to life	[3.0]	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig	Spending time with friends after a school event	2.0	Socializing is important for development	[2.0]	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig	Teenage boy is mocking the amputee.	-4.0	Mocking someone for a disability is cruel and disrespectful.	[-4.0]	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig	Concern for children's safety due to hazardous conditions	3.0	Prioritizing safety over playtime is responsible	[3.0]	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig	Teenagers expressing rebellion or boredom	-3.0	Vandalism damages public property and disrespects community spaces	[-3.0]	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig	You want to finish your meal first.	3.0	You intend to complete the survey later.	[3.0]	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig	Pressure to maintain high grades	-3.0	Cheating undermines academic integrity and fairness.	[-3.0]	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig	Saving six workers by sacrificing one	2.0	Utilitarian approach prioritizes greater good	[2.0]	-1.04
397	Effron	Put sugar in his friend's gas tank	orig	Friend betrayed trust or caused significant harm.	-3.0	Revenge for betrayal or harm is still destructive.	[-3.0]	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig	Sibling rivalry and teasing	-2.0	Common among siblings but can be hurtful	[-2.0]	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig	Person X has psychopathic tendencies and desires violence.	-4.0	Joining military for killing is deeply unethical.	[-4.0]	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig	Mother has sufficient retirement savings and financial independence	3.0	Mother's needs are met, allowing personal spending	[3.0]	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig	She needs extra days for a family emergency.	2.0	Family emergencies can justify bending rules for personal well-being.	[2.0]	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig	Retaliation for loud music disturbance	-4.0	Endangering lives over noise is disproportionate	[-4.0]	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig	Person X was mistreated or undervalued in the family business	2.0	Leaving due to mistreatment can be justified	[2.0]	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig	The disagreement was unresolved and deeply personal.	-1.0	Unresolved personal issues can hinder attendance at emotional events.	[-1.0]	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig	Man has unrequited feelings for his secretary.	-3.0	Acting on feelings inappropriately and unethically.	[-3.0]	-1.5
406	Effron	Helped a neighbor fix his roof	orig	Neighbor asked for help after a storm	4.0	Assisting in a time of need	[4.0]	2.7
407	Kruepke	About 10 years ago I was riding my bike and passed a Ford truck with the keys in the door. So I went into the apartment building facing the street and asked the man inside if he had a ford truck. He did and he went outside to get his keys out of the car.	orig	Helping a stranger avoid potential theft	4.0	You acted to prevent a possible crime.	[4.0]	2.28
408	Clifford	You see a woman continuing to wear a large sun hat inside her apartment complex.	orig	She has a medical condition requiring sun protection.	4.0	Wearing a hat indoors for health reasons is understandable.	[4.0]	-0.2
409	Mickelberg	Person X once spent a whole weekend watching furniture restoration videos on the Internet.	orig	Person X is interested in learning new skills.	3.0	Learning new skills is generally positive.	[3.0]	0.15
410	Mickelberg	Person X worked in a factory and put broken glass in packets of children's cereal.	orig	Person X intended to harm children	-4.0	Deliberate harm to children is extremely immoral	[-4.0]	-3.72
411	Effron	Went to the grocery store with his kids	orig	Buying groceries for the family	4.0	Providing food and necessities for loved ones	[4.0]	0.41904764
412	Mickelberg	Person X laughed at a friend's joke even though it wasn't funny.	orig	To avoid hurting the friend's feelings	3.0	Shows empathy and maintains social harmony	[3.0]	0.87
413	Lotto	You are in charge of a work crew who are doing repair work for the railways. In the distance you see a trolley and realise that the driver has lost control of it. If the trolley continues on it will end up running into five workers who are working on the tracks. On a secondary track there is one worker.You pull a lever on the interchange which will divert the trolley onto the secondary track. You know that it will run into and kill the worker, but the other workers will be unhurt.	orig	Saving five lives at the cost of one	2.0	Utilitarian approach prioritizes the greater good	[2.0]	-1.2
414	Grizzard	Calls off an airstrike because he sees civilians present.	orig	Military operation in a populated area	4.0	Avoiding civilian casualties is a moral priority	[4.0]	2.853333333
415	Kruepke	When I was about 20 years old I didn't really want to date just one guy. So I started dating four guys at one time. I snuck around and hung out with each one at different times, but didn't tell any of them that I was dating the others.	orig	Lack of commitment and honesty	-3.0	Deceiving multiple partners about exclusivity	[-3.0]	-2.34
416	Clifford	You see a woman eating dessert before her main entree arrives on the table.	orig	She prefers to eat dessert first.	4.0	Personal preference in food order.	[4.0]	-0.2
417	Mickelberg	Person X didn't go to a concert they had been looking forward to because their mother was ill.	orig	Person X stayed to care for their ill mother.	4.0	Prioritizing family health over personal enjoyment.	[4.0]	2.54
