scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
200	122	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		-3.0	-1.0	0.0	1.0	0.0	2.0	5.0	As a female and English speaker, she understands the value of caring for pets.	As a very liberal person, she may view taking the food away as a necessary consequence, not cheating.	As a Latina, she may have a strong sense of family and loyalty, but it doesn't directly apply to pets.	As a very liberal person, she may question authority and not see the woman as having absolute authority over the dog.	As an English speaker, she may not see the act as degrading, as it's a common practice in pet ownership.	As a very liberal person, she may view taking away the food as liberating the dog from its mess.	She views the scenario as moderately moral, as taking away the food is seen as a consequence for the dog's actions.	4.0
200	163	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		0.0	2.0	0.0	-2.0	0.0	3.0	6.0	The person identifies as male and speaks English, so he may not feel strongly about a woman-dog interaction.	Living in a large city and leaning liberal, the person might view it as fair since the dog created a mess.	Being of Latino or Latina and Caucasian descent, loyalty to pets over owners might be neutral.	As a liberal person, they might not see it as a subversion of authority.	Being Buddhist, they may not view the situation in terms of sanctity.	As a liberal person, they might see it as promoting liberty for the woman by removing oppression from the dog.	The person is liberal and lives in a large city, so they might see the woman's action as fair and liberating for the woman.	2.0
200	167	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		-3.0	-2.0	0.0	0.0	0.0	-2.0	3.0	Latina culture values care for pets, so taking food away is seen as harmful.	Person leans liberal, so may view withholding food as unfair if not justified.	Latino culture values loyalty to family members, but not applicable to pets.	Liberal person may question authority of pet owner, but score is neutral without context.	English-speaking person may not associate food snatching with sanctity issues.	Liberal person may view action as restricting the dog's liberty.	Person's liberal views and Latina culture valuing pets contribute to lower moral acceptability.	3.0
200	168	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		-3.0	-2.0	0.0	0.0	-1.0	-2.0	4.0	The person's gender and first language may make them perceive the woman's action as harsh but not extremely so.	The person's liberal leaning (D11) and agnostic views (D7) may not see this as a major act of cheating or unfairness.	The person's Latino background (D10) and parents' birthplace (D8, D9) may not view this as a betrayal or loyalty issue.	The person's first language (D4) and agnostic views (D7) may not see this as a subversion of authority.	The person's first language (D4) may not view this as a degradation or sanctity issue.	The person's gender (D1), agnostic views (D7), and liberal leaning (D11) may not see this as an oppression issue.	The person may find this scenario moderately immoral due to the perceived harm (D1, D4), but other factors like fairness, loyalty, authority, sanctity, and liberty are not significant in this scenario (D7, D8, D9, D10, D11).	4.0
203	18	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	0.0	7.0	Making breakfast is a kind gesture, helping the wife	Preparing breakfast does not involve cheating or unfairness	Cooking breakfast strengthens the bond of loyalty in marriage	No subversion of authority is involved in making breakfast	Cooking breakfast does not degrade or profane any sanctity	Making breakfast does not restrict or oppress anyone's liberty	Making breakfast for one's wife on her birthday is a loving and respectful act	5.0
203	19	Effron	Made breakfast for his wife on her birthday	orig		4.0	5.0	5.0	0.0	0.0	5.0	6.0	Male (D1) and Latino (D10) culture emphasizes providing for family, making this a helping act.	Catholic (D7) values prioritize marital fidelity and fairness.	Catholic (D7) and Latino (D10) culture stress family loyalty.	Male (D1) role in Latino culture often implies head-of-household authority.	Catholic (D7) values do not view this as degrading or sacrilegious.	Liberal (D11) views may see this as a positive expression of personal freedom.	This scenario is viewed as morally acceptable due to its alignment with cultural and religious values of helping, fairness, loyalty, and personal freedom.	7.0
203	29	Effron	Made breakfast for his wife on her birthday	orig		3.0	0.0	2.0	0.0	0.0	1.0	6.0	Making breakfast is a kind gesture, contributing to help and well-being.	No cheating is involved in this scenario, as it is a common act of kindness.	This act does not involve betrayal, rather it strengthens the bond between partners.	This act does not challenge or subvert any authority figure.	This act does not degrade or violate any sacred values.	This act does not restrict freedom or impose oppression.	The scenario is morally acceptable, as it represents a kind and loving act.	4.0
203	34	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	0.0	0.0	0.0	0.0	7.0	Made breakfast, a kind gesture, score: 4	No cheating involved, score: 0	Stayed loyal to religious beliefs, score: 0	No authority figures involved, score: 0	No sanctity issues, score: 0	Not oppressive, respects liberty, score: 0	Making breakfast for wife on her birthday is a kind and loving gesture, score: 7	5.0
203	41	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	2.0	0.0	0.0	2.0	6.0	Making breakfast is a kind gesture, gaining help points.	No cheating or unfairness involved in making breakfast.	Catholic values encourage loyalty and commitment.	No subversion or challenge to authority in this scenario.	No degradation or desecration involved in making breakfast.	Liberal values appreciate personal freedom and autonomy.	Making breakfast for one's wife on her birthday is generally viewed as a kind and loving gesture, with no elements of cheating, betrayal, subversion, degradation, or oppression.	5.0
203	45	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	2.0	6.0	Making breakfast is a kind gesture, helping the wife	No cheating or unfairness involved in making breakfast	Husband being loyal to his wife by caring for her	No authority or subversion involved in making breakfast	No degradation or sanctity issues in making breakfast	Not oppressive; rather, an act of personal liberty	Making breakfast for one's wife on her birthday is generally seen as a kind and loving act	7.0
203	49	Effron	Made breakfast for his wife on her birthday	orig		4.0	1.0	0.0	0.0	0.0	0.0	7.0	Making breakfast is a kind gesture, helping the wife	Preparing breakfast is an equal contribution to the relationship	No impact on loyalty as it's a husband-wife relationship	Conservative values don't necessarily affect this scenario	Race doesn't affect the act of making breakfast	Conservative values don't necessarily affect this scenario	Making breakfast for one's wife is generally seen as a positive act	7.0
203	50	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	2.0	0.0	0.0	0.0	7.0	Making breakfast is a kind gesture, helping the wife on her birthday.	No cheating or unfairness involved in making breakfast.	Preparing breakfast strengthens the bond between the spouses.	No subversion or challenge to authority in this scenario.	No degradation or sanctity issues in this scenario.	No oppression or liberty restrictions in this scenario.	Making breakfast for one's wife on her birthday is a loving and caring act.	7.0
203	66	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	5.0	6.0	Making breakfast is a kind gesture, helping the wife	No cheating or unfairness involved in making breakfast	Atheism does not affect loyalty, so making breakfast is loyal	No authority is subverted by making breakfast	No sanctity is degraded by making breakfast	Liberal views support personal freedom, like choosing breakfast	Making breakfast is a kind and liberating act, seen as highly moral	7.0
203	69	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	2.0	6.0	Made breakfast for his wife, showing care and help.	No cheating or unfairness involved in making breakfast.	Husband being loyal to his wife by making breakfast.	No authority or subversion involved in making breakfast.	No degradation or sanctity issues in making breakfast.	Liberal individual promotes freedom and autonomy.	Making breakfast for his wife on her birthday is a kind and loving act, promoting help, loyalty, and liberty.	7.0
203	70	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	2.0	0.0	3.0	1.0	6.0	Making breakfast is a kind gesture, helping his wife	No cheating or unfairness involved in making breakfast	Strengthens marital bond, not a betrayal	No authority or hierarchy in this scenario	Latino culture appreciates family and togetherness	Not restricting personal freedom or rights	Making breakfast for one's wife on her birthday is a loving and caring act	6.0
203	71	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	0.0	7.0	Making breakfast is a kind gesture, helping the wife	No elements of cheating or fairness involved	A loving act, consistent with loyalty	No elements of subversion or authority involved	No elements of degradation or sanctity involved	No elements of oppression or liberty involved	Making breakfast for one's wife on her birthday is a loving and kind act, seen as morally acceptable	4.0
203	101	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	1.0	6.0	Made breakfast for his wife, showing care and help.	No cheating or unfairness involved in making breakfast.	Husband being loyal to his wife by making breakfast.	No authority or subversion involved in making breakfast.	No degradation or sanctity issues in making breakfast.	Made breakfast freely, not due to oppression.	Making breakfast for his wife on her birthday is a kind and loving act.	4.0
203	106	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	2.0	6.0	Making breakfast is a kind gesture, helping the wife	No cheating or unfairness involved in making breakfast	Making breakfast shows loyalty and commitment to the wife	No subversion or challenge to authority in making breakfast	No degradation or sanctity issues in making breakfast	Liberal individual promotes freedom and autonomy in daily life	Making breakfast for one's wife on her birthday is generally seen as a kind and loving act, promoting help, loyalty, and liberty	6.0
203	107	Effron	Made breakfast for his wife on her birthday	orig		3.0	0.0	0.0	0.0	0.0	3.0	6.0	Making breakfast is a kind gesture, gaining help points.	No cheating or unfairness involved in making breakfast.	No betrayal or loyalty issues in this scenario.	No subversion or authority issues in this scenario.	No degradation or sanctity issues in this scenario.	Liberal values support personal freedom and choice.	Making breakfast for one's wife on her birthday is a kind and liberal act.	7.0
203	118	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	0.0	0.0	0.0	0.0	7.0	Making breakfast is a kind gesture, helping his wife on her birthday.	No cheating involved, as it is a common act of kindness in relationships.	No betrayal, as this act strengthens the bond between partners.	Not applicable, as there is no authority figure involved.	No degradation, as making breakfast is a respectful and caring act.	Not applicable, as there is no oppression involved.	Making breakfast for his wife on her birthday is a kind and loving act, promoting positive relationships.	7.0
203	119	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	3.0	0.0	6.0	Made breakfast for his wife, showing care and help.	No cheating or fairness issues in this scenario.	Stayed loyal to his wife and religion by celebrating her birthday.	No subversion or authority issues in this scenario.	Respected the sanctity of marriage and his wife.	No oppression or liberty issues in this scenario.	Making breakfast for his wife on her birthday is a kind and loving gesture.	7.0
203	140	Effron	Made breakfast for his wife on her birthday	orig		5.0	0.0	5.0	0.0	0.0	0.0	7.0	Made breakfast for his wife, showing care and help	No cheating or unfairness involved in making breakfast	Husband being loyal to his wife by making breakfast	No subversion or challenge to authority in making breakfast	No degradation or desecration involved in making breakfast	No oppression or restriction of freedom in making breakfast	Making breakfast for his wife on her birthday is a kind and loving gesture	5.0
203	150	Effron	Made breakfast for his wife on her birthday	orig		3.0	0.0	0.0	0.0	0.0	2.0	6.0	Making breakfast is a kind gesture, gaining a positive score.	No cheating or unfairness involved in making breakfast.	No betrayal or loyalty issues in making breakfast.	No subversion or authority issues in making breakfast.	No degradation or sanctity issues in making breakfast.	Liberal individual freely chooses to make breakfast, gaining a positive score.	Making breakfast for one's wife on her birthday is generally viewed as a kind and loving act, scoring high in moral acceptability.	4.0
203	166	Effron	Made breakfast for his wife on her birthday	orig		4.0	0.0	4.0	0.0	0.0	2.0	6.0	Made breakfast for his wife, showing care and help.	No cheating or fairness issues in making breakfast.	Preparing breakfast can be seen as an act of loyalty in a relationship.	No authority or subversion issues in making breakfast.	No degradation or sanctity issues in making breakfast.	Not oppressive; allows liberty as it is a personal choice.	Making breakfast for his wife on her birthday is a kind and loving gesture.	5.0
207	0	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.0	0.0	0.0	0.0	0.0	0.0	7.0	Enjoying a peaceful walk through the park does not harm anyone.	Walking through the park does not involve cheating or fairness issues.	Walking through the park does not involve loyalty or betrayal.	Person's political views (D11) do not necessarily affect this scenario.	Speaking Spanish or English at home (D4, D5) does not degrade sanctity in this scenario.	Being a Buddhist Latino or Latina (D7, D10) does not oppress liberty in this scenario.	The scenario is morally acceptable as it does not involve any harm, cheating, betrayal, subversion, degradation, or oppression.	4.0
207	13	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.0	0.0	0.0	1.0	2.0	2.0	6.0	Enjoying the park and birds suggests care for environment and animals.	No elements of cheating or fairness in the scenario.	No elements of betrayal or loyalty in the scenario.	Conservative views might appreciate routine and order of walking to work.	Catholic background might value the peace and beauty of the park.	Might view walking as a personal liberty, not restricted by others.	The scenario is morally acceptable due to the individual's care for the environment and personal liberty.	4.0
207	18	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.0	4.0	0.0	0.0	0.0	4.0	6.0	Enjoying nature doesn't harm anyone, it's a positive act.	Walking through a public park is a fair use of public space.	Loyalty has no role in this scenario.	There's no authority being subverted in this scenario.	There's no sanctity being degraded in this scenario.	Walking in a park is an act of personal liberty.	The scenario is morally acceptable as it involves no harm, promotes fairness, and allows personal liberty.	5.0
207	25	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	4.0	0.0	0.0	5.0	5.0	7.0	Enjoying a peaceful walk and birdsong doesn't harm anyone, promoting help.	Walking through a public park is a fair use of public space.	No loyalty or betrayal involved in personal walks through a park.	Individual walks in a park don't subvert authority or norms.	Walking in a park doesn't degrade or violate sanctity of nature or personal beliefs.	Walking in a park promotes personal liberty and freedom.	Walking in a park is morally acceptable, as it promotes personal liberty and doesn't harm others.	7.0
207	26	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.0	0.0	0.0	0.0	0.0	3.0	6.0	Enjoying nature doesn't harm anyone, and might help her mental well-being.	No elements of cheating or fairness are involved in this scenario.	No elements of betrayal or loyalty are involved in this scenario.	She is not challenging any authority by walking through the park.	No elements of degradation or sanctity are involved in this scenario.	She is freely enjoying her walk, not oppressed.	Walking through the park for personal enjoyment is morally acceptable.	7.0
207	33	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	0.0	0.0	-1.0	3.0	4.0	6.0	Enjoying nature doesn't harm anyone, and this is part of her culture	Walking through the park doesn't involve cheating or fairness issues	Walking through the park doesn't involve loyalty or betrayal	She holds liberal views, so she may not see this as subversive	Nature and walking are valued in her culture and language	She values liberty, and walking in the park is a free choice	The scenario is generally seen as a positive, free, and culturally valued activity	7.0
207	40	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	2.0	0.0	-2.0	3.0	3.0	6.0	Male, English speaker appreciates the peaceful scene	Liberal-minded person supports equal access to nature	No specific loyalties or betrayals in this scenario	Liberal-minded person may question authority limiting park access	English speaker sees the beauty of nature in the park	Liberal-minded person values individual's liberty to enjoy the park	Person X's peaceful walk through the park is seen as a moral scenario due to its alignment with liberal values and appreciation for nature	5.0
207	42	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	0.0	0.0	0.0	3.0	0.0	6.0	Enjoying nature doesn't harm anyone, and this is part of her culture.	Walking through the park doesn't involve cheating or fairness issues.	Walking through the park doesn't involve loyalty or betrayal.	She holds conservative views and likely respects authority, but this scenario doesn't challenge it.	Nature and walking are not associated with degradation or sanctity in her culture.	She values liberty but doesn't see walking through the park as a liberty issue.	The scenario is morally acceptable as it does not involve any harm, cheating, betrayal, or oppression.	4.0
207	49	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		5.0	0.0	0.0	0.0	0.0	2.0	6.0	No harm is involved in walking through the park	No cheating or fairness issues in walking through the park	No betrayal or loyalty issues in walking through the park	No subversion or authority issues in walking through the park	No degradation or sanctity issues in walking through the park	Person enjoys personal liberty, but a very conservative view might see this as promoting an 'oppressive' urban lifestyle	The scenario is morally acceptable as it does not involve any harm, cheating, betrayal, subversion, or degradation, and only mildly affects personal liberty	7.0
207	51	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		0.0	0.0	0.0	0.0	0.0	0.0	4.0	The person's conservative views (D11) may not view walking in the park as helpful, but the scenario does not harm anyone (D10)	The scenario does not involve cheating or fairness	The scenario does not involve betrayal or loyalty (D1, D8, D9)	The person's conservative views (D11) may see this as subverting authority, but the scenario does not involve authority figures	The person's Latino background (D10) does not view walking in the park as degrading or a violation of sanctity	The person's conservative views (D11) may see this as limiting liberty, but the scenario does not involve oppression	The scenario does not involve any moral norms, making it neutral	6.0
207	68	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		2.0	0.0	0.0	0.0	0.0	3.0	6.0	Enjoying nature doesn't harm anyone, can be seen as positive.	Walking to work is a personal choice, not related to cheating or fairness.	No loyalty issues involved in walking to work.	No authority issues involved in personal transportation choice.	No sanctity issues involved in walking to work.	Person values personal liberty, choosing their own transportation method.	Walking to work is a personal choice that doesn't harm others and respects personal liberty.	6.0
207	86	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	4.0	2.0	-3.0	3.0	-4.0	6.0	The person is female and identifies as very liberal, so they may value helping others and not causing harm.	The person is very liberal, so they may value fairness and equality.	The person is a female with Mexican heritage, so she may value loyalty to her family and community.	The person is very liberal, so they may question authority and value challenging it when it is unjust.	The person is a female, so she may value the sanctity of personal space and privacy.	The person is very liberal, so they may value liberty and freedom from oppression.	The person values helping others, fairness, and liberty, and sees the scenario as promoting these values.	7.0
207	94	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	0.0	0.0	0.0	0.0	4.0	6.0	Enjoying nature doesn't harm anyone, and this person appreciates the beauty of the park.	Walking through the park doesn't involve cheating or unfairness.	Walking through the park doesn't involve betrayal or loyalty issues.	This person is not challenging any authority by walking through the park.	Walking through the park doesn't involve degradation or sanctity issues.	This person values liberty and has the freedom to walk through the park.	Walking through the park is a positive and liberating experience, contributing to a higher moral acceptability score.	6.0
207	101	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		5.0	5.0	5.0	5.0	5.0	5.0	7.0	No harm is involved in walking through the park	No cheating or unfairness in walking through the park	No betrayal or loyalty issues in this scenario	Conservative views might see no issue with this scenario	Latino culture may appreciate nature and walking	Conservative views typically support personal freedom	Walking through the park is a personal choice, not harming others	4.0
207	104	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		1.0	0.0	0.0	1.0	-1.0	2.0	6.0	Male, Latino person is likely to see no harm in enjoying a peaceful walk	Catholic upbringing may emphasize fairness, but no cheating is involved	Mexican heritage and Latino identity foster loyalty, but no betrayal here	Moderately liberal political views may question some authority figures	Spanish-speaking, English-at-home person sees no degradation in this scenario	Latino, moderately liberal person appreciates liberty and sees no oppression	Peaceful walk through the park is morally acceptable and positive	7.0
207	114	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		5.0	5.0	5.0	5.0	5.0	4.0	7.0	No harm is involved in walking through the park	No cheating or unfairness in walking through the park	No loyalty or betrayal involved	No subversion or challenge to authority	No degradation or sanctity issues	Person enjoys personal liberty, but may see others restricted in gated communities	Scenario is morally acceptable, as it involves no harm, cheating, betrayal, subversion, or degradation	7.0
207	169	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.0	0.0	0.0	0.0	0.0	4.0	6.0	Enjoying nature and birdsong is positive, no harm caused.	No elements of cheating or fairness in this scenario.	No elements of betrayal or loyalty in this scenario.	No authority figures or subversion in this scenario.	No elements of degradation or sanctity in this scenario.	Walking freely in the park is an act of liberty.	Walking to work and enjoying nature is generally seen as positive.	4.0
207	170	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		4.0	0.0	0.0	0.0	0.0	2.0	6.0	Enjoying a peaceful walk with no harm to birds or others, promoting help.	No elements of cheating or fairness involved in this scenario.	No elements of betrayal or loyalty involved in this scenario.	Walking in a park is an individual's choice, not subverting any authority.	No elements of degradation or sanctity involved in this scenario.	Walking freely in a park is an expression of personal liberty.	Walking through a park, enjoying nature does not harm others and supports personal liberty.	6.0
207	171	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.0	5.0	5.0	5.0	5.0	5.0	6.0	Enjoying the park and birds doesn't harm anyone, might even help wellbeing	No cheating or unfairness involved in walking through a park	No loyalty or betrayal involved in this scenario	No subversion or challenge to authority in this scenario	No degradation or violation of sanctity in this scenario	No oppression, respects individual's liberty	Walking through a park and enjoying nature is generally seen as a positive action	7.0
208	8	Effron	Ignored a neighbor's request to borrow some tools	orig		-2.0	1.0	-1.0	-2.0	0.0	1.0	4.0	As a male who speaks English at home, he may not see it as a harm since he doesn't have a close relationship with the neighbor	Living in a mid-size city and leaning conservative, he may view it as fair since he might not know the neighbor well enough to be obligated	Having Italian and Colombian parents, he might not feel a strong sense of loyalty to the neighbor	Being a native English speaker and identifying as Caucasian, he may not see the neighbor as an authority figure	Being born in the US, he may not view the situation as affecting any sacred values	Being Catholic and conservative, he may not see the scenario as limiting the neighbor's liberty	The scenario is moderately morally acceptable to him due to his demographic characteristics and political leanings	4.0
208	15	Effron	Ignored a neighbor's request to borrow some tools	orig		-2.0	-1.0	-2.0	-1.0	0.0	1.0	4.0	She identifies as a female and speaks English at home, so she may not feel a strong connection to the neighbor and thus not see it as harmful.	Living in a small city and identifying as very liberal, she may not view the situation as cheating or unfair, as she may have her own reasons for not lending the tools.	Being of Latino or Latina descent, she may not feel a strong sense of loyalty to the neighbor, especially if they do not have a close relationship.	Being a native English speaker and speaking English at home, she may not see the neighbor as an authority figure, and thus not feel the need to subvert their authority.	Identifying as an atheist, she may not view the situation as sacred or degrading, as she may not hold religious or spiritual beliefs that would influence her view of the situation.	Identifying as very liberal, she may view the situation as a matter of personal liberty and freedom, and thus not see it as oppressive.	She may not view the situation as highly immoral, as she has her own reasons for not lending the tools and may not see it as harmful, cheating, betrayal, subversion, or oppression.	3.0
208	17	Effron	Ignored a neighbor's request to borrow some tools	orig		-2.0	-3.0	-2.0	-1.0	0.0	-3.0	3.0	As a young male Latino, he may value community and respect, leading to a slight negative score.	Being liberal, he may value equality and fairness, leading to a negative score.	Having Mexican parents and being a Latino, he may value family loyalty, leading to a negative score.	Being liberal, he may question authority, leading to a slight negative score.	As an English speaker, he may not have strong feelings about sanctity, leading to a neutral score.	Being liberal, he may value liberty and freedom, leading to a negative score.	The person's liberal views and cultural background may lead him to view the scenario as moderately immoral.	4.0
208	24	Effron	Ignored a neighbor's request to borrow some tools	orig		-2.0	-3.0	-3.0	-1.0	0.0	-2.0	3.0	Gender doesn't affect this norm, but his independence might influence his decision.	Living in a smaller city might make resources scarcer, making it less acceptable to not share tools.	Being a American with both parents born in the US, he might value loyalty to community.	English being his first and home language, he might respect authority and norms of communication.	This norm is unlikely to be affected by any of the demographics.	Being a moderate, he might not want to oppress his neighbor's liberty to ask for help.	His moral acceptability score is influenced by the norms of cheating, fairness, and loyalty.	4.0
208	26	Effron	Ignored a neighbor's request to borrow some tools	orig		-3.0	-2.0	-3.0	0.0	0.0	-2.0	3.0	As a female Latina, she may value community and relationships, making it -3 (slightly harmful) to ignore a neighbor's request.	Being liberal, she may value equality and fairness, making it -2 (somewhat unfair) to deny a neighbor's request for tools.	Being Latina, she might have a strong sense of loyalty to her community, making it -3 (slightly disloyal) to ignore a neighbor's request.	No clear demographic connection, assuming no authority figure was involved.	No clear demographic connection, assuming no sanctity was involved in the scenario.	Being liberal, she values liberty, making it -2 (somewhat oppressive) to ignore a neighbor's request, potentially limiting their liberty.	The person identifies as a liberal Latina female, and ignoring a neighbor's request to borrow tools can be seen as slightly harmful, somewhat unfair, slightly disloyal, and somewhat oppressive, leading to a moral acceptability score of 3 (moderately immoral).	4.0
208	37	Effron	Ignored a neighbor's request to borrow some tools	orig		−2	0.0	−1	0.0	0.0	−1	3.0	The person might not see it as causing direct harm, but ignoring a neighbor's request can still be perceived as unhelpful.	Borrowing tools does not necessarily involve cheating or fairness.	The person might not feel a strong sense of loyalty or personal connection to the neighbor, given the limited information.	There is no mention of authority or subversion in the scenario.	There is no mention of degradation or sanctity in the scenario.	The person's political leaning (5 on the scale) might make them less likely to view the situation as oppressive, as they might see it as the neighbor's personal responsibility to acquire their own tools.	The person might view the scenario as moderately immoral due to the lack of help and slight betrayal of trust, but their political leanings might make them less sensitive to the moral implications.	5.0
208	46	Effron	Ignored a neighbor's request to borrow some tools	orig		-3.0	-4.0	-4.0	-3.0	0.0	-4.0	3.0	As a female Latina, she may value community and relationships.	She identifies as liberal, thus likely valuing equality and fairness.	Her parents are immigrants, strengthening family ties and loyalty.	Liberal individuals may question authority and tradition.	Her gender may not influence this highly, given gender equality views.	Liberals often advocate for freedom and resistance to oppression.	The person may view the scenario as moderately immoral due to liberal and community values.	2.0
208	52	Effron	Ignored a neighbor's request to borrow some tools	orig		-2.0	-3.0	-2.0	-1.0	0.0	-3.0	3.0	As a female Latina, she may value community and relationships.	She leans liberal and may view ignoring a request as unfair.	Her parents are from Mexico, possibly influencing her sense of loyalty.	Liberal individuals may question authority and be less deferential.	Her gender may not significantly influence her view on sanctity.	Liberals often prioritize liberty and personal freedom.	The person may view the scenario as moderately immoral, considering the liberal values and community orientation.	4.0
208	66	Effron	Ignored a neighbor's request to borrow some tools	orig		-3.0	0.0	-2.0	0.0	0.0	0.0	5.0	Lives in a small city where people tend to be neighborly, identifies as female who may be socialized to be more considerate	Has liberal views and may not see ignoring a neighbor's request as cheating or unfair	Has Mexican heritage and may have cultural values of loyalty, but not towards the neighbor	No clear demographic influence	Speaks English as a first language and may not see ignoring a neighbor's request as degrading	Has liberal views and may not see ignoring a neighbor's request as oppressive	The person may not see ignoring a neighbor's request as a moral issue, given their liberal views and lack of clear demographic influence on the norms	3.0
208	69	Effron	Ignored a neighbor's request to borrow some tools	orig		0.0	0.0	-1.0	0.0	0.0	-1.0	4.0	As a male and a Latino, he may value respect and community, but ignoring a request doesn't directly harm.	His liberal views may make him more aware of power dynamics, but not applicable here as it's not about resources or opportunities.	As a male, he might feel less pressure to conform to traditional gender roles of being helpful, hence less betrayal.	No clear authority figure or rule-breaking in this scenario.	No sanctity issues involved in ignoring a neighbor's request.	His liberal views may make him more sensitive to potential feelings of coercion or infringement on liberty.	The scenario is slightly morally ambiguous due to the lack of direct harm or cheating, but there's a hint of betrayal and possible infringement on liberty.	1.0
208	72	Effron	Ignored a neighbor's request to borrow some tools	orig		-2.0	0.0	-1.0	0.0	0.0	0.0	4.0	The person might not prioritize helping a neighbor, as their masculine identity and Latino culture may value self-reliance.	The person's political views lean towards the center, so they may not see it as a clear act of cheating or unfairness.	The person may not view it as a betrayal, as Mexican culture places less emphasis on neighborly loyalty compared to family loyalty.	The scenario does not involve authority figures or subversion.	The scenario does not involve sanctity or degradation.	The person's political views lean towards the center, so they may not see it as an act of oppression.	The person may see this as slightly immoral due to their cultural values of self-reliance and neighborly respect, but it does not strongly violate any moral norms.	2.0
208	85	Effron	Ignored a neighbor's request to borrow some tools	orig		-3.0	0.0	-3.0	-1.0	0.0	-2.0	3.0	Gender doesn't influence this norm.	Age doesn't significantly influence this norm.	Being born in Spain and having both parents from Spain may encourage loyalty to community.	Speaking Spanish at home and having Spanish as a first language may influence respect for authority.	Living in a smaller city doesn't significantly influence this norm.	Being Catholic may encourage respect for traditional values, such as liberty.	The person's moral judgment may be influenced by their sense of loyalty and respect for traditional values.	3.0
208	87	Effron	Ignored a neighbor's request to borrow some tools	orig		-3.0	0.0	-3.0	0.0	0.0	2.0	3.0	Gender doesn't influence this norm.	Neutral political leaning implies no bias towards cheating.	Gender doesn't influence this norm.	Neutral political leaning implies no bias towards subversion.	English as first and home language implies no desecration.	Cultural background may value community liberty.	Moral acceptability influenced by perceived harm/help and betrayal, somewhat positively affected by cultural liberty values.	4.0
208	98	Effron	Ignored a neighbor's request to borrow some tools	orig		-3.0	-2.0	-4.0	0.0	-3.0	-2.0	3.0	Latina culture values community, may feel harm by not helping neighbor	Living in smaller city may value neighborly respect and fairness	Strong family ties in Dominican culture can view ignoring request as betrayal	First language is English, so no strong influence of authority-related norms	Catholic upbringing may view ignoring request as breaking a sacred social bond	Classifying as slightly liberal, may view liberty as important	Ignoring neighbor's request to borrow tools goes against community values and family loyalty, making the scenario moderately immoral	2.0
