id	dataset	scenario	circumstance_type	circumstance	moral_score	moral_expl	all_moral_scores	human_score
161	Clifford	You see a man secretly voting against his wife in a local beauty pageant.	orig		-1.71	Deception and disloyalty in a personal relationship undermine trust and fairness.	[-1.71]	-1.9
162	Effron	Invited an unpopular coworker to go to lunch with him	orig		2.83	Showing kindness and inclusivity to an unpopular coworker promotes social harmony and empathy.	[2.83]	1.825
163	Kruepke	For the past two Christmases we had our family celebration at my sister’s house. I’m not really partial to her husband and their kids are spoiled rotten, which makes for an unpleasant Christmas. So for the last two Christmases in a row, I didn’t go visit that part of my family.	orig		-0.81	Prioritizing personal comfort over family obligations and relationships is somewhat selfish.	[-0.81]	-0.71
164	Clifford	You see a homosexual in a gay bar offering sex to anyone who buys him a drink.	orig		-1.51	Engaging in transactional sex raises concerns about exploitation, consent, and objectification.	[-1.51]	-2.6
165	Clifford	You see a professor giving a bad grade to a student just because he dislikes him.	orig		-2.81	Discriminatory grading undermines fairness, academic integrity, and trust in authority.	[-2.81]	-3.7
166	Mickelberg	Person X could have saved the life of a man stabbed in a dark alley but couldn't be bothered calling an ambulance.	orig		-3.42	Failing to help someone in dire need, despite having the ability to do so, shows a callous disregard for human life.	[-3.42]	-3.2
167	Clifford	You see a woman pressuring her daughter to become a famous evening news anchor.	orig		-1.51	Forcing one's ambitions on a child can be harmful and disrespectful of their autonomy and choices.	[-1.51]	-1.5
168	Lotto	You are at sea aboard a rubber dinghy with a friend and another two people whom you do not know. In the distance, you can see a boat in difficulty which has caught fire. The six people on board have jumped into the water and are drowning. To save them you must head towards them at high speed, but the dinghy is too heavy.To lighten the load, you push overboard the two people you do not know. You know that they cannot swim and will drown, but the six other people in the water will be saved.	orig		-1.83	Sacrificing two lives to save six is morally complex, but actively causing harm to innocent people lowers moral acceptability.	[-1.83]	-1.55
169	Kruepke	Just a few weeks ago I got a call from my friend's niece. She was living in my town and having some financial difficulties. I told her that she could come live with me for one week just until she got her act together.	orig		2.83	Showing kindness and generosity to someone in need, especially a family connection, is a morally praiseworthy act.	[2.83]	2.42
170	Mickelberg	Person X arrived at the airport only to discover they had left their passport at home.	orig		-0.14	Forgetting passport is careless and irresponsible, but not morally reprehensible.	[-0.14]	0.06
171	Mickelberg	Person X regularly cheats on their girlfriend when she is traveling for work.	orig		-2.93	Deception and infidelity violate trust and commitment, causing emotional harm and eroding relationship integrity.	[-2.93]	-3.09
172	Lotto	You have just finished doing your shopping in a big and very crowded shopping centre and you are late for an appointment on the other side of town. In your hurry to leave the car park, you misjudge a manoeuvre and your car scrapes the car next to you causing a very visible scratch on the door. It is lunch time and there are no people in the car park.After having checked that nobody has seen what happened, you continue the manoeuvre and leave the car park. You know that the damage will cost the owner a lot of money, but no one can say that you caused it.	orig		-2.42	Leaving the scene without taking responsibility for the damage is dishonest and unfair to the other car's owner.	[-2.42]	-0.98
173	Mickelberg	Person X put money in the expired parking meter of a stranger.	orig		2.83	Act of kindness shows empathy and consideration for others, promoting a positive social norm.	[2.83]	2.52
174	Lotto	You and another five actors are taking part in rehearsals for a stage show. The lighting technician is adjusting the spotlights and is on the catwalks several meters above. Suddenly, a criminal armed with a gun comes into the theatre and threatens to kill you and the other actors. He is standing right under the catwalk.You activate the opening of a trapdoor in the catwalks in which there is heavy scenery and other material which will fall on top of the criminal. You know that the technician will also fall, and will die, but you and the other five will be unhurt.	orig		-0.36	Sacrificing one life to save five is morally complex, balancing harm and utilitarian benefit.	[-0.36]	-0.75
175	Mickelberg	Person X solved a crossword puzzle in the newspaper.	orig		0.0	Solving a crossword puzzle is a neutral, harmless activity with no moral implications.	[0.0]	0.11
176	Effron	Put a roach down another person's shirt	orig		-2.42	Prank causes unnecessary distress and discomfort, showing a lack of empathy and respect.	[-2.42]	-3.04
177	Lotto	You are the fourth in a team of five mountaineers involved in a climb. The head of the team has just secured himself to the rock face when the second in the team starts to slide, pulling you, and the others, with him. You all fall for tens of metres and stop suspended above a crevasse. Your weight is too much and the rope is not going to resist for long.To lighten the load, you cut the rope which links you to the last climber. You know that he will fall into the crevasse and die, but you and the other two climbers will survive.	orig		-0.51	Sacrificing one life to save three is morally complex, balancing harm and utilitarian benefit, but raises questions about fairness and personal responsibility.	[-0.51]	-1.25
178	Cook	Someone participates in a non-violent white nationalist rally	orig		-3.42	Promoting discriminatory and hateful ideologies is morally reprehensible, undermining social cohesion and human rights.	[-3.42]	-1.86
179	Cook	Someone refuses to stand for the pledge of allegiance at a public event	orig		2.45	Exercising freedom of speech and personal beliefs is a fundamental right, even if unpopular.	[2.45]	-1.13
180	Kruepke	A woman at work would always bring in pictures of her dogs. One day she had to make the decision to put her dogs to sleep. So I cried with her and comforted her.	orig		3.42	Showing empathy and compassion to a grieving colleague is a kind and supportive act.	[3.42]	2.49
181	Clifford	You see a man forbidding his wife to wear clothing that he has not first approved.	orig		-2.81	Controlling and restricting personal autonomy is a form of oppression, violating individual freedom and dignity.	[-2.81]	-3.1
182	Lotto	You are a soldier in the Gulf War. An armed group has taken four civilians hostage and threatens to kill them. You have been able to discover where the hostages are being held and you must act quickly before they are killed. You have discovered that a tanker transporting oil is about to pass in front of where the hostages are being held.You shoot at the tanker so that it explodes, causing the kidnappers to leave their hideout. You know that the explosion will kill the driver, but it will make it possible to enter into action and save the four civilians.	orig		0.42	Sacrificing one life to save four is morally complex, balancing harm and utilitarian benefit.	[0.42]	-0.52
183	Effron	Helped an older man carry his luggage to his car	orig		3.42	Act of kindness and assistance to someone in need, demonstrating empathy and good character.	[3.42]	2.4
184	Kruepke	A friend of mine decided to move to the city where I lived. My friend didn't know anyone in the city. So I went to pick her up at the airport and drove her around the city throughout the next week so she could become familiar with the city.	orig		3.42	Showing kindness and hospitality to a friend in need is a morally commendable act, demonstrating empathy and generosity.	[3.42]	2.64
185	Effron	Drove through a puddle, splashing some pedestrians	orig		-1.42	Thoughtless action causes inconvenience and discomfort to others, showing lack of consideration.	[-1.42]	-1.52941176
186	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-2.81	Urinating in a public pool is disgusting, unhealthy, and disrespectful to others, showing a lack of consideration and responsibility.	[-2.81]	-3.4
187	Effron	Offered to help a neighbor fix a fence	orig		3.42	Showing kindness and willingness to help a neighbor is a positive and altruistic act.	[3.42]	2.53333336
188	Mickelberg	Person X burned their country's flag because they don't like their country.	orig		-0.81	Freedom of expression and dissent are important, but disrespecting national symbol can be offensive and divisive.	[-0.81]	-1.37
189	Lotto	You are a lawyer who is working on an important legal case. The presiding judge in the case is someone whom you know from your university days. At the time, you were on friendly terms, but now, after many years, it seems that he hardly remembers you. You know that he has just finished a hearing and is about to leave the court.You organize it so that you meet the judge outside the court and invite him to lunch. You know that becoming friends again will be useful to you in the important case you are working on.	orig		-1.81	Using a personal connection to influence a judge's decision is a form of manipulation, undermining fairness and integrity.	[-1.81]	0.12
190	Clifford	You see a man walking down a dark hallway while still wearing his sunglasses.	orig		0.0	Wearing sunglasses in a dark hallway is unusual but not morally significant.	[0.0]	-0.2
191	Mickelberg	Person X went to a friend's house to play a card game.	orig		0.0	Socializing and engaging in a harmless activity with a friend is a neutral, morally acceptable behavior.	[0.0]	0.44
192	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		3.83	Selfless act of kindness and generosity helps those in need, demonstrating empathy and compassion.	[3.83]	3.63
193	Kruepke	When I was a first grade teacher in a Spanish-speaking school, I wanted to get to know all of my children’s parents. So I made a point to make myself available at any time of day. Many of them were illiterate, so I wouldn’t just send letters home, but I would call them as well.	orig		3.42	Going above and beyond to engage with and support parents, especially those with literacy challenges, demonstrates empathy and dedication to students' well-being.	[3.42]	2.56
194	Grizzard	Breaks the hand of a wounded combatant to gain information.	orig		-3.42	Torture is a violation of human rights and dignity, causing unnecessary suffering and harm.	[-3.42]	-1.546666667
195	Kruepke	When I first went to dance school in New York I lied about my age. There is a lot of pressure to be young in the dance industry. I was twenty and told people I was only sixteen.	orig		-1.42	Lying about age for personal gain is dishonest and unfair, but context of pressure in the industry reduces moral reprehensibility.	[-1.42]	-1.39
196	Mickelberg	Person X drove their car the wrong way down a one-way street.	orig		-2.42	Reckless behavior endangers others, showing disregard for safety and traffic rules.	[-2.42]	-1.07
197	Lotto	You are the bodyguard for an important politician. At the end of a rally, as you are getting into the car together with three other people, the secret services inform you that there is a terrorist heading towards you at high speed in a car filled with dynamite. With the binoculars you see a car at a distance of several hundred metres.You shoot at the car coming towards you by aiming at the petrol tank. The explosion will hit a traffic policeman, who, unaware of the danger, is patrolling the area. You know that he will die, but you and the other four will be unhurt.	orig		-0.42	Sacrificing one innocent life to save five, including a politician, raises moral dilemmas and questions about the value of human life.	[-0.42]	-0.67
198	Clifford	You see a college president singing a rival school's fight song during a pep rally.	orig		2.45	Harmless and playful action, showing good sportsmanship and ability to poke fun at oneself.	[2.45]	-1.7
199	Clifford	You see a man eating a bowl of cereal in the morning with water instead of milk.	orig		0.0	Personal food choice is a matter of individual preference, not a moral issue.	[0.0]	-0.1
200	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		-1.51	Punishing a dog by taking away food is harsh and may not be an effective or humane way to discipline.	[-1.51]	-2.2
201	Clifford	You see a teenage girl openly staring at a disfigured woman as she walks past.	orig		-1.83	Staring at someone with a disability or disfigurement is disrespectful and shows a lack of empathy.	[-1.83]	-2.0
202	Mickelberg	Person X cared for and housed their five nieces and nephews for a year because PersonX's sister was very unwell.	orig		3.83	Selfless act of kindness and responsibility towards family members in need.	[3.83]	3.36
203	Effron	Made breakfast for his wife on her birthday	orig		3.42	Showing love and care through a thoughtful gesture is a positive and kind act.	[3.42]	2.7636364
204	Clifford	You see a former Secretary of State publicly giving up his citizenship to the US.	orig		-0.75	Renouncing citizenship can be seen as a personal choice, but may be perceived as unpatriotic or abandoning responsibilities.	[-0.75]	-2.1
205	Lotto	You are a worker in an atomic energy plant. Following an explosion, there has been a leakage of radioactivity in your work area, where there are another three people. The doors are blocked because the security system has activated, but the decontamination and communications systems have broken down. If you remain exposed to the radiation you will die in a short time.You activate the ventilation system to divert the radioactivity towards another work division. You know that there is a worker in the area who will die from the radiation, but you and the other three workers will be saved.	orig		-0.36	Sacrificing one life to save four is morally complex, balancing harm and utilitarian benefit.	[-0.36]	-1.55
206	Effron	Told a joke about a nun on a train	orig		0.82	Harmless joke, no harm or offense intended, but context and audience matter.	[0.82]	-0.575
207	Mickelberg	Person X walks to work through the park each day, as they enjoy listening to the birds.	orig		3.45	Harmless and innocuous action, promoting personal well-being and appreciation for nature.	[3.45]	0.81
208	Effron	Ignored a neighbor's request to borrow some tools	orig		-0.81	Refusing to help a neighbor is seen as inconsiderate and unkind, but not extremely harmful.	[-0.81]	-0.89523808
209	Lotto	You are returning from a mountain hut by chairlift with three other people, when a storm breaks out. Lightning hits the cable. The chairlift stalls and you are stuck swinging in the air at a height of tens of metres. The mechanism which fixes your chair to the cable has been seriously damaged and is starting to disintegrate.You push the person next to you off the chair to lighten the load. You know that this person will fall to their death, but you and the other two will be able to resist until help arrives.	orig		-1.42	Sacrificing one person to save others is morally complex, but in this scenario, it's a desperate act to survive, with a utilitarian justification.	[-1.42]	-1.78
210	Kruepke	Before I was in the actor's union, I used to lie and say I was in the union anyway. When you are working as an actor doing background work, it really changes how they treat you if you are a union member. So I would pretend I was in the union.	orig		-1.83	Deception and dishonesty for personal gain undermine trust and fairness.	[-1.83]	-1.18
211	Effron	Helped a neighbor move his piano	orig		2.83	Assisting a neighbor in need demonstrates kindness, empathy, and community spirit.	[2.83]	1.9636364
212	Effron	Tripped someone in the hall	orig		-2.42	Intentionally causing harm to someone is considered mean-spirited and unacceptable.	[-2.42]	-2.776
213	Mickelberg	Person X jumped off a boat to save a drowning friend even though this put PersonX's own life at risk.	orig		3.83	Risking one's own life to save another demonstrates selflessness, courage, and strong moral character.	[3.83]	3.55
214	Lotto	For some time your knee has been hurting when you walk. You therefore decided to make an appointment with an orthopaedic consultant, which has been fixed for a month’s time. Several days ago, you told a friend about your problem and he was able to organize an appointment for you much sooner than the one you fixed.You go to the appointment which your friend organized, without bothering to cancel the one you booked. You know that many patients’ problems are serious.	orig		-1.71	Wasting a valuable medical appointment slot, potentially depriving someone in greater need, is selfish and inconsiderate.	[-1.71]	-0.32
215	Kruepke	I remember getting married when I was 17 years old. I got married just so I could get away from my mother. I certainly felt relieved to separate myself from her.	orig		-0.81	Using marriage as an escape from a difficult situation is selfish and may not prioritize the well-being of the partner.	[-0.81]	-1.15
216	Mickelberg	Person X put on a suit and wore their lucky socks in preparation for a job interview.	orig		2.5	Preparing for a job interview with personal rituals is harmless and shows initiative.	[2.5]	0.47
217	Clifford	You see a boy setting a series of traps to kill stray cats in his neighborhood.	orig		-3.14	Killing innocent animals is considered cruel and unethical, showing a lack of empathy and compassion.	[-3.14]	-3.6
218	Mickelberg	Person X ordered their favorite dish from a Chinese restaurant.	orig		0.0	Ordering food from a restaurant is a neutral, everyday action with no moral implications.	[0.0]	0.22
219	Effron	Volunteered his time as a big brother to a fatherless child	orig		3.42	Selfless act of kindness and mentorship benefits a child in need, promoting positive values.	[3.42]	3.31851848
220	Effron	Worked on a campaign to release prisoners of war	orig		3.42	Advocating for the release of prisoners of war promotes humanitarian values and respect for human rights.	[3.42]	3.0588236
221	Clifford	You see a girl ignoring her father's orders by taking the car after her curfew.	orig		-1.42	Disobedience and disregard for authority figures can be seen as disrespectful and potentially harmful.	[-1.42]	-2.5
222	Effron	Sells drugs to high school sudents	orig		-3.95	Selling drugs to minors is harmful, illegal, and exploitative, causing long-term damage to their health and well-being.	[-3.95]	-3.432
223	Kruepke	When my first husband and I split up, I was seventeen years old with a six-month-old baby and working in a grocery store. Sometimes I would just take things I needed. I remember taking cans of tuna, milk and loaves of bread.	orig		-1.42	Stealing out of desperation and necessity is understandable, but still unethical and illegal.	[-1.42]	-0.87
224	Mickelberg	Person X was unable to fix the dripping faucet so they had to call the plumber.	orig		2.5	Calling a plumber for a task beyond one's abilities is a reasonable and responsible action.	[2.5]	0.38
225	Kruepke	My friends and I were going to the movies and I was taking this guy with me in my car. He was being a jerk about my driving so I decided to go really fast and drive recklessly. It got to the point where he told me to stop the car so he could get out.	orig		-3.42	Endangering others' lives to prove a point or assert dominance is highly irresponsible and immoral.	[-3.42]	-1.52
226	Clifford	You see a mother forcing her daughter to enroll as a pre-med student in college.	orig		-1.71	Forcing one's child to pursue a specific career path against their will is a violation of their autonomy and personal freedom.	[-1.71]	-2.3
227	Effron	Smiled and greeted people while walking down the street	orig		2.83	Showing kindness and friendliness to strangers promotes a positive and welcoming atmosphere.	[2.83]	1.90769232
228	Effron	Was arrested on suspicion of child beating	orig		-3.42	Child abuse is a serious violation of a child's rights and well-being, causing harm and trauma.	[-3.42]	-2.92
229	Clifford	You see a woman using a fork to eat a bowl of vanilla ice cream and marshmallows.	orig		0.0	Eating ice cream with a fork is unconventional but harmless, not affecting moral judgment.	[0.0]	-0.1
230	Lotto	You are on board a ship which is sinking. You are heading for the deck where the lifeboats are together with seven other people. You and another person have just crossed through a watertight door when it starts to close quickly. The other six people are behind the door, too far away to be able to pass through it in time.You knock the person next to you unconscious and use his body to block the door open. You know that this person will be crushed to death, but the other six will have time to save themselves.	orig		-1.45	Sacrificing one life to save six is morally complex, but using violence and harming an innocent person lowers moral acceptability.	[-1.45]	-1.43
231	Effron	Gave his seat to someone on the crowded bus	orig		2.83	Showing kindness and respect to others, especially those in need, is a positive moral action.	[2.83]	2.64242424
232	Effron	Told the owner of a store that she gave him too much change	orig		3.42	Honesty and integrity are demonstrated by correcting the mistake, showing respect for the owner's property.	[3.42]	2.75789472
233	Kruepke	I used to work for the federal government. I used a calculator from work at home for some audits. When I left government services, I kept the calculator.	orig		-1.71	Taking government property without permission is a form of theft, showing a lack of respect for public resources.	[-1.71]	-0.84
234	Clifford	You see a judge taking on a criminal case although he is friends with the defendant.	orig		-2.42	Conflict of interest undermines impartiality and fairness in the justice system.	[-2.42]	-3.1
235	Effron	Translated menu items for a foreigner in a restaurant	orig		2.83	Helping someone in need by providing a kind service is a morally positive action.	[2.83]	2.24516128
236	Mickelberg	Person X bribed a landlord to be the first to get their apartment repainted.	orig		-2.42	Bribery is unfair and undermines equal opportunity, showing a lack of integrity and respect for others.	[-2.42]	-1.51
237	Lotto	You are in charge of the division of a factory where wood panels are made. Because of a malfunction in one of the main machines, three workers have been caught up in a roller which is pulling them quickly into a very large press. The emergency system which blocks the machine has not activated and time is running out.You push the worker next to you into the cogs of the machine which operates the press to block the system. You know that this worker will die crushed, but the other three workers will be unhurt.	orig		-0.42	Sacrificing one life to save three is morally complex, balancing harm and utilitarian benefit.	[-0.42]	-1.63
238	Lotto	You have taken your DVD player to be repaired at the shopping centre where you bought it. The technician told you it would cost €100 to repair. Some days later, passing by an electronics shop, you see a new and slightly better DVD reader in the window on sale for €120.You think for a bit and decide to buy the new DVD player, knowing well that the other one has already been repaired. You did not leave any contact details, and you will not go there again.	orig		-1.71	Wasting the technician's time and resources by not picking up the repaired DVD player is unfair and dishonest.	[-1.71]	-0.29
239	Effron	Allowed an evicted friend to stay with him temporarily	orig		2.83	Showing kindness and support to a friend in need is a morally praiseworthy act.	[2.83]	2.125
240	Kruepke	One summer I had a job on the beach picking up trash. I found a wallet on the beach and it had $60 in it. So I picked it up and turned it in to my supervisor.	orig		3.43	Returning lost property with money is an honest and responsible action, showing integrity and good character.	[3.43]	2.89
241	Clifford	You see a man turn his back and walk away while his boss questions his work.	orig		-1.71	Disrespectful behavior towards authority figure, showing lack of accountability and professionalism.	[-1.71]	-2.1
242	Kruepke	I was on vacation and rented a car. I paid for the parking fee and the guy gave me the wrong change back. I knew he gave me too much but I kept it anyway.	orig		-1.83	Taking advantage of the mistake is unfair and dishonest, showing a lack of integrity.	[-1.83]	-1.74
243	Mickelberg	Person X closed the elevator door before an elderly neighbor could get in.	orig		-1.71	Showing disregard for an elderly person's needs and comfort, prioritizing one's own convenience over kindness and respect.	[-1.71]	-2.08
244	Kruepke	I lent my friend a large amount of money to get his car out of impound. He said he would pay me back, but then his wife showed up after several years. She took him for all his money, even the money he set aside for me, and he was embarrassed to tell me.	orig		-1.42	Friend's failure to repay debt and lack of honesty is morally questionable, but circumstances and embarrassment mitigate blame.	[-1.42]	-0.86
245	Mickelberg	Person X told a coworker that PersonX's brother was HIV-positive, a secret that their brother had told them in confidence.	orig		-2.81	Breaking confidentiality and betraying trust is a serious violation of privacy and loyalty.	[-2.81]	-2.78
246	Kruepke	I took my sister's ring that was given to her by our father's aunt. I had never met our fatherÍs aunt but my sister spent some time with her. I took the ring because I didn't think that my sister deserved it.	orig		-2.42	Taking a family heirloom without permission, motivated by personal judgment, shows disrespect and unfairness.	[-2.42]	-2.72
247	Mickelberg	Person X failed their driver's license test for the fourth time.	orig		0.0	Failing a test is not a moral issue, but rather a matter of competence or preparation.	[0.0]	-0.07
248	Effron	Stole Halloween candy	orig		-2.21	Taking something that doesn't belong to you, especially from children, is considered selfish and unfair.	[-2.21]	-1.88571432
249	Mickelberg	Person X took their nephew to the fair and bought some cotton candy.	orig		2.95	A kind and harmless act, showing care and generosity towards a family member.	[2.95]	1.59
250	Kruepke	One night I was going out late and I didn't want my son to know about it. I was a single mom and at that point in time he always seemed to want to act like the parent. So I snuck out of the house to go out.	orig		-1.42	Deception and lack of transparency towards one's child can damage trust and relationships.	[-1.42]	-1.25
251	Mickelberg	Person X helped paint their neighbor's house even though it was PersonX's birthday.	orig		3.42	Selfless act of kindness on a personal day shows empathy and strong moral character.	[3.42]	2.78
252	Kruepke	A few years ago I was living alone. I had an enormous stereo system in my apartment and I used to turn it up very loud. One night I was drunk and turned it up to its maximum volume.	orig		-1.71	Disrupting neighbors' peace and quiet with excessive noise is inconsiderate and selfish.	[-1.71]	-1.05
253	Cook	Someone makes a post on Facebook about how people with disabilities are a drain on society	orig		-3.42	Promoting discriminatory and harmful views towards people with disabilities is morally reprehensible.	[-3.42]	-2.61
254	Effron	Shoved a man who was passing out leaflets	orig		-2.42	Physical aggression and intimidation undermine freedom of speech and expression.	[-2.42]	-2.824
255	Effron	Circulated a petition in support of equal pay for women	orig		3.83	Promoting gender equality and fairness is a highly moral and socially responsible action.	[3.83]	1.88888896
256	Clifford	You see a referee intentionally making bad calls that help his favored team win.	orig		-2.81	Biased refereeing undermines fairness, integrity, and trust in the game, harming sportsmanship and competition.	[-2.81]	-3.0
257	Effron	Gave someone directions	orig		2.83	Providing helpful information is a kind and considerate act, promoting social harmony.	[2.83]	1.83529416
258	Mickelberg	Person X volunteers to teach English to newly arrived immigrants.	orig		3.83	Helping others integrate into society, promoting understanding and community, is a highly moral act.	[3.83]	2.73
259	Clifford	You see a woman clearly avoiding sitting next to an obese woman on the bus.	orig		-2.21	Discriminatory behavior based on appearance is unfair and shows lack of empathy and respect.	[-2.21]	-2.0
260	Mickelberg	Person X found a wallet containing $1000 and returned it to its rightful owner.	orig		3.83	Returning lost property is an act of honesty and integrity, demonstrating respect for others' property.	[3.83]	3.55
261	Clifford	You see a boss ordering an employee to revoke his citizenship in his home country.	orig		-3.42	Forcing someone to revoke their citizenship is a severe violation of human rights and autonomy.	[-3.42]	-3.3
262	Kruepke	I have cheated pretty much all of my life. The most recent time was because I was in a long distance relationship. There were so many opportunities to cheat that I just gave into the temptation.	orig		-3.42	Recurring infidelity shows a lack of self-control, respect, and commitment, causing harm to others and oneself.	[-3.42]	-2.81
263	Lotto	You are travelling on the motorway with two other people, one of whom is driving. You are in the right-hand lane. Suddenly, the driver collapses onto the steering wheel and the car starts to gather speed. The truck in front of you brakes and the impact is unavoidable. To your right you notice a lay-by where there is a road worker.You swerve immediately over to the lay-by to avoid the truck. You know that the worker will be hit and killed, but you and the other two people in the car will be unhurt.	orig		-0.35	Sacrificing one life to save three is morally complex, balancing harm and utilitarian benefit.	[-0.35]	-1.06
264	Effron	Tried to involve a shy friend in social activities	orig		2.83	Showing kindness and inclusivity towards a shy friend is a positive and supportive action.	[2.83]	1.75483872
265	Clifford	You see a teenager at a cafeteria forcing a younger student to pay for her lunch.	orig		-2.83	Bullying and extortion are morally reprehensible, showing a lack of empathy and respect for others' autonomy.	[-2.83]	-3.0
266	Effron	Turned in someone else's project under his own name	orig		-2.93	Plagiarism and intellectual dishonesty undermine academic integrity and fairness.	[-2.93]	-2.88
267	Grizzard	Offers food and water to a wounded enemy combatant.	orig		3.42	Showing humanity and compassion to an enemy, despite conflict, demonstrates moral character and respect for human life.	[3.42]	2.826666667
268	Mickelberg	Person X tears out the last pages of library books to annoy future borrowers.	orig		-2.42	Malicious destruction of shared resources harms others and shows disrespect for community property.	[-2.42]	-2.54
269	Clifford	You see a man laughing at a disabled co-worker while at an office softball game.	orig		-2.81	Mocking a disabled person is cruel and discriminatory, showing a lack of empathy and respect.	[-2.81]	-3.5
270	Clifford	You see a woman watching a game on television in black-and-white instead of color.	orig		0.0	Watching TV in black-and-white is a personal preference, not a moral issue.	[0.0]	-0.1
271	Lotto	You have often talked with your friends about making a delicious cake which is an old family tradition. You have finally decided to give them a surprise and have invited them to come round after dinner. In the afternoon, you get down to work on the recipe and realise that you do not have any dark chocolate which is what gives this cake its very particular taste.You use milk chocolate which you already have, so you do not have to go out again. You know that your friends do not know the recipe and will not realise.	orig		0.21	Substituting ingredients without disclosure is a minor deception, but doesn't cause harm and is motivated by convenience.	[0.21]	2.68
272	Kruepke	When I was in sixth grade some kids from my class stole a small tree from someone's yard and planted it in the schoolyard. I went over to the tree and stomped on it.	orig		0.21	Destroying stolen property is a form of retribution, but may not be the most constructive or respectful response.	[0.21]	-1.79
273	Mickelberg	Person X said it was their friend who had driven into the neighbor's letterbox even though they did it themselves.	orig		-2.42	Lying and shifting blame to an innocent person is dishonest and unfair, showing a lack of accountability and integrity.	[-2.42]	-2.67
274	Effron	Participated in an effort to clean up a city park	orig		3.42	Volunteering for community improvement shows civic responsibility and care for the environment.	[3.42]	2.72000008
275	Lotto	You are in Africa on holiday with four other tourists and two local guides. One of the jeeps has broken down and the guide has left with the other to get help. While waiting, you decide to cross to the other side of the river in a small boat which you have found on the banks. Halfway across, you catch sight of two large crocodiles. The first violent flick of a tail almost tips the boat over.You throw one of the tourists into the water so that the crocodiles attack him. You know that he will die mauled, but you and the other four will be able to escape.	orig		-3.93	Sacrificing an innocent person to save others is morally reprehensible, violating basic human rights and dignity.	[-3.93]	-1.74
276	Kruepke	When I was a teenager, I took my father’s car out with my friends. My parents were out of town for a couple of days. I took the car without their permission to go for a joyride.	orig		-1.71	Disobeying parents and taking their property without permission shows disrespect and lack of responsibility.	[-1.71]	-1.5
277	Kruepke	I was working for a company putting together a project with several partners. At one point I found out that there was a partner that was providing a great deal of money by importing marijuana from Thailand. I didn't say anything to anyone.	orig		-2.42	Remaining silent about illegal activity, especially one that is harmful, is morally questionable and lacks integrity.	[-2.42]	-1.82
278	Effron	Smoked in a no-smoking section even though others complained	orig		-1.83	Disregarding rules and others' comfort and health concerns shows a lack of respect and consideration.	[-1.83]	-2.424
279	Effron	Sat in the wrong seat at a game, knowing that it wasn't his	orig		-1.71	Taking someone else's seat without permission is inconsiderate and unfair, showing a lack of respect for others' property.	[-1.71]	-1.13103448
280	Mickelberg	Person X pretended to be seriously fouled by an opposing player during a soccer game.	orig		-2.42	Deception and cheating in a game undermines sportsmanship and fairness.	[-2.42]	-1.43
281	Effron	Stopped to let another car into the line of traffic	orig		2.45	Showing courtesy and kindness to others in a small act, promoting a positive and respectful community.	[2.45]	1.70666672
282	Kruepke	I worked at a job where I spoke with customers over the phone. One of my customers was in need of help because he was stranded in Romania. I did whatever I could to connect this person to people who could help him.	orig		3.43	Going above and beyond to help someone in need, showing empathy and kindness.	[3.43]	2.64
283	Effron	Siphoned gas from a car parked on the street	orig		-2.42	Stealing gas is a form of theft, violating the owner's property and trust.	[-2.42]	-2.728
284	Kruepke	Ten years ago I was staying with a friend who lived in a house of a very famous man. There were many autographed books in the house. I stole one of the books, which was autographed by a very famous celebrity.	orig		-2.42	Stealing a valuable item from a friend's house, especially one that belongs to a famous person, is a breach of trust and respect.	[-2.42]	-2.48
285	Clifford	You see a college student drinking until she vomits on herself and falls asleep.	orig		-1.81	Excessive drinking and lack of self-control can lead to harm to oneself and others, showing poor judgment and irresponsibility.	[-1.81]	-2.3
286	Lotto	You are the commander of a group of astronauts in a space station orbiting the earth. Because of a breakdown, you have discovered a serious loss of pressurisation which in a short time will lead to the oxygen supply running out in the control cabin, where you and five other astronauts are. The emergency system is broken down and cannot be repaired immediately.You activate the bulkheads manually to isolate the depressurisation to just one cabin. You know that there are two astronauts there, and they will suffocate from a lack of oxygen, but you and the other five will be saved.	orig		-0.36	Sacrificing two lives to save five is morally complex, balancing harm and utilitarian benefit.	[-0.36]	-1.15
287	Kruepke	I slept with one of my math teachers and I really hope nobody ever finds out about it. At the time he said he was separated from his wife, so I knew that he was married.	orig		-2.42	Engaging in an affair with a married teacher, despite knowing their marital status, shows a lack of respect for their commitment and potentially exploitative behavior.	[-2.42]	-2.75
288	Mickelberg	Person X found a wallet with $50 in it, took the money out and left the wallet on the floor.	orig		-2.42	Taking money without attempting to return the wallet is selfish and dishonest, showing a lack of respect for others' property.	[-2.42]	-2.35
289	Mickelberg	Person X won the door prize at the town's community fair.	orig		0.0	Winning a door prize is a neutral, chance event, with no moral implications.	[0.0]	0.44
290	Mickelberg	Person X drove across the country just to see a friend who had recently lost his wife.	orig		3.42	Showing empathy and support in a time of need is a kind and selfless act.	[3.42]	3.04
