id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
79	Lotto	You are driving your new and very expensive car along a narrow country road. On the edge of the road you see a person who has just fallen off their bicycle. This person has hit their head violently and asks you if you can accompany them to the nearest hospital. You realise that because of the fall the person is now covered with mud.You leave the injured person on the side of the road. You know that sooner or later somebody will pass by and, in this way, you will not dirty the leather seats in your new car.	orig		9	9	8	0	-4	The injured person is defenseless and in need of immediate medical attention.	The action was deliberate and intentional, as you chose to prioritize your car over helping the injured person.	Significant harm was caused by leaving the injured person without assistance, potentially worsening their condition.	No help was provided to the injured person, exacerbating their vulnerable state.	Highly immoral due to high vulnerability, intent, and harm with no help provided.	You	Selfish and uncaring	Injured person	Defenseless and in need of help	-1.72
80	Clifford	You see a boy placing a thumbtack sticking up on the chair of another student.	orig		9	7	8	1	-2	The student is defenseless and highly susceptible to harm	The action required some planning and intent	The action caused significant harm by potentially injuring the student	No help was provided to prevent harm to the student	High vulnerability and harm, low help, moderate intent.	The boy	He was mischievous or mean-spirited	The other student	The student was unsuspecting	-2.8
81	Clifford	You see a man telling his girlfriend that she must convert to his religion.	orig		4	7	6	1	-1	Assumed she has the agency to resist conversion	Assumed he may have thought about the consequences of his request	Emotional harm from pressure to change beliefs	No help provided, potentially harmful request	The scenario is moderately morally acceptable due to low help provided despite harm caused.	The man	Assumed he believes in the importance of his religion	His girlfriend	Assumed she may not share the same beliefs or may feel pressured	-2.5
82	Effron	Ate all the food before anyone else could have any	orig		3	4	4	1	1	Others can find alternative food sources. They are not in immediate danger.	The action may have been impulsive or driven by hunger.	The harm caused is emotional or temporary hunger.	No help was provided, and the action was self-serving.	The scenario is somewhat morally acceptable due to low harm and intent, but lack of help.	The person who ate all the food	Assumed to be selfish or hungry	Others who wanted to eat the food	Assumed to be disappointed or hungry	-2.05333328
83	Clifford	You see a man staying inside his home with the shades drawn on a rare sunny day.	orig		7	8	4	1	-3	The man is an adult with average resilience but some susceptibility to harm.	The action seems intentional as he chose to stay inside with the shades drawn.	The harm caused is internal, affecting his mental well-being.	No help was provided, potentially exacerbating his feelings of isolation.	The high vulnerability and intent outweigh the low harm and help, resulting in a morally unacceptable scenario.	The man	He may be feeling unwell or experiencing a mental health issue.	The man himself	He may be feeling overwhelmed, anxious, or depressed.	-0.1
84	Grizzard	Accidentally wounds a young soldier when firing a warning shot.	orig		8	6	7	8	1	Young soldier is vulnerable due to age and lack of experience in combat situations	Firing a warning shot implies some level of intentionality	Accidentally wounding someone can cause significant harm	Providing immediate medical help can mitigate harm caused	The high vulnerability and harm are balanced out by the high intent and help provided.	The soldier	Assumed to be trained in handling firearms	The young soldier	Assumed to be following orders	-0.4933333333
85	Effron	Left food out for stray dogs	orig		8	7	2	8	2	Stray dogs are vulnerable to hunger and mistreatment	Leaving food intentionally for the dogs	Providing nourishment and care to the dogs	Offering help by providing food to the dogs	The high vulnerability and intent are balanced out by the high help provided, resulting in a moderately moral scenario.	A person	They are compassionate towards animals	Stray dogs	They are hungry and in need of food	2.24864864
86	Mickelberg	Person X scratched their neighbor's expensive car with a key, as he always parked it at the front of PersonX's house.	orig		8	9	7	1	-3	Assumed the car was a valuable possession to the neighbor, making it vulnerable to damage.	Person X deliberately scratched the car as a form of revenge.	The scratch caused significant damage to the car's exterior.	Person X caused harm without offering any help or assistance.	The high vulnerability and harm outweigh the intent and help provided, resulting in a morally unacceptable scenario.	Person X	Person X had negative feelings towards the neighbor for always parking in front of their house.	Neighbor's expensive car	Assumed the neighbor valued their car highly.	-2.41
87	Lotto	The healthy carrier of a contagious and lethal disease is being held in quarantine in hospital. Suddenly the ventilation system breaks down and there is no longer a change of air in the room. The emergency system will shortly be activated and an internal window will be opened. This window opens into a ward in which five patients are being treated for various illnesses.You block the emergency system by pressing a button which will keep the window closed. You know that the healthy carrier will suffocate, but the five patients will be saved from mortal contagion.	orig		9	9	9	9	4	The healthy carrier is highly vulnerable as they are at risk of suffocation.	The action was intentional as you made a deliberate choice to block the emergency system.	The harm caused is maximum as the healthy carrier will suffocate due to your action.	The help caused is maximum as you saved five patients from mortal contagion.	Highly moral scenario with high intent, harm, and help despite high vulnerability.	You	You assumed the role of the decision-maker in this scenario.	The healthy carrier of the contagious and lethal disease	Assumed to be a carrier of a deadly disease that could harm others.	-0.36
88	Clifford	You see a father requiring his son to become a commercial airline pilot like him.	orig		7	8	6	5	-2	The son is in a position where he may feel obligated to comply with his father's wishes, impacting his career and personal choices.	The father's action seems deliberate and planned, aiming to shape his son's future.	The harm caused is psychological and potentially limiting the son's career options.	The father's intention may be to guide his son towards a stable career, which could be seen as a form of help.	The scenario involved high vulnerability and intent, moderate harm, and low help.	Father	Assumed he has authority over his son.	Son	Assumed he is being pressured by his father's expectations.	-1.9
89	Cook	Someone yells at a server at a restaurant because their meal is late	orig		8	7	6	1	-3	The server is in a service role and can be affected by mistreatment.	Yelling at someone usually involves some level of premeditation.	Yelling can cause emotional harm and create a hostile environment.	No help was provided to the server in this situation.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The customer	Assumed to be frustrated or impatient	The server	Assumed to be following restaurant protocols	-2.35
90	Kruepke	I said some bad things about this guy that I work with. He told me some secrets that I promised not to share, but I did anyway. He didn't find out but I was afraid if he did, he might do something crazy.	orig		7	8	7	2	-3	The guy I work with is an adult, so he falls under medium-high vulnerability.	I intentionally shared his secrets, so the action was premeditated.	By sharing his secrets, I caused significant harm to his trust and privacy.	I provided no help to him by breaking my promise and sharing his secrets.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	I	I assumed the agent was a person capable of making conscious decisions.	The guy I work with	I assumed the patient was a person with feelings and emotions.	-2
91	Mickelberg	Person X punched a woman for wearing a hijab because PersonX thinks they should not be allowed in this country.	orig		8	9	7	1	-3	The woman is vulnerable due to being targeted for her religious beliefs and attire, which can lead to discrimination and harm.	The action of punching the woman for wearing a hijab shows deliberate intent to cause harm based on discriminatory beliefs.	The action of punching causes significant harm and physical injury to the woman.	No help is provided to the woman, exacerbating the harm caused by the attack.	The high vulnerability and harm outweigh the intent and help provided, resulting in a morally unacceptable scenario.	Person X	Person X holds discriminatory beliefs against individuals wearing hijabs.	Woman wearing a hijab	The woman is targeted for her religious attire.	-3.42
92	Kruepke	When I was a football coach, I was often involved with the moms of the kids on the team. There were many mothers that were attractive and made themselves available. I was very tempted to have sex with one mother who came on to me.	orig		6	3	0	0	0	The mother is an adult and capable of making her own decisions, but may be emotionally vulnerable in this situation.	The coach was tempted but did not disclose any deliberate planning or intent to engage in sexual activity.	No harm was explicitly mentioned in the scenario, only temptation and potential temptation.	The coach did not provide any help or assistance in this scenario.	Low vulnerability, low intent, no harm, no help - morally neutral.	The football coach	The coach is in a position of authority and responsibility over the team and its members.	The mother who came on to the coach	The assumption is that the mother was willingly engaging in flirtatious behavior.	-1.55
93	Grizzard	Executes a squad of surrendering enemy troops.	orig		9	9	8	0	-4	Surrendering troops are vulnerable in a war scenario	Executing surrendering troops requires deliberate thought	Causing harm by executing surrendering troops is significant	No help provided to surrendering troops	Highly immoral due to high vulnerability, intent, and harm with no help provided.	Soldier X	Assumed to be following orders	Surrendering enemy troops	Assumed to be defenseless	-2.56
94	Grizzard	Refuses to fire into a crowd to stop an enemy combatant.	orig		7	9	0	9	4	Enemy combatant poses a threat but is not defenseless like a child or disabled person	Soldier's decision is deliberate and based on moral values	No harm caused as soldier refuses to fire into a crowd	Soldier's action of not firing into a crowd prevents potential harm to innocent bystanders	Highly moral scenario with minimal harm and maximum help provided.	Soldier	Values human life	Enemy combatant	Threat to others	2.133333333
95	Effron	Pulled his dog's tail	orig		9	4	7	1	-3	Maximum Vulnerability due to being a defenseless animal	Medium-Low Intentionality as it may be impulsive	Medium-High Harm as pulling a dog's tail can cause pain	Minimum Help as no assistance was provided to the dog	The high vulnerability and harm outweigh the low intent and help, resulting in a morally unacceptable scenario.	The person	Intentional action	The dog	Defenseless animal	-2.03428576
96	Effron	Beat up someone smaller than him	orig		9	9	8	1	-3	The victim is defenseless and highly susceptible to harm	The action was deliberate and planned	The bully caused significant harm through physical violence	The bully provided no help and failed to protect the victim	High vulnerability and harm, low help, and high intent result in a low moral acceptability score.	The bully	Assumed to be physically stronger or more aggressive	The victim	Assumed to be smaller or weaker	-2.896
97	Effron	Refused to loan class notes to a friend who had been ill	orig		8	7	5	2	-3	The friend who had been ill is in a vulnerable state due to their illness and need for support.	The action of refusing to loan class notes involves some degree of thought and decision-making.	The harm caused is emotional and potentially hindering the friend's academic progress.	No help was provided to the friend in need, impacting their recovery and academic performance.	The high vulnerability and low help provided make this scenario morally unacceptable.	The person who refused to loan the class notes	Assumed to prioritize personal belongings and boundaries	The friend who had been ill	Assumed to be in need of assistance due to illness	-1.75135136
98	Mickelberg	Person X forgot to water their front garden causing the grass to turn brown.	orig		6	1	5	2	-2	Grass is a living organism that requires care to thrive.	Forgetting to water the garden suggests lack of intentional harm.	The grass turned brown due to lack of water, causing visible harm.	Person X failed to provide necessary care for the garden, resulting in harm.	The scenario is moderately immoral due to high vulnerability and harm with low help.	Person X	Forgot to water the garden	Front garden grass	Dependent on regular watering	0.02
99	Mickelberg	Person X went to the supermarket but couldn't remember what they needed to buy.	orig		7	1	1	0	-3	Person X is an average adult with some susceptibility to harm.	The action was accidental due to memory lapse.	No harm was caused, only inconvenience.	No help was provided in this scenario.	Low intent and harm, no help provided despite high vulnerability.	Person X	They have memory issues	Themselves	They are forgetful	0.03
100	Kruepke	One day, when I was 7 years old, my sister left her wallet on her dresser. I bumped the dresser and the wallet fell onto the floor. Many coins came out and I picked them up and put them in my pocket.	orig		0	1	0	0	0	The wallet is an inanimate object and cannot be harmed or victimized.	The action was accidental and not premeditated.	No harm was caused as the wallet is an inanimate object.	No help was provided as the wallet did not require assistance.	The action was minimally intentional and caused no harm or help, making it morally neutral.	I	I assumed the agent was a child who may not fully understand the consequences of their actions.	Wallet	I assumed the wallet was an inanimate object.	-1.83
101	Mickelberg	Person X jumped in to help a friend who was being bitten by a vicious dog, resulting in PersonX being seriously mauled.	orig		9	3	8	9	1	The friend was being attacked by a vicious dog, making them highly vulnerable and defenseless.	Person X acted impulsively to save their friend without extensive planning.	The action resulted in serious harm to Person X due to the vicious dog attack.	Person X's action of jumping in to help their friend caused substantial help in a life-threatening situation.	High vulnerability and harm, but also high help provided, with low intent.	Person X	Person X was a caring and courageous individual.	Friend	The friend was in immediate danger and needed help.	3.13
102	Effron	Broke a friend's phone and neither apologized or replaced it	orig		1	1	2	0	1	The phone is an inanimate object, not vulnerable to harm like a living being.	The action was likely accidental or careless, not intentional.	The harm caused was minimal, as it was just a broken phone.	No help was provided, as the agent did not apologize or replace the phone.	Low vulnerability, low intent, low harm, no help provided.	The agent was a friend.	Assumed the agent was negligent or careless.	The patient affected was the friend's phone.	Assumed the phone was valuable to the friend.	-2.688
103	Lotto	You are a fireman and you are trying to save five people from inside a burning building. The only window from which the people can be evacuated is jammed and will not open. The fire will reach you in a short time. Outside on the window ledge of the floor below, there is a person who is waiting to be saved.With an axe you smash the window to get out. You know that when it falls, the heavy glass will kill the person on the lower floor, but you and the five people in danger will be able to escape.	orig		9	9	8	10	3	The person on the window ledge is in a precarious position and highly vulnerable to harm if the glass falls on them.	The action of smashing the window was a deliberate decision made to save multiple lives.	The action caused significant harm to the person on the window ledge, potentially leading to their death.	The action provided maximum help by saving five people from the burning building.	Highly moral scenario with high intent and help outweighing harm and vulnerability.	The fireman	Assumed to be trained in emergency rescue operations	The person on the window ledge	Assumed to be in need of rescue	-0.7
104	Effron	Laughed at a friend's joke even though it wasn't funny	orig		3	4	2	4	1	Your friend is emotionally resilient and not easily hurt by a joke.	You acted impulsively without much premeditation.	Your friend was not harmed by the action, just mildly disappointed.	You provided minor support by acknowledging the joke.	The scenario is moderately moral as there was some harm but also some help provided.	You	Assumed you wanted to maintain a positive relationship with your friend.	Your friend	Assumed your friend would appreciate the gesture.	0.583783768
105	Clifford	You see a drunk elderly man offering to have oral sex with anyone in the bar.	orig		4	4	3	0	0	The individuals in the bar are likely adults and can remove themselves from the situation if needed.	The action may be impulsive due to alcohol consumption.	The harm caused is more emotional or psychological than physical.	No help was provided in this scenario.	Low harm and no help provided, but moderate vulnerability and intent.	The drunk elderly man	Assumed impaired judgment due to intoxication	Potentially anyone in the bar	Assumed shock or discomfort	-3.4
106	Mickelberg	Person X offered to pay off the debts of their friend, who had been struggling to pay the bills since their partner died.	orig		9	8	0	8	2	Their friend is struggling financially after losing their partner, making them highly vulnerable.	Person X likely planned and thought about offering to pay off their friend's debts.	The action of paying off the debts caused no harm but rather alleviated the friend's financial burden.	Person X's offer to pay off the debts provided significant help to their friend in a time of need.	High vulnerability and intent balanced by high help and no harm.	Person X	Person X is a caring and generous individual.	Their friend	Their friend is in financial distress due to a recent loss.	3.41
107	Effron	Gave out toys to the Children's Hospital at Christmas	orig		9	8	0	8	2	Children in a hospital are vulnerable due to illness and being away from home.	The action was likely planned and intentional to bring joy to the children.	No harm was caused, only positive impact by providing toys.	The action provided significant help by bringing joy and comfort to the children.	High vulnerability and intent balanced by high help and no harm.	A person	Assumed to be a kind-hearted individual	Children at the hospital	Assumed to be in need of cheer and support	2.925
108	Grizzard	Threatens to withhold aid from a local village to gain intelligence.	orig		8	7	9	0	-3	Local village lacks resources to sustain without aid	Threatening action requires some level of planning	Withholding aid can lead to severe consequences for the village	No help provided, only harm inflicted	High vulnerability and harm with no help provided outweigh the intent, resulting in a low moral acceptability score.	Government official	Assumed to have authority over aid distribution	Local village	Assumed to be in need of aid	-1.16
109	Effron	Lied to his girlfriend about not having other dates	orig		8	9	7	1	-3	The girlfriend is emotionally vulnerable in a relationship	The boyfriend intentionally deceived his girlfriend	The lie caused emotional harm and betrayal	No help was provided, only harm	The high vulnerability and harm outweigh the intent and help provided, resulting in a morally unacceptable scenario.	The boyfriend	He was capable of lying	His girlfriend	She trusted him	-2.984
110	Effron	Worked all summer to give his parents a trip to Hawaii	orig		6	8	2	9	3	His parents are adults who can appreciate the gesture but may still be emotionally vulnerable to the act of kindness.	Planning and saving up for a trip requires intentional effort and dedication.	The action resulted in positive outcomes and happiness for his parents.	The gift of a trip to Hawaii is a significant and generous gesture that greatly benefits his parents.	The high level of help provided outweighs the harm caused, making the scenario morally acceptable.	He	He is caring and thoughtful towards his parents.	His parents	They are likely to be appreciative and happy.	3.13684216
111	Clifford	You see a girl taking all the Halloween candy from a bowl, leaving none for others.	orig		9	9	7	1	-3	Trick-or-treaters are typically children who are vulnerable to feeling left out or disappointed	Taking all the candy intentionally shows a deliberate act of selfishness	The girl's action caused emotional harm by depriving others of a Halloween treat	The girl did not provide any help or share the candy with others	High vulnerability and intent, moderate harm, minimal help result in low moral acceptability.	The girl	She is likely selfish or unaware of the consequences of her actions	Other trick-or-treaters	They were expecting to receive candy	-2.5
112	Mickelberg	Person X ate their lunch and went back to work with food stuck in their teeth.	orig		7	4	4	1	-2	Medium-High Vulnerability as an adult may feel embarrassed or uncomfortable with food stuck in their teeth	Medium-Low Intentionality as Person X may not have intentionally left food in their teeth	Medium-Low Harm as having food stuck in teeth may cause minor embarrassment but not significant harm	Minimum Help as no assistance was provided to remove the food stuck in teeth	The scenario is moderately immoral due to high vulnerability and low help provided.	Person X	Assumed to be an adult capable of eating lunch independently	Person X	Assumed to be an adult capable of recognizing food stuck in their teeth	-0.02
113	Clifford	You see a woman commenting out loud about how fat another woman looks in her jeans.	orig		7	6	5	1	1	The woman may feel emotionally vulnerable due to body shaming.	The action of commenting out loud requires some level of intentionality.	The harmful comment can cause emotional distress and self-esteem issues.	No help was provided to counteract the harm caused by the comment.	The scenario is moderately morally acceptable due to high vulnerability and low help provided.	The woman commenting out loud	She is judgmental or insensitive	The woman being commented about	She may feel hurt or self-conscious	-3
114	Kruepke	When I was a sophomore in college I was at a party and got involved in a situation where I had the opportunity to have sex with multiple partners. I had sex with all three of them in the same night. There were no emotional or physical repercussions after.	orig		3	4	4	1	1	Consenting adults with agency and autonomy, capable of making decisions about their sexual activities	Acting impulsively without extensive planning	Inflicting minor harm through potential emotional consequences	Failing to provide emotional support or communication about the situation	The scenario is somewhat morally acceptable due to low harm and intent, but lack of help.	I	Capable of making decisions regarding sexual activity	Multiple partners	Consenting adults	-1.6
115	Kruepke	I used to work as a legal assistant. I lied to clients all of the time, the attorney I worked for lied all the time too. We just lie to our clients so things will work out the best for us.	orig		8	7	8	1	-3	Clients are seeking legal advice and may be vulnerable to deceit.	Lying requires some level of intentionality and planning.	Lying to clients can cause significant harm to their legal cases.	No help was provided, only deception.	The high vulnerability and harm outweigh the low help provided, resulting in a morally unacceptable scenario.	Legal assistant	Assumed to be dishonest	Clients	Assumed to be trusting	-2.8
116	Effron	Got into a fight in a bar with an acquaintance	orig		7	4	6	1	-2	The acquaintance is an average adult.	The action was impulsive without much premeditation.	The fight caused significant harm but not fatal injuries.	No help was provided during the altercation.	The scenario is moderately immoral due to high vulnerability and harm with minimal help.	I	Assumed the agent was provoked or acted impulsively.	Acquaintance	Assumed the acquaintance was caught off guard.	-1.6
117	Clifford	You see a girl telling a boy that his older brother is much more attractive than him.	orig		7	8	6	2	-3	The boy may feel emotionally vulnerable due to the comparison with his brother	The girl likely made the comment intentionally to express her opinion	The comment may have caused emotional harm to the boy's self-esteem	The girl did not provide any help or support to the boy after making the comparison	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The girl	She may have a preference for the boy's older brother	The boy	He may feel hurt or insecure about the comparison	-1.4
118	Effron	Failed to return a borrowed book for months	orig		3	4	2	1	-1	The library is an entity that can function without the book. It is not highly vulnerable.	John likely forgot about returning the book, indicating medium-low intentionality.	The library may have incurred late fees or inconvenience, but no significant harm was caused.	John did not provide any help by failing to return the book on time.	The low vulnerability, low intent, low harm, and minimal help result in a slightly negative moral acceptability score.	John	Assumed John forgot about the borrowed book.	Library	Assumed the library staff were waiting for the book's return.	-0.82352944
119	Effron	Paid for a friend's dinner	orig		7	8	0	8	2	Assuming the friend is an average adult with some susceptibility to harm.	The action was intentional as the agent willingly paid for the friend's dinner.	No harm was caused, only a positive impact by covering the friend's meal.	The action provided help by covering the cost of the friend's dinner.	The high vulnerability and intent are balanced out by the lack of harm and presence of help.	I	The agent is a person who willingly paid for a friend's dinner.	Friend	The assumption is that the friend received the payment for the dinner.	2.30857144
120	Clifford	You see a woman throwing her cat across the room for scratching the furniture.	orig		9	8	8	0	-3	A cat is a vulnerable animal that can be easily harmed by mistreatment.	Throwing a cat intentionally requires some level of premeditation.	Throwing a cat can cause significant harm and distress to the animal.	The woman did not provide any help or protection to the cat.	High vulnerability and harm with low help outweigh the intent, resulting in a morally unacceptable scenario.	The woman	Assumed to be the owner of the cat	The cat	Assumed to be a pet	-3.2
121	Kruepke	I was playing basketball near a beach. I was hanging out all day when I noticed that there was a basketball that no one had claimed. There was no one around so I took the basketball.	orig		0	7	0	0	0	The basketball is an inanimate object and cannot be harmed or victimized.	The action of taking the basketball was intentional as the agent noticed it and decided to take it.	No harm was caused as the basketball is an inanimate object.	No help was provided as the agent simply took the basketball.	The action was intentional but did not cause harm or provide help, making it morally neutral.	I	I assumed the agent was a person based on the scenario description.	The basketball	I assumed the basketball was an inanimate object.	-0.85
122	Clifford	You see the coach's wife sponsoring a bake sale for her husband's rival team.	orig		6	7	4	5	1	The coach is emotionally invested in his team's success but not defenseless	The action of sponsoring a bake sale requires some level of planning and intention	The harm caused is more emotional or psychological rather than physical	The bake sale could potentially help the rival team financially	The scenario shows moderate intent, low harm, and some help, making it somewhat morally acceptable.	The coach's wife	She is likely aware of the rivalry between the teams	The coach of her husband's team	Assumed to be competitive with the rival coach	-1.5
123	Kruepke	When my mother was dying she wanted to go out to lunch with me and a bunch of her friends. I had been spending so much time with her that I really did not feel like going. So I told her that I needed some space for myself.	orig		9	8	7	2	-3	The patient is in a vulnerable state due to being terminally ill and wanting to spend time with loved ones before passing away.	The action was intentional as the speaker made a conscious decision to prioritize their own needs over their mother's request.	The action caused emotional harm to the mother by rejecting her final request to spend time together.	The action did not provide any help to the mother in her time of need, causing further emotional distress.	High vulnerability and harm, low help, and moderate intent result in a morally unacceptable scenario.	I	I assumed the agent was the speaker in the scenario.	Mother	I assumed the patient was the speaker's dying mother.	-2.07
124	Mickelberg	Person X was running late so they drove to work rather than taking the bus.	orig		6	8	0	0	1	Person X is an adult with average resilience.	Person X made a conscious decision to drive.	Driving to work caused no harm to anyone.	Person X did not provide help to anyone.	The high intent and moderate vulnerability balance out the lack of harm and help.	Person X	They were running late	Themselves	They needed to get to work	0.4
125	Clifford	You see a girl laughing at another student forgetting her lines at a school play.	orig		8	7	6	1	-3	The student is in a vulnerable situation as she is publicly performing and facing a potential social judgment.	Laughing at someone's mistake requires some level of intentionality and lack of empathy.	The action of laughing at someone's mistake can cause emotional harm and embarrassment.	The girl did not offer any help or support to the student in need.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	The girl	She is a student at the same school	The student forgetting her lines	Assumed to be feeling embarrassed	-2.4
126	Effron	Scratched a stranger's car with his key	orig		0	8	4	0	-2	The car is an inanimate object with no feelings or vulnerability	The action was intentional as it involved using a key to scratch the car	The action caused medium-low harm by damaging the car's exterior	No help was provided as the action was harmful and intentional	The high intent and moderate harm outweigh the lack of vulnerability and help, resulting in a somewhat immoral scenario.	The person who scratched the car	Assumed to be a malicious individual	The owner of the scratched car	Assumed to be an innocent victim	-3.152
127	Mickelberg	Person X set up a cat trap because they love to catch and torture animals.	orig		9	9	8	0	-4	Animals are defenseless and highly susceptible to harm.	Setting up a trap requires planning and deliberate action.	The intention is to catch and torture animals, causing significant harm.	No help is provided to the animals caught in the trap.	Highly immoral due to high vulnerability, intent, and harm with no help provided.	Person X	They have a sadistic tendency towards animals.	Animals caught in the trap	They are defenseless and vulnerable to harm.	-3.7
128	Clifford	You see a zoo trainer jabbing a dolphin to get it to entertain his customers.	orig		9	7	8	1	-2	Dolphins are highly intelligent and social animals, making them vulnerable to mistreatment	Jabbing the dolphin requires some level of intent and planning	Jabbing can cause physical harm and distress to the dolphin	The action does not provide any help or benefit to the dolphin	High vulnerability and harm, low help, moderate intent.	Zoo trainer	Assumed to be responsible for the dolphin's training and entertainment	Dolphin	Assumed to be a sentient being capable of feeling pain and distress	-3.2
129	Lotto	You have been invited to the birthday party of someone you do not know well. You are not really very keen on going, or on spending a lot of money on a present, because he/she is not a close friend. You find a brand-name jumper in excellent condition in a second-hand shop and buy it. On opening the present, the receiver seems embarrassed by such a generous big present.You smile satisfied and reassure the receiver, saying that an important occasion like his/her birthday deserves a special present. You know that he/she will then think of you as a generous person.	orig		4	8	2	6	1	The receiver may feel embarrassed by the gift but is not in a highly vulnerable state.	The action was intentional as you purposely bought the gift and gave it to the receiver.	The action caused minimal harm as it was a well-intentioned gift, even if it made the receiver feel embarrassed.	The action provided some help by giving the receiver a thoughtful and generous gift.	The scenario involved moderate vulnerability, high intent, low harm, and moderate help.	You	You assumed the agent was someone attending the birthday party.	The receiver of the present	You assumed the patient was the person receiving the gift.	1.02
130	Kruepke	A little while ago I had to go to the DMV to get my drivers license renewed. They told me that I had to take a written test in which I had three attempts to pass. I failed the first two times so I cheated on the final attempt.	orig		3	6	7	1	-2	The DMV is an institution with rules and regulations, making it less vulnerable.	Cheating on a test requires some level of premeditation.	Cheating undermines the integrity of the test and the licensing process.	Cheating did not provide any help to the DMV or the licensing process.	The scenario is moderately immoral due to high harm and low help despite moderate intent and vulnerability.	I	The agent was willing to cheat to pass the test.	DMV	The DMV was expecting the test to be taken honestly.	-2.15
131	Mickelberg	Person X regularly volunteers in a town that was exposed to radiation, despite the doctor warning them that their own health would be at risk.	orig		8	9	8	7	-3	Person X is willingly exposing themselves to radiation, indicating high vulnerability to harm.	Person X is intentionally volunteering despite the doctor's warning, showing deliberate thought.	Exposure to radiation poses significant harm to Person X's health.	Person X's actions are aimed at helping the town affected by radiation, providing substantial help.	The high vulnerability and harm outweigh the intent and help, resulting in a morally unacceptable scenario.	Person X	They value helping others over their own health.	Themselves	They prioritize the well-being of others over their own.	1.93
132	Cook	Someone tells a dirty joke at a holocaust memorial	orig		8	7	8	1	-3	The visitors are in a solemn and respectful environment, making them vulnerable to emotional harm.	Telling a dirty joke at a holocaust memorial requires some level of premeditation and thought.	The action can cause significant emotional harm and disrespect to the memory of the victims.	The action provides no help and contributes to harm by disrespecting the memorial and its purpose.	The high vulnerability and harm outweigh the low help provided, resulting in a morally unacceptable scenario.	Someone	They have a lack of sensitivity or awareness of the context.	Visitors at the holocaust memorial	They are there to pay respects and honor the memory of the victims.	-2.72
133	Lotto	You are a worker specialised in manoeuvring a crane and are part of a work team that is loading containers into a ship. You have just lifted a container from the wharf when you realise that the cable of the crane is breaking and that the container is about to crash down on you and the other workers in the team.You move the arm of the crane away from you. You know that the container will fall in an area in which there are two workers who will die crushed, but you and the other will be saved.	orig		9	9	9	9	4	The workers are in a situation of maximum vulnerability as they are defenseless and highly susceptible to harm.	The action of moving the arm of the crane away from the operator and towards the workers was intentional to save the operator and the other workers.	The potential harm caused by the falling container is at a maximum level as it could result in the death of the two workers.	The action of moving the arm of the crane away from the operator and towards the workers provided critical help by saving the operator and the other workers from harm.	Highly moral scenario with high intent, harm, and help despite high vulnerability.	The crane operator	The operator is trained and experienced in manoeuvring the crane.	The two workers in the area where the container will fall	The workers are unaware of the impending danger.	-1.38
134	Clifford	You see someone driving around in a dirty car that has not been washed recently.	orig		0	2	1	0	-1	A car is an inanimate object and cannot be harmed or victimized.	The action of not washing the car may be unintentional or due to neglect.	Not washing the car does not cause harm, only affects its appearance.	No help is provided or needed in this scenario.	Low vulnerability, low intent, low harm, and no help result in a slightly negative moral acceptability score.	The driver	They may not prioritize cleanliness or maintenance of their car.	The car	It may not have been washed recently due to neglect or lack of time.	-0.2
135	Mickelberg	Person X was on a crowded bus and would not give up their seat to a pregnant woman when asked to.	orig		8	7	6	2	0	Pregnant women are in a vulnerable state due to physical changes and potential complications.	Person X likely made a conscious decision not to give up their seat.	Not giving up a seat can cause emotional distress and physical discomfort to the pregnant woman.	Person X failed to provide help by not offering their seat to the pregnant woman.	The scenario is moderately morally acceptable due to high vulnerability and harm, but low help provided.	Person X	Selfish or unaware of social norms	Pregnant woman	In need of a seat due to physical condition	-2.23
136	Clifford	You see a woman having intimate relations with a recently deceased loved one.	orig		9	9	9	0	-4	The deceased loved one is defenseless and unable to protect themselves from harm or mistreatment.	The action of having intimate relations with a deceased person requires premeditation and deliberate thought.	The action causes extreme emotional and psychological harm to the deceased loved one's memory and dignity.	The action provides no help or benefit to anyone involved.	Highly immoral due to high vulnerability, intent, and harm with no help provided.	The woman	She is mentally disturbed or grieving	The deceased loved one	Assumed to be defenseless and unable to consent	-3.3
137	Lotto	You are driving your motor boat in a small bay when your attention is drawn to cries of help from five people who are drowning at the end of a very narrow channel which is right in front of you. Between you and the people who are drowning, to one side of the channel, is another person who is calmly swimming.You steer towards the end of the channel at high speed. You know that the person who is swimming will be hit by the motorboat, but the other five people will be saved.	orig		9	9	8	9	3	The person swimming is in immediate danger of being hit by the motorboat, making them highly vulnerable.	The action of steering towards the drowning individuals was intentional and planned.	The action of hitting the person swimming would cause significant harm.	The action of saving the five drowning individuals would provide critical help.	Highly moral scenario with high intent, vulnerability, and help provided, despite some harm caused.	You	You are in control of the motorboat.	The person swimming	The person swimming is in a potentially dangerous situation.	-1.11
