scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
146	29	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		3.0	7.0	2.0	8.0	6.0	As a non-binary individual belonging to multiple races, the person may have a heightened awareness of vulnerability in different contexts	Being a 30-year-old non-binary person, the individual may have intentionally participated in the contest to have fun with friends	As a person with no religion, the individual may not see harm in winning a magazine subscription	The person may see the free subscription as a helpful and enjoyable reward for participating in the contest	The person likely views the scenario as morally acceptable due to the positive outcome and lack of harm caused	My friends and I	They were a group of people I trust and enjoy spending time with	The festival organizers	They were responsible for organizing the contest	3.0
146	46	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		6.0	8.0	2.0	8.0	7.0	As a 19-year-old female, I feel relatively vulnerable in new situations like festivals	As an Agnostic female, I believe the action was intentional to win the prize	As a Latina female, I don't see any harm caused by winning a prize in a contest	As a Latina female, I see winning the subscription as a helpful and positive outcome	Winning a contest with friends at a festival is a fun and harmless activity	My friends and I	They are my close friends who I trust	The festival organizers	They were providing the contest and prize	4.0
146	70	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		2.0	7.0	1.0	8.0	7.0	The person may feel that as a Latina, they are not as vulnerable in a group setting with friends	As a female, the person may have intentionally participated in the contest with friends	The person may feel that as a Latina, there was no harm caused in participating in the contest	The person may feel that participating in the contest with friends was helpful in winning the prize	The person sees the scenario as a fun and positive experience with friends, leading to a high moral acceptability	My friends and I	They are a group of people I trust and have a good relationship with	The festival organizers	They were providing the opportunity to win a prize	4.0
146	73	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		3.0	8.0	0.0	8.0	7.0	The festival organizers were not personally known to me, so I perceived them as slightly vulnerable in terms of trustworthiness	The action of filling out the questionnaire to win the subscription was intentional and planned by me and my friends	No harm was caused as it was a fair contest and we won through our knowledge	Winning the subscription provided us with entertainment and knowledge through the magazine	The scenario involved fair competition and positive outcomes for all involved parties	My friends and I	They were a group of people I trust and enjoy spending time with	The festival organizers	They were responsible for organizing the contest	4.0
146	80	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		3.0	8.0	1.0	9.0	7.0	As a Latina woman, I may perceive the festival organizers as less vulnerable due to their position of authority and organization power.	I believe the action was intentional as the festival organizers purposely organized the contest to engage attendees.	I don't think any harm was caused as it was a fun and voluntary contest at the festival.	Winning the free subscription provided help in the form of entertainment and access to literature.	The scenario involved a voluntary contest with positive outcomes, making it morally acceptable.	My friends and I	They were a group of people I know well and trust	The festival organizers	They were responsible for organizing the contest	4.0
146	93	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		2.0	8.0	0.0	10.0	7.0	As a 21-year-old female, I feel relatively safe and not vulnerable in this scenario	I intentionally participated in the contest with my friends to win the subscription	Winning a free subscription does not cause harm	Winning the subscription is a form of help or benefit	The scenario involves harmless fun and benefits, making it morally acceptable	My friends and I	They are my close friends who I trust	The festival organizers	They were responsible for organizing the contest	7.0
146	94	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		2.0	7.0	3.0	8.0	6.0	Speaking English at home indicates familiarity with the language and culture, reducing vulnerability	Being 18 years old suggests a level of maturity and intentionality in participating in the contest	Being female may influence perception of harm caused, potentially more sensitive to negative outcomes	Likely to perceive the free subscription as a helpful and positive outcome	The person likely views the scenario as a positive experience with minimal harm and high benefit	My friends and I	They are a group of people I trust and have a good relationship with	The festival organizers	They were responsible for organizing the contest	5.0
146	99	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		3.0	8.0	1.0	2.0	4.0	As a 21-year-old female, the person may perceive themselves as relatively less vulnerable in this scenario	Being part of the Latino or Latina, White or Caucasian race, the person may view the action as intentional and strategic	As someone with no religion, the person may not see any harm caused in winning a magazine subscription	Similarly, the person may not see significant help caused in winning a magazine subscription	The person may perceive this scenario as morally neutral since it involved a harmless contest among friends	My friends and I	They are a group of people I trust and have a good relationship with	The festival organizers	They were responsible for organizing the contest	7.0
146	101	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		7.0	8.0	2.0	8.0	6.0	The person may perceive the festival organizer as having some level of power or authority, leading to a perception of vulnerability	The person intentionally participated in the contest with the goal of winning the subscription	The person may view the harm caused to the festival organizer as minimal	The person may perceive the free subscription as a helpful reward for participating in the contest	The person likely sees the scenario as morally acceptable due to the voluntary nature of the contest and the perceived benefits for all involved	My friends and I	They were all participating in the contest together	The person organizing the festival	They were responsible for organizing the contest	4.0
146	102	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		2.0	8.0	4.0	3.0	4.0	The festival organizers are not seen as vulnerable in this scenario as they are in a position of authority and control.	The action of filling out the questionnaire to win the subscription was intentional and strategic.	As a very conservative individual, the person may view winning a free subscription as potentially harmful due to the content of the magazine.	The person may not see winning a free subscription as particularly helpful or beneficial.	The person may view the scenario as morally neutral due to the lack of significant harm or benefit.	My friends and I	They are my close friends who I trust	The festival organizers	They were responsible for organizing the contest	7.0
146	106	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		3.0	8.0	2.0	7.0	6.0	Living in a city of this size may make the person feel less vulnerable in public settings	Being a 43-year-old adult, the person's action was intentional	Belonging to multiple races may make the person empathetic towards diversity, causing minimal harm	As an Atheist, the person may value intellectual stimulation from reading, hence providing help	The person's actions were intentional, caused minimal harm, and provided help, making the scenario morally acceptable	I and my four friends	We are a group of friends who participated together	The festival organizers	They were responsible for organizing the contest	3.0
146	109	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		2.0	8.0	0.0	9.0	7.0	The festival organizers were not in a vulnerable position as they were in control of the contest	The action of filling out the questionnaire to win the subscription was intentional and planned	No harm was caused to any vulnerable group in this scenario	The action of filling out the questionnaire and winning the subscription provided help in the form of a free subscription	The scenario involved a group of friends participating in a harmless contest, resulting in a positive outcome	My friends and I	They were a group of people I trust and have a good relationship with	The festival organizers	They were responsible for organizing the contest	4.0
146	112	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		4.0	7.0	2.0	8.0	6.0	As a Latina woman, the person may feel a sense of vulnerability in public settings like festivals	Being a young woman, the person may have intentionally participated in the contest to have fun with friends	Living in a city with a moderate population size, the person may perceive the harm caused as minimal	Being a Spanish-speaking Catholic, the person may see winning the subscription as a helpful opportunity for cultural and intellectual growth	The person likely views the scenario as morally acceptable due to the positive outcome and lack of significant harm	My friends and I	They are a group of people I trust and have a close relationship with	The festival organizers	They were responsible for organizing the contest	3.0
146	120	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		6.0	8.0	2.0	8.0	7.0	As a 19-year-old female, I feel relatively vulnerable in new situations like contests	As a Latina and Caucasian, I value fairness and honesty, so the action was intentional	As an Agnostic Latina and Caucasian, I believe no harm was caused in winning a contest	As an Agnostic Latina and Caucasian, I see winning a free subscription as a helpful outcome	Winning a contest with friends is a positive experience and does not involve any harm, making it morally acceptable	My friends and I	They are my close friends who I trust	The festival organizers	They were the ones conducting the contest	7.0
146	141	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		3.0	8.0	1.0	2.0	4.0	Living in a city of this size may make the person feel less vulnerable in public settings like festivals	At 44 years old, the person likely made a deliberate choice to participate in the contest	As a Latino or Latina and White or Caucasian person, the person may not perceive any harm caused	As an Agnostic, the person may not see the free subscription as particularly helpful or valuable	The person may view the scenario as neutral in terms of morality, as it involved a harmless contest with friends	My friends and I	They were a group of people I know well and trust	The festival organizers	They were responsible for organizing the contest	5.0
146	142	Kruepke	At a festival I went to, there was a contest where you could win a free one-year subscription to Book Magazine. You had to answer some literary questions. So I picked up the questionnaire and about four of my friends and I filled it out and ended up winning the free subscription.	orig		2.0	8.0	0.0	8.0	7.0	The festival organizers were not in a vulnerable position as they were offering a prize willingly	The action of filling out the questionnaire to win the prize was intentional	No harm was caused as it was a friendly competition	Winning the free subscription provided help in the form of entertainment and knowledge	The scenario involved friendly competition and resulted in a positive outcome for the person and their friends	My friends and I	They were a group of people I trust and have a good relationship with	The festival organizers	They were providing the opportunity to win a prize	5.0
147	2	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	8.0	2.0	7.0	6.0	Speaking Spanish at home and being Latina may indicate a close-knit community where personal preferences are respected.	Being 30 years old suggests maturity and ability to remember details intentionally.	Being very liberal, the person may prioritize avoiding harm to others.	The person's liberal views may lead them to see helping coworkers as a positive action.	The person values helping others and avoiding harm, making the scenario morally acceptable.	Person X	Competent and attentive	Coworkers	They are particular about their coffee orders	6.0
147	10	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		4.0	7.0	2.0	8.0	6.0	The person may perceive coworkers with complicated coffee orders as more vulnerable due to potential misunderstandings or mistakes.	The person may believe the action was intentional as it required effort to remember the orders.	The person may view causing harm through incorrect orders as morally wrong.	The person may see helping coworkers by remembering their orders as a positive action.	The person values helping others and views the action as morally acceptable despite potential harm.	Person X	Person X is detail-oriented and has a good memory	Coworkers	Coworkers have specific and complicated coffee orders	3.0
147	15	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		4.0	8.0	2.0	7.0	6.0	Perceived as a minority, potentially more vulnerable in a work setting	At 19, person is likely to be focused and intentional in their actions	Person may feel guilty for potentially getting the orders wrong	Person's atheist beliefs may drive them to help others in small ways	The person's actions were intentional and helpful, outweighing any potential harm	Person X	Person X is observant and detail-oriented	Coworkers	Coworkers have specific coffee preferences	4.0
147	21	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		7.0	8.0	3.0	9.0	6.0	Perceived stereotype of coworkers' coffee orders being important to them.	Person X intentionally made an effort to remember the orders.	Person X may have felt stressed or overwhelmed trying to remember all the orders.	Person X's action likely helped coworkers feel valued and appreciated.	Despite potential stress, the overall helpfulness of the action outweighs any harm.	Person X	Person X has a good memory and attention to detail.	Coworkers	Coworkers have specific and complicated coffee orders.	5.0
147	34	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		4.0	8.0	2.0	7.0	6.0	Spanish may be a vulnerable language for the person, making it harder to remember complex orders.	Being young and belonging to multiple races may lead to a more playful and intentional action.	Belonging to the Latino community may value hospitality and not causing harm.	Being Christian may value helping others and being considerate.	The person values helping others and being considerate, outweighing any potential harm caused.	Person X	Person X has a good memory and attention to detail.	Coworkers	Coworkers have specific and complicated coffee orders.	4.0
147	40	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	8.0	1.0	8.0	6.0	The person may perceive coworkers as capable individuals who can handle minor inconveniences	The person may believe the action was intentional to show care and attention to detail	The person's liberal leaning may lead to a belief that no harm was caused	The person's liberal leaning may lead to a belief that help was provided by remembering the orders	The person may view the scenario as a helpful gesture with no harm done, aligning with their moral beliefs	Person X	Person X is detail-oriented and has a good memory	Coworkers	Coworkers are busy and appreciate the gesture	4.0
147	42	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	8.0	7.0	5.0	4.0	Perceived as part of a minority group, potentially facing discrimination or bias	Highly conservative individuals may value intentionality and attention to detail	Highly conservative individuals may view any deviation from norms as harmful	Highly conservative individuals may see remembering coffee orders as a helpful gesture	The person values intentionality and helpfulness, despite potential harm perceived	Person X	Competent and detail-oriented	Coworkers	They appreciate the effort	4.0
147	51	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	9.0	0.0	8.0	7.0	Perceived as less vulnerable due to cultural background and assertiveness in coffee preferences	Highly intentional due to meticulous memory and attention to detail	No harm caused, as remembering coffee orders is a helpful gesture	Significant help provided by remembering coworkers' orders accurately	The action was intentional, helpful, and caused no harm, making it morally acceptable	Person X	Competent and attentive	Coworkers	They are particular about their coffee orders	3.0
147	56	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		5.0	8.0	2.0	7.0	7.0	At 31 years old, the person may perceive coworkers as moderately vulnerable.	As a Male, the person may perceive the action as intentional and purposeful.	As a Latino, the person may value relationships and not see harm in remembering coffee orders.	As a Catholic, the person may see helping coworkers as a positive action.	The person values helping others and sees no harm in remembering coffee orders, making the scenario morally acceptable.	Person X	Person X has a good memory and attention to detail.	Coworkers	Coworkers have specific and complicated coffee orders.	5.0
147	58	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		5.0	8.0	4.0	6.0	5.0	32-year-old person may perceive coworkers as moderately vulnerable in this scenario	32-year-old person likely believes the action was intentional due to good memory	Person classifies themselves as moderate on the political spectrum, so harm caused may be perceived as moderate	Person's political classification suggests they value helping others, so the help caused may be perceived as moderate	Balancing the perceived harm and help caused, the person may find this scenario morally acceptable	Person X	Person X is detail-oriented and has a good memory	Coworkers	Coworkers have specific and complicated coffee orders	6.0
147	86	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		7.0	3.0	1.0	9.0	7.0	Perceived complexity of coffee orders	Liberal mindset and empathy towards coworkers	No harm intended, just a helpful gesture	Helping coworkers with their preferences	Act of kindness and consideration towards others	Person X	Competent and attentive	Coworkers	They have complex coffee orders	7.0
147	88	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		7.0	8.0	2.0	9.0	6.0	Spanish being the first language and spoken at home may indicate a strong cultural emphasis on hospitality and caring for others.	Belonging to a Latino or Latina background may suggest a communal mindset where helping others is valued.	Being part of a Latino or Latina community may prioritize harmony and avoiding harm to others.	Cultural values of helping others and being considerate may lead to a high score for help caused.	The person values communal support, kindness, and harmony, which align with the actions in the scenario.	Person X	Competent and attentive coworker	Coworkers	They appreciate the effort	5.0
147	91	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	7.0	2.0	8.0	6.0	At 42 years old, the person may perceive coworkers as less vulnerable in this situation.	Being moderately conservative, the person may view the action as intentional and thoughtful.	With a moderate conservative stance, the person may see minimal harm in this scenario.	The person's moderate conservative beliefs may lead them to perceive the action as helpful.	Considering the low harm, high help, and intentional nature of the action, the person finds this scenario morally acceptable.	Person X	Competent and attentive	Coworkers	They are particular about their coffee orders	7.0
147	100	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	7.0	2.0	8.0	6.0	Perceived societal vulnerability of coworkers in a professional setting	Young age implies intentional effort to remember details	Low harm as it was a helpful gesture	Aligned with Christian values of kindness and consideration	The action was intentional, helpful, and caused minimal harm	Person X	Competent and attentive	Coworkers	They have specific coffee preferences	4.0
147	105	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	8.0	2.0	7.0	6.0	Speaking English at home may indicate a higher level of comfort and familiarity with coworkers, reducing perceived vulnerability	Being 34 years old suggests a level of maturity and intentionality in actions	Classifying oneself as a 5 on the political spectrum may indicate a moderate view on causing harm	Being 34 years old suggests a level of maturity and intentionality in actions	The person likely views the scenario as morally acceptable due to the intention to help coworkers and minimal harm caused	Person X	Person X is detail-oriented and has a good memory	Coworkers	Coworkers are busy and appreciate the gesture	7.0
147	108	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		3.0	8.0	2.0	5.0	7.0	Speaking English at home and being Latina may indicate familiarity with diverse preferences, making coworkers less vulnerable.	Being 39 years old and very liberal may suggest intentional effort to remember coworkers' orders.	Being very liberal may lead to a perception of minimal harm caused by remembering coffee orders.	Being very liberal may lead to a perception of moderate help provided by remembering coffee orders.	The person values diversity and cooperation, leading to a morally acceptable view of the scenario.	Person X	Person X is detail-oriented and attentive	Coworkers	Coworkers have specific and complicated coffee orders	4.0
147	143	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		7.0	8.0	2.0	8.0	6.0	Perceived cultural importance of coffee orders in Latino or Middle Eastern communities	Female identifying with strong memory skills	No harm caused, just potential mix-ups	Helpful gesture towards coworkers	Overall positive impact and intention behind the action	Person X	Competent and attentive	Coworkers	They are particular about their coffee orders	6.0
147	144	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		7.0	6.0	2.0	8.0	5.0	Living in a busy city, the person understands the importance of efficiency and convenience in a fast-paced environment	Being young and moderately liberal, the person likely values interpersonal relationships and going the extra mile for others	With a moderate conservative leaning, the person may be cautious about causing any harm, even unintentionally	As a young and moderately liberal individual, the person likely values helping others and fostering positive relationships	Considering the balance between harm and help caused, the person finds the scenario morally acceptable	Person X	Person X is detail-oriented and attentive	Coworkers	Coworkers are busy and appreciate the gesture	6.0
147	145	Mickelberg	Person X successfully remembered their coworkers' overly complicated coffee orders without writing them down.	orig		5.0	8.0	3.0	7.0	6.0	At 50 years old, the person may perceive coworkers as moderately vulnerable in this situation	As a Female, the person may view the action as intentional and thoughtful	Being Catholic, the person may consider causing harm through excessive caffeine consumption	Belonging to the White race, the person may see helping coworkers as a positive social interaction	Considering the balance of harm and help, the person finds this scenario morally acceptable	Person X	Person X is detail-oriented and has a good memory	Coworkers	Coworkers have specific coffee preferences	4.0
148	7	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		2.0	7.0	1.0	8.0	6.0	Living in a city, the person may perceive the bike as a necessary mode of transportation, making the patient (bike wheel) less vulnerable.	At 30 years old, the person may have some experience with bike maintenance, suggesting an intentional action.	Belonging to the White race, the person may have the means to easily replace the bike tube, causing minimal harm.	Having no religion, the person may value self-reliance and taking action to solve problems, providing help.	The person likely views the scenario as a practical solution to a problem, making it morally acceptable.	Person X	Person X is capable of performing basic bike maintenance.	The bike wheel	The bike wheel is in need of repair.	4.0
148	8	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		2.0	8.0	3.0	7.0	6.0	The person may perceive the bike wheel as a non-living object, hence not vulnerable.	The person may believe in taking intentional actions to solve problems.	The person may view the situation as causing minimal harm.	The person may perceive purchasing a new tube as helpful.	The person likely sees the scenario as a practical solution with minimal harm, hence morally acceptable.	Person X	Person X is capable of performing basic bike maintenance tasks.	The bike wheel	The bike wheel is in need of repair.	6.0
148	15	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		5.0	8.0	2.0	3.0	4.0	Perceived vulnerability due to potential harm to the bike's functionality	Believed the action was intentional as buying a new tube was a deliberate choice	As an Atheist, may not see harm in replacing a bike tube	As an Atheist, may not see significant help in replacing a bike tube	The person may view the scenario as morally neutral since it involves a practical solution to a problem	Person X	Assumed Person X is a capable individual	The bike wheel	Assumed the bike wheel was damaged	4.0
148	21	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		3.0	8.0	2.0	7.0	6.0	Historical systemic inequalities may make the patient (bike's wheel) vulnerable to neglect or lack of resources.	As a female, the person may value independence and problem-solving skills, leading to an intentional action.	Historical context of neglect towards Black communities may influence perception of harm caused to the patient (bike's wheel).	As a female, the person may value self-sufficiency and helping others, leading to purchasing a new tube to fix the bike.	The person's actions align with their values of independence and problem-solving, resulting in a morally acceptable scenario.	Person X	Person X is capable of performing basic bike maintenance.	The bike's wheel	The bike's wheel is in need of repair.	7.0
148	38	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		0.0	8.0	5.0	7.0	5.0	Perceived the bike wheel as an object, not a living being	Assumed Person X intentionally chose to buy a new tube	Conservative beliefs may view unnecessary spending as harmful	Conservative beliefs may see buying a new tube as helpful	Considers the action as somewhat wasteful but ultimately beneficial	Person X	Assumed Person X is a capable individual	The bike wheel	Assumed the bike wheel was damaged	7.0
148	50	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		3.0	7.0	2.0	8.0	6.0	As a Latina, the person may have a cultural value of self-reliance and resilience, leading to a lower perception of vulnerability.	As a female, the person may perceive the action as intentional due to the assumption that women are capable of basic repairs.	Being Latina, the person may value resourcefulness and problem-solving, leading to a perception of minimal harm.	As a female, the person may see the action as helpful in solving a problem independently.	The person values self-sufficiency and problem-solving, leading to a perception of high moral acceptability.	Person X	They assumed Person X was capable of performing basic bike maintenance.	The bike wheel	They assumed the bike wheel was in need of repair.	7.0
148	64	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		7.0	8.0	2.0	8.0	6.0	Perceived vulnerability due to the need for repair and potential danger of riding with a punctured wheel	Assuming the action was intentional based on the person's capability to perform basic bike maintenance	Minimal harm caused as the action was to fix a bike wheel, not harm anyone	Help provided by fixing the bike wheel and ensuring safety while riding	The person values taking action to fix a problem and prioritize safety, leading to a morally acceptable scenario	Person X	They are capable of performing basic bike maintenance	The bike wheel	The bike wheel is in need of repair	5.0
148	66	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		3.0	2.0	1.0	5.0	4.0	Perceived as capable of handling minor inconvenience due to self-sufficiency	Unintentional harm aligns with liberal and atheist beliefs	Minimal harm caused, in line with liberal and atheist values	Providing a solution aligns with helping others, despite minimal harm	Balancing minimal harm with providing a solution leads to a moderately moral evaluation	Person X	Capable of performing basic bike maintenance	The bike wheel	Unable to be patched	5.0
148	69	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		0.0	8.0	0.0	5.0	6.0	Perceived the bike's wheel as an object, not a living being	Believes Person X intentionally tried to fix the puncture	No harm was caused, just a failed attempt at fixing the puncture	Person X's intention was to help by fixing the puncture	The scenario involved a failed attempt to help without causing harm	Person X	Assumed Person X is a capable individual who tried to fix the puncture	The bike's wheel	Assumed the bike's wheel needed fixing	4.0
148	74	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		2.0	8.0	1.0	9.0	7.0	The person may perceive the bike wheel as a non-living object, hence not vulnerable.	The person may assume the action was intentional as it involved purchasing a new tube.	The person may see no harm caused as the bike wheel is an object.	The person may feel a sense of accomplishment in fixing the bike wheel.	The person likely views the scenario as morally acceptable due to self-reliance and problem-solving.	Person X	Person X is capable of performing basic bike maintenance.	The bike wheel	The bike wheel is in need of repair.	5.0
148	79	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		2.0	8.0	3.0	7.0	6.0	The person may perceive the bike wheel as not very vulnerable as it is an inanimate object.	The person's conservative beliefs may lead them to view the action as intentional and purposeful.	The person may see purchasing a new tube as causing minimal harm as it is a common solution for a punctured bike wheel.	The person may perceive purchasing a new tube as helpful in fixing the bike wheel and enabling Person X to continue using it.	Based on the person's beliefs and values, they may find the scenario morally acceptable as it involves a practical solution to a problem.	Person X	Person X is assumed to be a capable individual who tried to fix the puncture in the bike wheel.	The bike wheel	The assumption is that the bike wheel was damaged and needed repair.	7.0
148	81	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		7.0	8.0	2.0	8.0	5.0	Perceived as a member of a marginalized group	Belief in personal responsibility and agency	Empathy towards the bike as an object	Act of purchasing a new tube is seen as helpful	Balancing harm caused to the bike with the help provided	Person X	Assumed to be a capable individual	The bike wheel	Assumed to be in need of repair	4.0
148	91	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		2.0	8.0	2.0	8.0	6.0	The person may perceive the bike wheel as an inanimate object, hence not vulnerable.	The person may view the action as intentional since Person X actively chose to purchase a new tube.	The person may perceive minimal harm caused as the action was necessary for the bike to function.	The person may perceive the action as helpful since it solved the problem with the bike.	The person likely views the scenario as morally acceptable due to the necessity of the action and the positive outcome.	Person X	Person X is capable of performing basic bike maintenance tasks.	The bike wheel	The bike wheel is in need of repair or replacement.	4.0
148	95	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		7.0	8.0	3.0	9.0	6.0	The person may perceive the bike wheel as a valuable possession within their culture.	As a male, the person may be more likely to engage in hands-on tasks like fixing a bike.	The person may have a strong emotional attachment to the bike wheel due to cultural significance.	The person may feel a sense of accomplishment and satisfaction from successfully fixing the bike wheel.	The person's actions were intentional, helpful, and resulted in a positive outcome.	Person X	Person X is capable of performing basic bike maintenance.	The bike wheel	The bike wheel is in need of repair.	4.0
148	107	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		2.0	8.0	1.0	9.0	6.0	Perception of vulnerability towards inanimate objects may be lower.	Being very liberal may lead to assuming the action was intentional to fix the bike.	Minimal harm is caused as the action was to repair the bike.	The action of purchasing a new tube helped in fixing the bike.	The person values self-sufficiency and practical solutions.	Person X	Person X is capable of performing basic bike maintenance.	The bike wheel	The bike wheel is in need of repair.	4.0
148	114	Mickelberg	Person X tried to patch a puncture in the wheel of their bike but couldn't, so they purchased a new tube instead.	orig		3.0	7.0	2.0	8.0	6.0	Living in a city with a moderate population size may indicate access to resources and services, reducing vulnerability	As a Latina woman, the person may value practical solutions and efficiency in problem-solving	As a Latina woman, the person may prioritize fixing the bike over potential harm caused	As a Latina woman, the person may feel a sense of accomplishment and satisfaction in successfully fixing the bike	The person values self-reliance and practical solutions, leading to a morally acceptable outcome	Person X	Person X is a capable individual who tried to fix the puncture in the bike wheel	The bike wheel	The bike wheel is an inanimate object that needed repair	6.0
