scenario_id	participant_id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
186	25	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-4	-2	-3	1	-3	-2	2	The person may consider the harm caused by the unsanitary act in a public place, impacting others' health.	Living in a city with a moderate population size may influence the perception of fairness in public behavior.	Being born in the US and having parents born there may influence the sense of loyalty to societal norms.	The person's agnostic belief may lead to questioning authority and societal norms in this scenario.	The person's Latino or Latina race may influence the perception of sanctity in public spaces.	The person's self-identified political stance as moderately liberal may influence the perception of liberty in this scenario.	Considering the harm caused, lack of fairness, and disrespect for societal norms, the person may find this scenario morally unacceptable.	2.0
186	39	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		4.0	3.0	2.0	3.0	2.0	-3.0	1.0	The person may see this as harmful to others' health and safety.	The person may view this as unfair to those following the rules.	The person may see this as a betrayal of social norms and expectations.	The person may view this as subverting the authority of the amusement park rules.	The person may see this as degrading the sanctity of the wave pool.	The person may prioritize liberty in this scenario, viewing restrictions as oppressive.	The person may find this scenario morally unacceptable due to the harm caused and lack of respect for rules.	1.0
186	50	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-2.0	1.0	Urinating in public may cause harm to others' health and safety, especially in a crowded place.	It is unfair to others who expect a clean and hygienic environment in the wave pool.	It may be seen as a betrayal to the values of cleanliness and respect for public spaces.	The act challenges the authority of maintaining cleanliness and order in public spaces.	Urinating in the wave pool degrades the sanctity of the space meant for recreation.	Allowing such behavior may oppress others who value cleanliness and respect for public spaces.	Considering the harm, unfairness, and degradation caused, the scenario is morally unacceptable.	1.0
186	51	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-4.0	-3.0	-3.0	4.0	-4.0	4.0	1.0	Urinating in a public pool can spread germs and harm others, especially in a crowded place.	It is unfair to others who are following the rules and expecting a clean environment.	It is a betrayal to the trust of others who expect a certain level of decency in public spaces.	The act of urinating in public goes against societal norms and authority figures who enforce rules.	The act of urinating in a public pool is degrading and disrespectful to the sanctity of public spaces.	The act of urinating in public restricts the liberty of others to enjoy a clean and safe environment.	Based on the violation of norms like harm, fairness, and sanctity, this scenario is morally unacceptable.	3.0
186	61	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		4.0	3.0	2.0	3.0	4.0	-3.0	2.0	The person may see this as harmful to others' health and safety.	The person may view this as unfair to others who follow the rules.	The person may feel a sense of betrayal to the park's rules and loyalty to societal norms.	The person may see this as subverting the authority of the park's rules.	The person may view this as degrading the sanctity of the amusement park environment.	The person may prioritize liberty over oppression in this scenario.	The person may find this scenario morally unacceptable due to the harm caused and lack of respect for rules.	1.0
186	72	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-3.0	1.0	The person may see harm in the unsanitary act affecting others in the wave pool.	The person may view this as unfair to others who expect a clean environment.	The person may feel a sense of betrayal towards the amusement park for not maintaining cleanliness.	The person may see this act as subverting the authority of the amusement park rules.	The person may view this act as degrading the sanctity of the wave pool.	The person may value the liberty of others to enjoy a clean environment without oppression.	The person may find this scenario morally unacceptable due to the harm, unfairness, and degradation involved.	1.0
186	73	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-4	-3	-3	-3	-4	-4	1	Urinating in a public pool can harm others by spreading germs and creating unsanitary conditions.	It is unfair to others who are following the rules and respecting public spaces.	Betrayal of community values and loyalty to shared spaces.	Challenging authority by breaking rules and disrespecting public property.	Sanctity of public spaces and maintaining cleanliness is degraded by this act.	This act oppresses others who are trying to enjoy a clean and safe environment.	The scenario is considered highly immoral due to the harm, unfairness, and disrespect it entails.	1.0
186	83	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-4.0	-3.0	-2.0	-3.0	-4.0	-3.0	1.0	The person may see harm in the unsanitary act of urinating in a public pool, potentially affecting others' health.	The person may value fairness and see urinating in the pool as cheating others who expect a clean environment.	The person may feel a sense of betrayal towards the community using the pool and loyalty towards maintaining cleanliness.	The person may view urinating in the pool as subverting the authority of park rules and regulations.	The person may see the act as degrading the sanctity of the pool environment and disrespecting others' space.	The person may value liberty but recognize that this act could oppress others by compromising their enjoyment and safety.	Given the negative impact on others and violation of norms, the person may find this scenario morally unacceptable.	4.0
186	87	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-4.0	-3.0	0.0	-2.0	-3.0	-3.0	1.0	The person may see this as harmful to others' health and safety, especially in a public setting.	The person may view this as unfair to others who expect a clean and safe environment in the wave pool.	The person may not see this as a betrayal or loyalty issue in this scenario.	The person may see this as a subversion of authority as rules are being broken in a public place.	The person may view this as degrading the sanctity of the wave pool and public spaces.	The person may see this as oppressive to others who want to enjoy a clean and safe environment.	The person may find this scenario morally unacceptable due to the harm, unfairness, and degradation it causes in a public setting.	7.0
186	104	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-3.0	1.0	Urinating in public may cause harm to others and is disrespectful to the environment.	Urinating in the wave pool is unfair to other park visitors who expect a clean environment.	As a Catholic, the person may value loyalty to rules and respect for public spaces.	Respecting authority figures and rules is important in Mexican culture.	The act of urinating in public may be seen as degrading and disrespectful.	The person may value the liberty of others to enjoy a clean and safe environment.	Considering the harm, unfairness, and disrespect involved, the scenario is morally unacceptable.	2.0
186	105	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		3.0	2.0	1.0	4.0	3.0	2.0	2.0	The person may see this as harmful to others' health and safety.	The person may view this as unfair to others who follow the rules.	The person may feel a sense of betrayal towards the park's rules and loyalty towards following them.	The person may see this as subverting the authority of the park's regulations.	The person may view this as degrading the sanctity of the amusement park environment.	The person may value liberty and see this as oppressive to others' enjoyment.	The person may find this scenario morally unacceptable due to the harm caused and lack of respect for rules.	1.0
186	114	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		4.0	3.0	2.0	3.0	3.0	4.0	2.0	The person may see this as harmful to others' health and safety.	The person may value fairness in public spaces like amusement parks.	The person may see this as betraying the rules of the amusement park.	The person may respect authority figures in public places.	The person may see this as degrading the sanctity of the amusement park.	The person may lean towards valuing order and rules in public spaces.	The person may find this scenario morally unacceptable due to the harm caused and lack of respect for rules.	5.0
186	115	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3	-4	-2	-4	-3	-4	1	Urinating in a pool can spread germs and potentially harm others.	It is unfair to others who are following the rules of the amusement park.	It goes against the loyalty to maintain cleanliness in public spaces.	It challenges the authority of the amusement park rules and regulations.	It degrades the sanctity of the wave pool as a recreational space.	It oppresses the liberty of others to enjoy a clean and hygienic environment.	The scenario is considered highly immoral due to the potential harm, unfairness, and lack of loyalty and respect for authority.	3.0
186	118	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-3.0	-4.0	-3.0	-4.0	1.0	Urinating in a public pool can spread germs and potentially harm others.	It is unfair to others who are following the rules of the amusement park.	Betrayal to the rules of the amusement park and loyalty to cleanliness and hygiene.	Subverting the authority of the amusement park and the rules in place.	Degradation of the sanctity of the wave pool and the environment.	Oppression of others who want to enjoy a clean and safe environment.	The scenario is considered morally unacceptable due to the harm, unfairness, and betrayal involved.	2.0
186	119	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-2	2.0	-3.0	-4.0	1.0	Urinating in a public pool can pose health risks to others, indicating harm.	It is unfair to others who expect a clean and hygienic environment in the pool.	The act of urinating in the pool can be seen as a betrayal of social norms.	The crowded amusement park setting may lead to a disregard for authority.	The Catholic belief in sanctity may view the act as degrading.	The act of urinating in public may be seen as a violation of others' liberty.	Considering the harm, unfairness, and degradation involved, the scenario is morally unacceptable.	1.0
186	129	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-3.0	1.0	Urinating in a public pool can spread germs and potentially harm others.	It is unfair to others who follow the rules and use the facilities properly.	Betrayal of the trust placed in individuals to respect public spaces.	Disrespecting the rules and regulations set by the amusement park authority.	The act of urinating in a public pool degrades the sanctity of the space.	The act of urinating in the pool restricts the liberty of others to enjoy a clean environment.	The scenario is considered highly immoral due to the potential harm, unfairness, and disrespect involved.	2.0
186	163	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-4.0	-3.0	-2.0	-3.0	-4.0	-3.0	1.0	The person may see this as harmful to others' health and safety in a public setting.	The person may view this as unfair to other park visitors who expect a clean environment.	The person may feel a sense of betrayal towards the park rules and other visitors.	The person may see this as subverting the authority of the park staff and rules.	The person may view this as degrading the sanctity of the wave pool and public spaces.	The person may value the liberty of others to enjoy a clean and safe environment.	The person may find this scenario morally unacceptable due to the harm, unfairness, and disrespect it entails.	4.0
186	164	Clifford	You see a teenager urinating in the wave pool at a crowded amusement park.	orig		-3.0	-4.0	-2.0	-3.0	-4.0	-3.0	1.0	The person may consider the harm caused by the unsanitary act in a public place.	The person may value fairness and consider this act as cheating the rules of the amusement park.	The person may see this act as a betrayal of the rules and expectations of the community.	The person may consider the act as subverting the authority of the amusement park staff.	The person may value sanctity and see this act as degrading the environment.	The person may value liberty and see this act as oppressive to others in the park.	Considering the harm, unfairness, and betrayal involved, the person may find this scenario morally unacceptable.	6.0
192	4	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		5.0	4.0	3.0	2.0	4.0	3.0	7.0	Helping flood victims aligns with the value of helping others in need.	Providing shelter and resources to flood victims is a fair and just act.	Showing loyalty to humanity by helping those in need.	Challenging the status quo by taking action to help others in a time of crisis.	Respecting the sanctity of human life by providing aid to flood victims.	Promoting liberty by offering support and resources to those affected by a natural disaster.	The scenario of turning one's home into a shelter for flood victims is morally commendable and aligns with values of compassion and altruism.	7.0
192	8	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	1.0	3.0	2.0	7.0	Helping flood victims aligns with the norm of Help.	Providing shelter and meals to flood victims is fair and just.	Showing loyalty to humanity by helping those in need.	Challenging the status quo by taking action to help others.	Maintaining the sanctity of human life by providing aid.	Supporting liberty by offering assistance to those in need.	The scenario of turning home into a shelter for flood victims is morally commendable.	7.0
192	12	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-1.0	1.0	3.0	7.0	Helping flood victims aligns with the norm of Help, especially towards those in need.	Providing shelter and aid to flood victims demonstrates fairness and compassion.	Helping fellow Salvadorans in need shows loyalty to their country and people.	Turning their home into a shelter may challenge traditional authority but is seen as positive subversion.	The act of providing aid to flood victims is seen as a sacred duty by the person's Agnostic beliefs.	Helping those in need promotes liberty and freedom from suffering, aligning with the norm of Liberty.	The scenario of turning their home into a shelter for flood victims is viewed as highly moral due to the person's compassionate actions and alignment with their values.	7.0
192	13	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-3.0	3.0	4.0	7.0	As a female living in a large city, she values helping others in need.	Her Catholic beliefs emphasize fairness and helping those in need.	Her loyalty to her Dominican heritage influences her to help others in need.	Her conservative views may see helping others as subverting authority.	Her Latino heritage values sanctity of life and helping those in need.	As a female, she values liberty and helping those in need.	Given her values of helping others and her background, she finds this scenario highly moral.	7.0
192	26	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-1.0	3.0	-5.0	7.0	Helping flood victims aligns with the value of helping others in need.	Providing shelter and resources to flood victims is a fair and just act.	Supporting fellow citizens in times of crisis demonstrates loyalty to the community.	Challenging the status quo by opening a shelter for flood victims may be seen as subversive.	Providing aid to those in need can be seen as a sacred duty in spiritual or folk religions.	Supporting the liberty of individuals by offering them shelter and resources during a crisis.	The scenario of turning a home into a shelter for flood victims is viewed as highly moral due to the act of helping those in need.	7.0
192	29	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	3.0	2.0	3.0	7.0	As a non-binary individual, they may empathize with the victims and prioritize helping them.	Their non-binary identity may lead them to value fairness and equality in helping others.	Their non-binary identity may influence them to show loyalty to those in need.	As a non-binary individual, they may challenge traditional authority by taking direct action to help others.	Their non-binary identity may lead them to see the sanctity in helping those in need.	As a non-binary individual, they may value liberty and freedom in providing aid to others.	Given their values and actions, the scenario is likely to be viewed as highly moral by this individual.	6.0
192	41	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	1.0	3.0	2.0	7.0	Helping flood victims aligns with the norm of helping others in need.	Providing shelter and resources to flood victims demonstrates fairness and generosity.	Showing loyalty to humanity by supporting those in crisis.	Taking initiative to help others despite not being an official authority figure.	Providing aid to those in need aligns with the sanctity of life.	Supporting the liberty and well-being of others by offering shelter and resources.	The scenario of turning a home into a shelter for flood victims is morally commendable.	7.0
192	64	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	0.0	2.0	-3.0	3.0	-2.0	6.0	Helping flood victims aligns with the norm of Help, especially as a Latina woman.	Turning home into a shelter for flood victims is fair in a city with a large population.	Helping others in need shows loyalty to humanity, despite different nationalities.	As an Atheist, challenging traditional authority by helping others is valued.	Providing meals and clothing to flood victims upholds the sanctity of life and care.	Helping flood victims reflects a value for liberty and freedom to assist those in need.	The scenario of turning home into a shelter for flood victims is morally commendable and aligns with the person's values.	7.0
192	69	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-3.0	2.0	-2.0	7.0	As a male living in a city, helping flood victims aligns with societal expectations of providing aid in times of need.	Turning home into a shelter for flood victims demonstrates fairness and compassion towards those in need.	Providing aid to flood victims shows loyalty to humanity and the community.	Acting very liberal by helping flood victims may challenge traditional authority but is seen as a positive act.	The act of turning home into a shelter for flood victims is seen as a sacred duty to help those in need.	Helping flood victims aligns with the value of liberty and freedom to assist those in distress.	The scenario of turning home into a shelter for flood victims is morally commendable and aligns with values of compassion and community support.	7.0
192	70	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-1.0	3.0	-2.0	6.0	Helping flood victims aligns with the norm of helping others in need.	Providing meals and shelter to flood victims is a fair and just act.	Supporting fellow Colombians in need shows loyalty to their country.	Acting independently to help others challenges authority in a positive way.	Providing aid to flood victims aligns with the sanctity of life.	Creating a shelter for flood victims promotes liberty and freedom.	The scenario of turning a home into a shelter for flood victims is morally commendable.	7.0
192	73	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	-2.0	-3.0	1.0	4.0	6.0	Helping flood victims aligns with the norm of Help, especially considering the person's race and gender.	Providing shelter and resources to those in need demonstrates a sense of fairness and justice.	By helping flood victims, the person may be seen as betraying their father's Mexican heritage.	Turning their home into a shelter challenges traditional authority structures in the city.	The person's agnostic beliefs may lead them to prioritize human dignity over sanctity.	At a young age, the person values liberty and freedom, which aligns with helping flood victims.	Given the alignment with norms of Help, Fairness, and Liberty, the scenario is morally acceptable.	7.0
192	77	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	0.0	3.0	0.0	0.0	2.0	6.0	The person's age and living in a small city may influence a higher value for Help in this scenario.	The person's Agnostic belief may lead to a neutral stance on Cheating/ Fairness in this scenario.	Belonging to the Latino race may influence a higher value for Loyalty in this scenario.	Being born in the United States and having a father born there may lead to a neutral stance on Subversion/ Authority in this scenario.	Having English as the first language and speaking it at home may lead to a neutral stance on Degradation/ Sanctity in this scenario.	Classifying oneself as 3 on the political scale may lead to a higher value for Liberty in this scenario.	Based on the person's demographics and the norms applied, this scenario is considered morally acceptable.	7.0
192	88	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		5.0	4.0	3.0	-2.0	2.0	-3.0	7.0	Helping flood victims aligns with the norm of Help, scoring a 5.	Providing shelter and resources to those in need reflects the norm of Fairness, scoring a 4.	Helping others in times of crisis shows loyalty to humanity, scoring a 3.	Turning home into a shelter challenges traditional authority, scoring a -2.	The act of providing aid to flood victims is seen as sanctified by the person's Catholic beliefs, scoring a 2.	The act of providing shelter and aid promotes liberty for those in need, scoring a -3.	The scenario of turning home into a shelter for flood victims is viewed as highly moral due to the alignment with helping others in need, scoring a 7.	7.0
192	100	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	1.0	3.0	2.0	6.0	As a Black individual, helping flood victims aligns with the norm of helping those in need.	Being born in the US and having a father born in the US may influence a sense of fairness in helping fellow citizens.	Having a mother born in Canada may influence a sense of loyalty towards helping others in need.	Living in a city with a moderate population size may indicate a balance between respecting authority and subverting norms to help others.	Being Christian may emphasize the sanctity of helping those in need, aligning with the norm of sanctity.	Identifying as moderately liberal may indicate a value for liberty and helping others in need.	Given the alignment with norms of helping, fairness, loyalty, sanctity, and liberty, this scenario is morally acceptable.	7.0
192	101	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	3.0	-2.0	3.0	4.0	7.0	Helping flood victims aligns with the norm of Help, especially towards those in need.	Providing shelter and resources to flood victims demonstrates fairness and generosity.	Turning home into a shelter shows loyalty to humanity and those in distress.	Acting against the norm by converting home into a shelter challenges authority in a positive way.	Providing aid to flood victims upholds the sanctity of life and compassion.	Offering shelter and support to those in need promotes liberty and freedom from suffering.	The scenario of turning home into a shelter for flood victims is morally commendable and aligns with values of compassion and altruism.	7.0
192	121	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-3.0	2.0	-2.0	7.0	Helping flood victims aligns with the norm of helping others in need.	Providing shelter and resources to flood victims demonstrates fairness and generosity.	By opening their home to strangers in need, the person shows loyalty to humanity.	The person challenges societal norms by prioritizing helping others over personal comfort.	The act of providing shelter and aid to flood victims aligns with the sanctity of life.	By offering assistance to those in need, the person promotes liberty and equality.	The scenario of turning their home into a shelter for flood victims is viewed as highly moral due to the act of selflessness and compassion.	7.0
192	145	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-1.0	3.0	4.0	7.0	Helping flood victims aligns with the norm of helping others in need.	Providing shelter and resources to flood victims is fair and just.	Helping those in need demonstrates loyalty to the community and humanity.	Challenging the status quo by helping flood victims may be seen as subversive.	Providing shelter and aid to flood victims upholds the sanctity of life.	Turning home into a shelter for flood victims promotes liberty and freedom for those in need.	The scenario of turning home into a shelter for flood victims is morally commendable and aligns with values of helping others in need.	7.0
192	165	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	1.0	3.0	4.0	7.0	As a female belonging to a minority race, helping flood victims aligns with values of compassion and support.	Being part of a minority race, fairness and equality are important values in providing aid to flood victims.	Born in the US with parents also born in the US, loyalty to fellow citizens is a key value in helping flood victims.	Living in a smaller city, challenging the status quo by turning home into a shelter shows a willingness to subvert norms for a greater cause.	Being Christian, the sanctity of life and helping those in need is a core value, making aiding flood victims a moral duty.	As a female belonging to a minority race, promoting liberty and freedom by providing aid to flood victims is essential.	The scenario of turning home into a shelter for flood victims is viewed as highly moral due to the alignment with values of compassion, fairness, and loyalty.	7.0
192	166	Mickelberg	Person X turned their home into a shelter for flood victims, making meals and providing clothing to those who needed it.	orig		4.0	3.0	2.0	-1.0	3.0	2.0	7.0	As a Latino male, helping flood victims aligns with cultural values of community support.	Fairness is important in Latino culture, and aiding flood victims is seen as just.	Being loyal to one's community is valued, making helping flood victims a loyal act.	Turning home into a shelter may challenge authority but is seen as necessary in a crisis.	Providing aid to those in need is seen as a sacred duty in Protestant beliefs.	Choosing to help others demonstrates a commitment to liberty and freedom.	Given the alignment with cultural values, religious beliefs, and personal commitment to helping others, this scenario is considered highly moral.	7.0
200	0	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		-3.0	2.0	1.0	-2.0	-1.0	0.0	4.0	The person may see harm in the dog not getting its food, leading to a negative impact on the animal's well-being.	The person may value fairness in the situation, believing the dog should not be punished for a mess.	The person's loyalty to their country, language, and culture may influence their view on loyalty towards the dog.	The person's background may lead them to question authority in this scenario, as the dog's actions are natural.	The person may see the dog's food as sacred and not to be taken away, valuing the sanctity of the animal's needs.	The person's living environment and religion may influence their view on the dog's freedom to eat without punishment.	The person may find the scenario somewhat morally acceptable due to their belief in fairness and loyalty, despite some concerns about harm and authority.	4.0
200	8	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		1.0	2.0	-1.0	3.0	-2.0	-3.0	4.0	The person may see harm in the dog being deprived of food, but also help in teaching it a lesson.	The person may view it as fair for the woman to discipline the dog for its actions.	The person may value loyalty towards the dog and see the woman's actions as a form of betrayal.	The person may respect authority figures like the woman and see her actions as maintaining order.	The person may see the dog as a beloved pet and view its treatment as degrading.	The person may lean towards liberty and see the woman's actions as oppressive towards the dog.	The person may find the scenario morally questionable due to conflicting norms and values.	4.0
200	17	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		1.0	2.0	1.0	-1.0	2.0	-2.0	5.0	The person may see harm in the dog not being fed, but also help in teaching it a lesson.	The person may value fairness in teaching the dog not to make a mess.	The person may see loyalty to the dog in disciplining it for its actions.	The person may lean towards subversion by allowing the woman to take control of the situation.	The person may see sanctity in maintaining a clean living space.	The person may value liberty in the woman's right to discipline her dog.	The person may find this scenario morally acceptable as it teaches the dog a lesson and maintains order in the living space.	4.0
200	21	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		1.0	2.0	0.0	3.0	-1.0	-2.0	5.0	The person may see harm in the dog not getting its food, but also help in teaching it a lesson.	The person may view it as fair for the woman to discipline the dog for making a mess.	The person may see loyalty to the dog in providing it with food, but also betrayal in not disciplining it.	The person may see the woman asserting her authority over the dog's behavior.	The person may see degradation in the mess made by the dog, but also sanctity in the woman's role as the caregiver.	The person may see the woman's actions as oppressive towards the dog's freedom to make a mess.	The person may find the scenario morally acceptable as a way to discipline the dog and maintain order in the living space.	3.0
200	22	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		1.0	2.0	0.0	-1.0	-2.0	-1.0	5.0	The person may see harm in the dog not getting its food, but also help in disciplining the pet.	The person may view it as fair for the woman to discipline the dog for making a mess.	The person may see loyalty towards the dog in providing it with food, but also betrayal in allowing the mess.	The person may see the woman asserting authority over the dog's behavior.	The person may see sanctity in maintaining cleanliness in the living room.	The person may see liberty in the woman's right to discipline her pet.	The person may find this scenario morally acceptable as it involves disciplining a pet for making a mess.	5.0
200	25	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		2.0	1.0	-1.0	3.0	-2.0	-3.0	5.0	As a male, he may prioritize harm prevention for the dog's well-being.	He may value fairness in the treatment of the dog's actions.	He may see the woman's actions as a betrayal to the dog's trust.	He may lean towards respecting the authority of the dog owner.	He may view the dog's food as a sacred item that should not be taken away.	He may value the dog's liberty to eat without interference.	The scenario may be seen as somewhat morally acceptable due to the focus on harm prevention and fairness.	4.0
200	50	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		3.0	2.0	1.0	2.0	0.0	-1.0	5.0	The person may see the action as necessary to prevent harm (mess) and help maintain cleanliness.	The person may value fairness in enforcing rules about cleanliness and not cheating the dog out of its food.	The person may feel a sense of loyalty towards maintaining a clean living space, which could override any sense of betrayal towards the dog.	Living in a smaller city may influence the person to value authority in maintaining order and cleanliness.	The person's agnostic beliefs may not strongly influence their perception of degradation or sanctity in this scenario.	The person's Latino identity may influence their view on the balance between oppression (restricting the dog) and liberty (allowing it to make a mess).	The person may find the scenario morally acceptable due to the need to maintain cleanliness and order in the living space.	2.0
200	55	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		2.0	1.0	0.0	-1.0	1.0	0.0	5.0	The person may see harm in the dog not being fed properly, but also help in teaching it a lesson.	The person may value fairness in the dog being disciplined for its actions.	The person may see loyalty in the woman taking responsibility for her pet's actions.	The person may lean towards subversion as the woman is challenging the dog's authority in the house.	The person may see degradation in the dog's behavior but also sanctity in maintaining order in the house.	The person may value liberty in the woman's right to discipline her pet, but also see oppression in the act of snatching away the food.	The person may find this scenario morally acceptable as it involves teaching the dog a lesson for its actions.	4.0
200	62	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		2.0	4.0	-3.0	3.0	-2.0	-4.0	2.0	The person may view the action as helping the dog by teaching it a lesson.	The person may value fairness and see the action as fair punishment for the dog's behavior.	The person may prioritize loyalty to the dog and feel that taking away its food is a betrayal.	The person may value authority and see the action as maintaining control over the dog.	The person's Protestant beliefs may lead them to view the action as degrading the dog's sanctity.	The person's conservative views may lead them to prioritize liberty and see the action as oppressive.	The person may find the scenario morally unacceptable due to their beliefs in loyalty and liberty.	3.0
200	70	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		2.0	1.0	3.0	2.0	3.0	1.0	5.0	The person may view the action as helping the dog learn not to make a mess.	The person may value fairness and believe the dog should be treated fairly.	The person may value loyalty to their pet and feel it's important to discipline them.	The person may believe in respecting authority figures, including pet owners.	The person may view the action as maintaining the sanctity of their living space.	The person may value liberty and believe in setting boundaries for their pet's behavior.	The person may find the scenario morally acceptable as they see it as a way to teach the dog.	4.0
200	72	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		1.0	2.0	0.0	3.0	-1.0	0.0	5.0	The person may see harm in the dog not getting its food, but also help in disciplining it.	The person may view it as fair for the woman to discipline the dog for making a mess.	The person may see loyalty towards the dog in providing it with food, but also betrayal in allowing the mess.	The person may see the woman asserting her authority over the dog's behavior.	The person may view the scenario as degrading for the dog, but also maintaining sanctity in the living room.	The person may see the woman's actions as oppressive towards the dog's freedom, but also ensuring order and liberty in the living space.	The person may find the scenario morally acceptable as it involves disciplining the dog for its actions.	3.0
200	73	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		1.0	2.0	1.0	2.0	1.0	2.0	6.0	The person may see harm in taking away the dog's food, but also helping by teaching the dog a lesson.	The person may value fairness in teaching the dog not to make a mess.	The person may see loyalty to the dog in disciplining it for its actions.	The person may see the scenario as upholding authority by correcting the dog's behavior.	The person may see sanctity in maintaining a clean living space and teaching the dog respect.	The person may value liberty in ensuring the dog's behavior does not disrupt the household.	The person may find this scenario morally acceptable as it involves teaching the dog a lesson and maintaining order in the household.	2.0
200	83	Clifford	You see a woman snatching away her dog's food for making a mess in the living room.	orig		-3.0	-2.0	-1.0	-4.0	-2.0	-4.0	2.0	The person may prioritize the harm caused to the dog by having its food snatched away.	The person may value fairness and believe the dog should not be punished for a mess.	The person may feel loyalty towards the dog and see the action as a betrayal.	The person may lean towards subversion and question the authority of the woman over the dog.	The person may see the dog's food as sacred and view its removal as degradation.	The person may prioritize the dog's liberty and see the action as oppressive.	The person finds the scenario morally unacceptable due to the harm, unfairness, and lack of liberty towards the dog.	4.0
